Code,Entity,Unit,Method,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GDPPCP[6],Chile,Thousand 2011$,SSP2,22.3,23.11,23.93,24.74,25.54,26.33,27.11,27.88,28.65,29.41,30.16,30.91,31.66,32.4,33.14,33.88,34.62,35.37,36.14,36.92,37.72,38.53,39.36,40.21,41.07,41.94,42.84,43.74,44.64,45.56,46.48,47.41,48.34,49.28,50.22,51.16,52.11,53.07,54.04,55.02,56.02,57.03,58.07,59.12,60.19,61.28,62.39,63.51,64.65,65.8,66.97,68.15,69.35,70.55,71.76,72.99,74.22,75.47,76.73,78.01,79.3,80.61,81.94,83.27,84.62,85.99,87.37,88.76,90.17,91.59,93.03,94.49,95.96,97.44,98.94,100.5,102,103.6,105.1,106.7,108.3,110,111.6,113.3
GDPPCP[7],Chile,Thousand 2011$,SSP3,22.3,23.09,23.85,24.59,25.29,25.95,26.57,27.16,27.71,28.23,28.72,29.18,29.6,30,30.37,30.72,31.05,31.37,31.69,32.01,32.34,32.66,32.99,33.32,33.64,33.97,34.29,34.61,34.93,35.23,35.53,35.81,36.1,36.38,36.65,36.92,37.2,37.47,37.75,38.03,38.32,38.62,38.92,39.23,39.56,39.89,40.23,40.58,40.93,41.29,41.66,42.03,42.4,42.78,43.16,43.55,43.94,44.34,44.73,45.12,45.51,45.91,46.3,46.69,47.07,47.46,47.84,48.22,48.6,48.99,49.37,49.75,50.14,50.52,50.91,51.3,51.69,52.08,52.48,52.88,53.28,53.69,54.11,54.53
GDPPCP[8],Chile,Thousand 2011$,SSP4,22.3,23.11,23.91,24.7,25.48,26.24,26.99,27.73,28.48,29.23,29.98,30.73,31.48,32.22,32.95,33.68,34.41,35.14,35.89,36.64,37.41,38.19,38.98,39.78,40.59,41.42,42.25,43.09,43.93,44.77,45.62,46.47,47.31,48.16,49.02,49.87,50.73,51.6,52.49,53.39,54.31,55.24,56.19,57.16,58.14,59.14,60.15,61.17,62.21,63.25,64.3,65.36,66.43,67.5,68.58,69.66,70.75,71.85,72.96,74.09,75.24,76.39,77.56,78.74,79.93,81.13,82.35,83.58,84.84,86.11,87.4,88.71,90.04,91.39,92.77,94.17,95.59,97.03,98.5,100,101.5,103.1,104.6,106.2
GDPPCP[9],Chile,Thousand 2011$,SSP5,22.3,23.14,24.02,24.93,25.87,26.85,27.86,28.93,30.06,31.23,32.46,33.75,35.09,36.47,37.91,39.39,40.91,42.47,44.05,45.65,47.28,48.93,50.61,52.31,54.03,55.78,57.55,59.32,61.08,62.85,64.62,66.39,68.16,69.92,71.69,73.46,75.24,77.03,78.83,80.65,82.49,84.35,86.24,88.16,90.1,92.07,94.08,96.1,98.14,100.2,102.3,104.4,106.5,108.6,110.8,113,115.2,117.4,119.7,122,124.3,126.7,129.1,131.6,134.1,136.7,139.3,141.9,144.6,147.4,150.2,153.1,156.1,159.1,162.2,165.4,168.7,172.1,175.6,179.1,182.7,186.4,190.1,193.9
GDPPCP[1],China,Thousand 2011$,IF,15.25,15.88,16.4,16.38,17.35,17.93,18.44,19.07,19.7,20.34,20.99,21.65,22.32,23,23.69,24.39,25.1,25.8,26.49,27.18,27.86,28.55,29.23,29.92,30.62,31.35,32.1,32.87,33.67,34.49,35.3,36.13,36.97,37.82,38.67,39.5,40.33,41.15,42.03,43.07,44.17,45.32,46.52,47.78,49.06,50.36,51.67,53,54.36,55.73,57.16,58.62,60.12,61.66,63.22,64.78,66.34,67.91,69.46,71.02,72.57,74.12,75.66,77.2,78.74,80.28,81.82,83.36,84.92,86.49,88.07,89.66,91.27,92.88,94.5,96.13,97.77,99.42,101.1,102.7,104.2,105.8,107.3,108.8
GDPPCP[5],China,Thousand 2011$,SSP1,15.25,16.48,17.78,19.15,20.58,22.07,23.62,25.23,26.91,28.63,30.42,32.24,34.1,35.98,37.89,39.81,41.75,43.68,45.59,47.49,49.37,51.23,53.07,54.91,56.72,58.52,60.29,62.02,63.71,65.35,66.95,68.49,69.98,71.41,72.78,74.09,75.36,76.59,77.81,79.01,80.19,81.36,82.51,83.64,84.74,85.83,86.89,87.93,88.96,89.97,90.96,91.93,92.87,93.78,94.65,95.49,96.3,97.11,97.94,98.77,99.61,100.5,101.3,102.2,103,103.8,104.7,105.5,106.3,107.2,108,108.9,109.7,110.6,111.5,112.4,113.4,114.3,115.3,116.3,117.3,118.3,119.3,120.3
GDPPCP[6],China,Thousand 2011$,SSP2,15.25,16.44,17.65,18.88,20.13,21.39,22.65,23.9,25.14,26.37,27.59,28.78,29.95,31.09,32.2,33.28,34.34,35.38,36.43,37.47,38.51,39.54,40.58,41.62,42.65,43.69,44.73,45.75,46.76,47.76,48.74,49.7,50.65,51.58,52.48,53.37,54.25,55.13,56.01,56.9,57.81,58.72,59.64,60.55,61.47,62.39,63.31,64.24,65.16,66.09,67.03,67.96,68.89,69.81,70.73,71.64,72.55,73.46,74.39,75.33,76.28,77.25,78.21,79.17,80.13,81.09,82.05,83.01,83.97,84.94,85.91,86.88,87.86,88.83,89.8,90.78,91.75,92.73,93.7,94.68,95.65,96.63,97.61,98.6
GDPPCP[7],China,Thousand 2011$,SSP3,15.25,16.41,17.58,18.74,19.89,21.01,22.1,23.15,24.16,25.12,26.03,26.89,27.69,28.43,29.11,29.73,30.31,30.85,31.38,31.9,32.41,32.9,33.39,33.85,34.31,34.76,35.19,35.6,35.99,36.35,36.69,37.01,37.31,37.59,37.85,38.09,38.32,38.54,38.77,39,39.24,39.48,39.71,39.95,40.18,40.41,40.64,40.87,41.09,41.32,41.54,41.76,41.98,42.19,42.4,42.59,42.79,42.98,43.17,43.36,43.55,43.73,43.91,44.07,44.23,44.37,44.51,44.64,44.76,44.87,44.98,45.09,45.18,45.28,45.36,45.45,45.52,45.6,45.67,45.74,45.81,45.88,45.95,46.02
GDPPCP[8],China,Thousand 2011$,SSP4,15.25,16.44,17.66,18.91,20.18,21.45,22.74,24.04,25.34,26.64,27.95,29.24,30.52,31.78,33.02,34.22,35.41,36.59,37.76,38.93,40.1,41.26,42.42,43.58,44.74,45.9,47.05,48.19,49.3,50.4,51.49,52.55,53.59,54.6,55.59,56.56,57.51,58.46,59.43,60.4,61.39,62.38,63.38,64.38,65.37,66.36,67.34,68.33,69.31,70.3,71.28,72.25,73.22,74.17,75.12,76.04,76.96,77.89,78.84,79.81,80.8,81.81,82.82,83.84,84.85,85.87,86.89,87.92,88.97,90.02,91.09,92.17,93.25,94.35,95.46,96.57,97.69,98.82,99.96,101.1,102.2,103.4,104.5,105.7
GDPPCP[9],China,Thousand 2011$,SSP5,15.25,16.52,17.89,19.36,20.95,22.65,24.46,26.39,28.43,30.58,32.84,35.19,37.62,40.11,42.65,45.24,47.86,50.48,53.09,55.67,58.22,60.75,63.26,65.76,68.25,70.72,73.16,75.56,77.91,80.21,82.46,84.66,86.8,88.89,90.92,92.89,94.82,96.73,98.63,100.5,102.4,104.4,106.3,108.2,110,111.9,113.8,115.7,117.6,119.5,121.3,123.2,125.1,126.9,128.7,130.5,132.2,134,135.9,137.7,139.6,141.6,143.5,145.5,147.5,149.5,151.5,153.6,155.7,157.8,160,162.2,164.4,166.7,169.1,171.5,173.9,176.4,179,181.6,184.2,187,189.7,192.6
GDPPCP[1],Colombia,Thousand 2011$,IF,13.19,13.21,13.33,12.14,12.9,13.29,13.63,13.7,13.82,13.93,14.03,14.13,14.22,14.31,14.4,14.49,14.59,14.68,14.78,14.87,14.97,15.07,15.18,15.28,15.38,15.49,15.59,15.69,15.79,15.89,16,16.09,16.19,16.29,16.4,16.5,16.61,16.73,16.85,16.97,17.1,17.23,17.37,17.51,17.66,17.8,17.95,18.1,18.26,18.41,18.58,18.74,18.91,19.09,19.27,19.46,19.65,19.85,20.05,20.26,20.48,20.71,20.93,21.17,21.4,21.65,21.9,22.16,22.43,22.7,22.97,23.25,23.54,23.83,24.12,24.44,24.77,25.12,25.48,25.85,26.23,26.62,27.03,27.45
GDPPCP[5],Colombia,Thousand 2011$,SSP1,13.19,13.59,13.99,14.38,14.77,15.16,15.55,15.98,16.45,16.98,17.55,18.17,18.83,19.53,20.25,21.02,21.81,22.64,23.49,24.36,25.26,26.18,27.12,28.09,29.06,30.06,31.07,32.1,33.15,34.2,35.28,36.36,37.46,38.57,39.7,40.84,41.99,43.15,44.32,45.51,46.7,47.9,49.12,50.34,51.58,52.82,54.07,55.32,56.58,57.85,59.11,60.39,61.66,62.92,64.19,65.46,66.72,68,69.28,70.57,71.88,73.2,74.52,75.85,77.18,78.52,79.87,81.24,82.61,84,85.4,86.82,88.25,89.7,91.16,92.62,94.11,95.6,97.1,98.61,100.1,101.7,103.2,104.7
GDPPCP[6],Colombia,Thousand 2011$,SSP2,13.19,13.58,13.95,14.31,14.65,14.96,15.26,15.57,15.91,16.27,16.65,17.05,17.46,17.88,18.3,18.74,19.18,19.64,20.11,20.6,21.1,21.61,22.13,22.67,23.21,23.77,24.33,24.91,25.5,26.1,26.72,27.35,28,28.66,29.33,30.02,30.72,31.44,32.17,32.91,33.66,34.43,35.22,36.02,36.84,37.68,38.53,39.4,40.28,41.18,42.1,43.03,43.97,44.93,45.9,46.89,47.89,48.91,49.94,50.99,52.06,53.14,54.25,55.36,56.5,57.65,58.81,59.99,61.18,62.38,63.59,64.82,66.06,67.31,68.57,69.85,71.14,72.44,73.75,75.08,76.42,77.76,79.12,80.5
GDPPCP[7],Colombia,Thousand 2011$,SSP3,13.19,13.57,13.92,14.24,14.53,14.77,14.99,15.2,15.41,15.63,15.85,16.07,16.27,16.47,16.65,16.83,17,17.16,17.33,17.51,17.68,17.86,18.03,18.21,18.38,18.55,18.71,18.88,19.05,19.21,19.38,19.54,19.71,19.88,20.06,20.23,20.41,20.6,20.79,20.98,21.17,21.37,21.58,21.78,22,22.22,22.44,22.67,22.9,23.14,23.39,23.64,23.89,24.15,24.41,24.68,24.95,25.22,25.5,25.78,26.06,26.35,26.64,26.93,27.22,27.51,27.8,28.1,28.4,28.69,29,29.3,29.6,29.91,30.21,30.52,30.83,31.14,31.45,31.77,32.09,32.4,32.73,33.05
GDPPCP[8],Colombia,Thousand 2011$,SSP4,13.19,13.58,13.95,14.3,14.63,14.93,15.22,15.52,15.85,16.2,16.58,16.98,17.4,17.81,18.23,18.66,19.1,19.55,20.02,20.49,20.98,21.48,21.98,22.5,23.02,23.55,24.09,24.64,25.2,25.77,26.35,26.94,27.55,28.16,28.79,29.44,30.09,30.76,31.44,32.14,32.85,33.57,34.31,35.06,35.82,36.59,37.37,38.17,38.97,39.79,40.62,41.46,42.3,43.16,44.03,44.9,45.78,46.68,47.59,48.52,49.46,50.42,51.38,52.36,53.35,54.35,55.37,56.39,57.43,58.49,59.55,60.63,61.73,62.83,63.96,65.1,66.25,67.41,68.59,69.78,70.98,72.19,73.41,74.64
GDPPCP[9],Colombia,Thousand 2011$,SSP5,13.19,13.6,14.02,14.44,14.88,15.32,15.8,16.32,16.92,17.58,18.31,19.11,19.96,20.88,21.85,22.88,23.97,25.1,26.26,27.46,28.7,29.98,31.28,32.63,34,35.41,36.85,38.32,39.83,41.36,42.92,44.51,46.13,47.79,49.48,51.19,52.94,54.72,56.54,58.38,60.26,62.16,64.1,66.08,68.08,70.11,72.18,74.27,76.39,78.54,80.71,82.91,85.13,87.37,89.63,91.92,94.22,96.57,98.95,101.4,103.8,106.4,108.9,111.5,114.1,116.8,119.5,122.3,125.1,127.9,130.8,133.8,136.9,139.9,143.1,146.3,149.5,152.9,156.2,159.6,163.1,166.6,170.2,173.8
GDPPCP[1],Comoros,Thousand 2011$,IF,2.556,2.606,2.599,2.684,2.676,2.728,2.756,2.786,2.822,2.857,2.893,2.932,2.975,3.022,3.074,3.131,3.192,3.257,3.326,3.399,3.478,3.56,3.648,3.74,3.837,3.941,4.049,4.164,4.285,4.412,4.546,4.687,4.835,4.991,5.156,5.329,5.511,5.701,5.9,6.109,6.331,6.563,6.807,7.062,7.328,7.605,7.893,8.192,8.5,8.819,9.148,9.488,9.839,10.2,10.58,10.96,11.35,11.75,12.17,12.6,13.04,13.49,13.96,14.44,14.93,15.44,15.96,16.5,17.05,17.63,18.18,18.75,19.35,19.96,20.58,21.22,21.91,22.61,23.34,24.1,24.86,25.65,26.46,27.3
GDPPCP[5],Comoros,Thousand 2011$,SSP1,2.556,2.632,2.724,2.84,2.977,3.14,3.324,3.535,3.766,4.023,4.305,4.613,4.953,5.324,5.727,6.159,6.628,7.127,7.664,8.235,8.843,9.489,10.18,10.91,11.68,12.5,13.37,14.28,15.25,16.27,17.34,18.46,19.65,20.89,22.2,23.57,25,26.49,28.04,29.66,31.34,33.07,34.87,36.71,38.61,40.56,42.55,44.59,46.66,48.78,50.93,53.13,55.35,57.6,59.89,62.2,64.55,66.96,69.41,71.92,74.48,77.1,79.78,82.52,85.32,88.19,91.12,94.1,97.14,100.2,103.4,106.6,109.8,113.1,116.4,119.7,123.1,126.5,130,133.5,137,140.5,144,147.5
GDPPCP[6],Comoros,Thousand 2011$,SSP2,2.556,2.618,2.695,2.789,2.896,3.019,3.159,3.307,3.468,3.639,3.825,4.017,4.223,4.434,4.655,4.885,5.126,5.379,5.646,5.927,6.221,6.532,6.858,7.199,7.559,7.938,8.335,8.752,9.193,9.655,10.14,10.65,11.19,11.76,12.35,12.97,13.63,14.31,15.02,15.77,16.55,17.35,18.19,19.06,19.97,20.91,21.88,22.88,23.91,24.98,26.08,27.21,28.38,29.58,30.83,32.11,33.43,34.8,36.21,37.66,39.16,40.71,42.31,43.97,45.67,47.43,49.25,51.12,53.04,55.02,57.05,59.13,61.27,63.46,65.7,67.98,70.32,72.71,75.14,77.63,80.15,82.73,85.35,88.02
GDPPCP[7],Comoros,Thousand 2011$,SSP3,2.556,2.603,2.66,2.723,2.793,2.869,2.95,3.033,3.119,3.205,3.293,3.385,3.474,3.563,3.652,3.741,3.832,3.924,4.019,4.117,4.216,4.321,4.427,4.536,4.648,4.764,4.881,5.005,5.132,5.264,5.401,5.541,5.687,5.838,5.994,6.156,6.322,6.493,6.669,6.848,7.034,7.223,7.416,7.614,7.815,8.021,8.232,8.447,8.665,8.888,9.115,9.347,9.583,9.825,10.07,10.32,10.58,10.85,11.11,11.39,11.66,11.95,12.24,12.53,12.83,13.13,13.44,13.75,14.07,14.39,14.72,15.05,15.39,15.73,16.07,16.42,16.77,17.13,17.49,17.86,18.23,18.6,18.99,19.38
GDPPCP[8],Comoros,Thousand 2011$,SSP4,2.556,2.606,2.662,2.722,2.79,2.861,2.937,3.015,3.094,3.175,3.258,3.339,3.419,3.495,3.568,3.638,3.707,3.774,3.845,3.915,3.988,4.061,4.135,4.21,4.287,4.363,4.442,4.524,4.608,4.693,4.782,4.872,4.964,5.061,5.159,5.26,5.364,5.468,5.576,5.685,5.797,5.909,6.024,6.14,6.257,6.376,6.495,6.616,6.739,6.863,6.988,7.115,7.244,7.374,7.506,7.639,7.775,7.913,8.053,8.194,8.338,8.484,8.63,8.779,8.93,9.082,9.237,9.393,9.551,9.71,9.872,10.03,10.2,10.36,10.53,10.7,10.87,11.04,11.22,11.39,11.57,11.75,11.94,12.12
GDPPCP[9],Comoros,Thousand 2011$,SSP5,2.556,2.632,2.731,2.852,3,3.177,3.385,3.627,3.897,4.205,4.546,4.93,5.361,5.841,6.373,6.956,7.593,8.281,9.024,9.822,10.67,11.59,12.56,13.61,14.72,15.9,17.17,18.5,19.92,21.42,23,24.67,26.44,28.31,30.27,32.34,34.52,36.79,39.18,41.67,44.26,46.96,49.76,52.66,55.66,58.75,61.93,65.2,68.55,71.98,75.49,79.09,82.75,86.49,90.29,94.17,98.14,102.2,106.4,110.7,115.1,119.7,124.4,129.2,134.1,139.2,144.5,149.9,155.4,161.1,166.9,172.8,178.9,185,191.4,197.8,204.4,211.1,217.9,224.7,231.7,238.8,246,253.2
GDPPCP[1],Congo,Thousand 2011$,IF,5.103,4.762,4.736,4.296,4.227,4.261,4.325,4.44,4.493,4.565,4.641,4.744,4.86,4.987,5.131,5.293,5.457,5.64,5.827,6.032,6.248,6.475,6.714,6.964,7.231,7.512,7.81,8.125,8.456,8.806,9.18,9.567,9.991,10.43,10.91,11.41,11.96,12.54,13.16,13.82,14.52,15.26,16.05,16.87,17.74,18.64,19.58,20.56,21.57,22.63,23.74,24.88,26.08,27.3,28.57,29.87,31.2,32.55,33.95,35.36,36.82,38.32,39.85,41.43,42.97,44.54,46.13,47.76,49.43,51.17,52.85,54.23,55.62,57.06,58.52,59.99,61.51,63.06,64.65,66.29,67.94,69.61,71.27,72.92
GDPPCP[5],Congo,Thousand 2011$,SSP1,5.103,5.306,5.526,5.768,6.035,6.329,6.648,6.986,7.341,7.714,8.106,8.518,8.952,9.408,9.887,10.39,10.91,11.45,12.02,12.6,13.21,13.83,14.48,15.15,15.83,16.54,17.27,18.02,18.78,19.57,20.38,21.21,22.05,22.92,23.8,24.7,25.62,26.56,27.51,28.48,29.46,30.46,31.47,32.49,33.52,34.56,35.61,36.67,37.74,38.81,39.88,40.96,42.04,43.13,44.21,45.29,46.38,47.47,48.58,49.69,50.81,51.94,53.07,54.21,55.36,56.51,57.66,58.82,59.99,61.16,62.33,63.51,64.69,65.87,67.06,68.26,69.45,70.65,71.85,73.05,74.26,75.46,76.67,77.87
GDPPCP[6],Congo,Thousand 2011$,SSP2,5.103,5.29,5.487,5.698,5.924,6.169,6.426,6.691,6.958,7.228,7.503,7.783,8.066,8.355,8.648,8.946,9.25,9.562,9.882,10.21,10.55,10.9,11.26,11.63,12,12.39,12.79,13.2,13.63,14.06,14.5,14.96,15.43,15.91,16.4,16.91,17.43,17.96,18.51,19.07,19.65,20.24,20.85,21.47,22.1,22.74,23.4,24.07,24.75,25.45,26.16,26.88,27.61,28.35,29.11,29.88,30.66,31.46,32.27,33.1,33.95,34.81,35.69,36.58,37.49,38.41,39.35,40.31,41.28,42.27,43.28,44.31,45.35,46.4,47.47,48.55,49.65,50.75,51.87,53.01,54.16,55.32,56.49,57.69
GDPPCP[7],Congo,Thousand 2011$,SSP3,5.103,5.276,5.451,5.631,5.817,6.011,6.208,6.403,6.593,6.778,6.959,7.135,7.308,7.477,7.642,7.804,7.963,8.123,8.285,8.448,8.613,8.78,8.947,9.115,9.284,9.453,9.624,9.795,9.969,10.14,10.32,10.5,10.68,10.86,11.04,11.23,11.41,11.6,11.8,11.99,12.19,12.38,12.58,12.78,12.99,13.19,13.4,13.61,13.82,14.03,14.24,14.45,14.67,14.88,15.09,15.31,15.53,15.75,15.96,16.18,16.4,16.62,16.84,17.06,17.28,17.5,17.72,17.94,18.17,18.39,18.61,18.84,19.07,19.29,19.52,19.75,19.98,20.21,20.44,20.67,20.9,21.14,21.37,21.61
GDPPCP[8],Congo,Thousand 2011$,SSP4,5.103,5.273,5.443,5.614,5.788,5.965,6.143,6.319,6.491,6.659,6.824,6.985,7.139,7.286,7.427,7.562,7.692,7.821,7.952,8.084,8.217,8.351,8.486,8.62,8.754,8.888,9.023,9.159,9.296,9.434,9.573,9.714,9.856,9.999,10.14,10.29,10.44,10.59,10.74,10.89,11.05,11.2,11.36,11.52,11.68,11.84,12,12.17,12.33,12.49,12.66,12.82,12.99,13.16,13.33,13.49,13.66,13.83,14,14.17,14.34,14.51,14.68,14.85,15.01,15.19,15.36,15.53,15.7,15.87,16.05,16.22,16.4,16.57,16.75,16.93,17.11,17.29,17.47,17.65,17.84,18.02,18.21,18.4
GDPPCP[9],Congo,Thousand 2011$,SSP5,5.103,5.308,5.535,5.788,6.07,6.387,6.736,7.114,7.519,7.955,8.422,8.922,9.458,10.03,10.64,11.29,11.97,12.68,13.42,14.2,15.01,15.85,16.72,17.62,18.56,19.53,20.54,21.58,22.65,23.76,24.9,26.08,27.29,28.53,29.81,31.12,32.47,33.85,35.27,36.72,38.2,39.72,41.27,42.85,44.45,46.09,47.76,49.45,51.17,52.91,54.68,56.47,58.28,60.11,61.96,63.83,65.72,67.64,69.59,71.57,73.59,75.64,77.71,79.82,81.95,84.12,86.32,88.54,90.8,93.08,95.4,97.74,100.1,102.5,105,107.5,110,112.5,115.1,117.7,120.3,123,125.6,128.4
GDPPCP[1],Congo; Dem. Republic of the,Thousand 2011$,IF,0.808,0.844,0.855,0.842,0.865,0.894,0.928,0.952,0.98,1.008,1.039,1.072,1.109,1.151,1.197,1.248,1.303,1.364,1.43,1.502,1.58,1.663,1.753,1.849,1.953,2.064,2.182,2.307,2.441,2.582,2.732,2.891,3.059,3.237,3.423,3.619,3.825,4.04,4.265,4.502,4.749,5.007,5.277,5.56,5.856,6.166,6.488,6.823,7.17,7.529,7.901,8.285,8.68,9.087,9.505,9.93,10.36,10.8,11.23,11.66,12.09,12.52,12.95,13.36,13.77,14.18,14.57,14.96,15.33,15.69,16,16.3,16.6,16.88,17.15,17.44,17.76,18.07,18.37,18.67,18.96,19.25,19.52,19.79
GDPPCP[5],Congo; Dem. Republic of the,Thousand 2011$,SSP1,0.808,0.856,0.915,0.984,1.067,1.163,1.274,1.399,1.538,1.693,1.866,2.057,2.269,2.503,2.761,3.043,3.352,3.687,4.051,4.444,4.868,5.325,5.817,6.346,6.913,7.519,8.165,8.853,9.583,10.36,11.17,12.04,12.95,13.9,14.9,15.96,17.05,18.2,19.4,20.65,21.96,23.31,24.71,26.17,27.67,29.22,30.83,32.48,34.18,35.93,37.73,39.57,41.46,43.39,45.36,47.38,49.44,51.54,53.68,55.85,58.07,60.32,62.61,64.93,67.29,69.68,72.1,74.54,77.02,79.52,82.05,84.6,87.18,89.79,92.42,95.07,97.75,100.5,103.2,105.9,108.7,111.4,114.2,117
GDPPCP[6],Congo; Dem. Republic of the,Thousand 2011$,SSP2,0.808,0.854,0.909,0.973,1.045,1.127,1.218,1.316,1.419,1.53,1.647,1.771,1.901,2.037,2.179,2.327,2.484,2.65,2.826,3.013,3.211,3.421,3.644,3.879,4.128,4.39,4.667,4.959,5.265,5.587,5.924,6.279,6.65,7.04,7.447,7.874,8.321,8.789,9.279,9.791,10.33,10.89,11.47,12.08,12.71,13.37,14.05,14.76,15.5,16.27,17.07,17.9,18.76,19.66,20.58,21.54,22.52,23.54,24.6,25.68,26.8,27.95,29.14,30.36,31.61,32.9,34.22,35.58,36.97,38.4,39.86,41.36,42.89,44.46,46.07,47.72,49.41,51.13,52.9,54.7,56.55,58.44,60.37,62.34
GDPPCP[7],Congo; Dem. Republic of the,Thousand 2011$,SSP3,0.808,0.853,0.904,0.962,1.027,1.098,1.174,1.254,1.335,1.417,1.502,1.586,1.671,1.755,1.839,1.923,2.007,2.093,2.181,2.272,2.365,2.46,2.558,2.659,2.763,2.87,2.98,3.092,3.207,3.324,3.444,3.567,3.693,3.822,3.954,4.089,4.228,4.37,4.515,4.664,4.817,4.973,5.133,5.297,5.464,5.635,5.81,5.988,6.171,6.358,6.548,6.743,6.942,7.145,7.352,7.563,7.778,7.996,8.218,8.444,8.673,8.905,9.141,9.381,9.624,9.87,10.12,10.37,10.63,10.89,11.16,11.43,11.7,11.98,12.26,12.55,12.84,13.13,13.43,13.73,14.04,14.35,14.67,14.99
GDPPCP[8],Congo; Dem. Republic of the,Thousand 2011$,SSP4,0.808,0.852,0.902,0.958,1.02,1.087,1.158,1.232,1.306,1.381,1.456,1.531,1.603,1.673,1.74,1.804,1.867,1.929,1.992,2.055,2.12,2.185,2.25,2.316,2.383,2.451,2.52,2.589,2.659,2.729,2.8,2.871,2.943,3.016,3.089,3.164,3.239,3.314,3.391,3.468,3.547,3.626,3.706,3.787,3.868,3.95,4.033,4.116,4.201,4.286,4.373,4.46,4.548,4.637,4.727,4.817,4.908,5,5.092,5.185,5.278,5.371,5.466,5.56,5.656,5.752,5.849,5.947,6.046,6.146,6.246,6.348,6.451,6.555,6.661,6.767,6.875,6.985,7.096,7.209,7.323,7.44,7.559,7.681
GDPPCP[9],Congo; Dem. Republic of the,Thousand 2011$,SSP5,0.808,0.857,0.918,0.991,1.081,1.187,1.312,1.457,1.622,1.811,2.024,2.266,2.542,2.853,3.203,3.592,4.023,4.496,5.012,5.575,6.185,6.845,7.56,8.333,9.165,10.06,11.01,12.03,13.12,14.28,15.5,16.8,18.18,19.63,21.15,22.76,24.44,26.21,28.06,29.99,32.02,34.13,36.33,38.62,41,43.47,46.03,48.68,51.42,54.25,57.17,60.19,63.29,66.48,69.76,73.14,76.6,80.15,83.8,87.53,91.35,95.27,99.27,103.4,107.5,111.8,116.2,120.6,125.1,129.7,134.4,139.2,144.1,149,154.1,159.2,164.4,169.7,175.1,180.6,186.2,191.8,197.5,203.3
GDPPCP[1],Costa Rica,Thousand 2011$,IF,15.43,15.51,15.6,14.67,15.04,15.42,15.81,16.01,16.21,16.41,16.61,16.83,17.06,17.3,17.55,17.82,18.09,18.38,18.67,18.98,19.3,19.63,19.96,20.31,20.66,21.02,21.38,21.75,22.13,22.51,22.9,23.31,23.73,24.16,24.59,25.04,25.49,25.96,26.43,26.92,27.42,27.94,28.47,29.03,29.6,30.19,30.8,31.44,32.09,32.77,33.48,34.22,34.98,35.65,36.35,37.09,37.84,38.62,39.42,40.25,41.11,42,42.91,43.84,44.81,45.79,46.83,47.9,49,50.11,51.24,52.42,53.62,54.87,56.14,57.46,58.81,60.21,61.65,63.13,64.62,66.16,67.75,69.38
GDPPCP[5],Costa Rica,Thousand 2011$,SSP1,15.43,15.93,16.45,16.99,17.55,18.13,18.73,19.35,19.99,20.65,21.34,22.05,22.79,23.55,24.34,25.15,25.99,26.84,27.71,28.59,29.49,30.39,31.3,32.22,33.15,34.08,35.01,35.94,36.87,37.79,38.7,39.61,40.51,41.41,42.31,43.2,44.09,44.98,45.87,46.77,47.68,48.58,49.49,50.4,51.32,52.23,53.14,54.06,54.97,55.87,56.78,57.68,58.58,59.48,60.38,61.27,62.17,63.07,63.99,64.93,65.88,66.85,67.83,68.82,69.82,70.84,71.87,72.91,73.96,75.03,76.11,77.2,78.31,79.45,80.6,81.77,82.96,84.17,85.4,86.65,87.91,89.2,90.49,91.8
GDPPCP[6],Costa Rica,Thousand 2011$,SSP2,15.43,15.91,16.4,16.89,17.38,17.86,18.34,18.82,19.3,19.77,20.24,20.7,21.17,21.64,22.12,22.6,23.08,23.57,24.07,24.58,25.1,25.62,26.16,26.69,27.24,27.79,28.35,28.91,29.47,30.04,30.61,31.18,31.76,32.35,32.94,33.54,34.14,34.76,35.4,36.04,36.7,37.38,38.07,38.77,39.49,40.22,40.97,41.73,42.5,43.29,44.1,44.92,45.75,46.6,47.47,48.35,49.24,50.15,51.07,52.01,52.95,53.9,54.86,55.84,56.83,57.82,58.83,59.85,60.88,61.92,62.96,64.02,65.08,66.15,67.23,68.32,69.42,70.53,71.64,72.76,73.9,75.04,76.19,77.36
