ModelScenario,CumulativeCO2post2010,"Cumulative CO2 emissions (2010-2100, thousand Gt)",divergence0550steps,divergence0550aps,tolerance03in2005to2050steps,tolerance03in2005to2050aps
MERGE-ETL_2011AMPERE2-Base-EERE-OPT,6252786.382669975,6.252786382669975,1.650538805570163,2.7441398149034963,N,N
MERGE-ETL_2011AMPERE2-Base-FullTech-OPT,8591163.57160984,8.59116357160984,2.2408793633467563,3.3344803726800896,N,N
MERGE-ETL_2011AMPERE2-Base-LimBio-OPT,8590997.084652038,8.590997084652038,2.2407965286482403,3.3343975379815736,N,N
MERGE-ETL_2011AMPERE2-Base-LimSW-OPT,9427827.525266549,9.427827525266549,2.428062857264932,3.5216638665982654,N,N
MERGE-ETL_2011AMPERE2-Base-LowEI-OPT,5999294.762821076,5.999294762821076,1.5531103719421049,2.6467113812754386,N,N
MERGE-ETL_2011AMPERE2-Base-NucOff-OPT,8943226.421389762,8.943226421389761,2.3947422760980435,3.4883432854313767,N,N
MERGE-ETL_2011AMPERE3-450,1197831.560815309,1.197831560815309,-1.9707580823898652,-0.8771570730565319,N,N
MERGE-ETL_2011AMPERE3-450P-CE,1606090.8745645222,1.6060908745645222,-1.0415909620581307,0.05201004727520253,N,Y
MERGE-ETL_2011AMPERE3-450P-EU,1721127.7535974495,1.7211277535974494,-0.7466934486221017,0.34690756071123163,N,N
MERGE-ETL_2011AMPERE3-550,2103452.469151005,2.103452469151005,-0.03663550090384604,1.0569655084294873,Y,N
MERGE-ETL_2011AMPERE3-550P-EU,2244988.4938928913,2.2449884938928912,0.1441923312268955,1.2377933405602288,Y,N
MERGE-ETL_2011AMPERE3-Base,8591163.57160984,8.59116357160984,2.2408793633467563,3.3344803726800896,N,N
MERGE-ETL_2011AMPERE3-Base-EU,8182528.126427214,8.182528126427213,2.1413775595000732,3.2349785688334065,N,N
MERGE-ETL_2011AMPERE3-Base-EUback,8494685.602952924,8.494685602952924,2.2199679821875566,3.31356899152089,N,N
MERGE-ETL_2011AMPERE3-CF450,1198115.2484944847,1.1981152484944846,-2.004445780282486,-0.9108447709491527,N,N
MERGE-ETL_2011AMPERE3-CF450P-EU,2050593.189757993,2.050593189757993,-0.36714755152184037,0.726453457811493,N,N
MERGE-ETL_2011AMPERE3-CF550,2106699.093626368,2.106699093626368,0.1373055897820823,1.2309065991154156,Y,N
MERGE-ETL_2011AMPERE3-RefP-CE,4388924.308752776,4.3889243087527765,1.0556670485071216,2.149268057840455,N,N
MERGE-ETL_2011AMPERE3-RefP-CEback,4899607.743520946,4.899607743520947,1.27815494101117,2.3717559503445034,N,N
MERGE-ETL_2011AMPERE3-RefP-EU,4922797.929858612,4.9227979298586115,1.306128291652466,2.399729300985799,N,N
MERGE-ETL_2011AMPERE3-RefP-EUback,4963953.3253623815,4.9639533253623815,1.3382041518772585,2.4318051612105918,N,N
MERGE-ETL_2011AMPERE3-RefPol,5126756.078584046,5.126756078584046,1.3878764231823917,2.481477432515725,N,N
MESSAGE V.1EMF22 2.6 OS,941206.2388392857,0.9412062388392857,NA,NA,NA,NA
MESSAGE V.1EMF22 2.6 OS No BECCS,799812.0133928572,0.7998120133928571,NA,NA,NA,NA
MESSAGE V.1EMF22 3.7 NTE,1742240.0513392857,1.7422400513392857,NA,NA,NA,NA
MESSAGE V.1EMF22 3.7 NTE No BECCS,1755699.4486607143,1.7556994486607143,NA,NA,NA,NA
MESSAGE V.1EMF22 3.7 OS,1965801.3314732143,1.9658013314732143,NA,NA,NA,NA
MESSAGE V.1EMF22 3.7 OS No BECCS,1944531.4732142857,1.9445314732142858,NA,NA,NA,NA
MESSAGE V.1EMF22 3.7 OS w Delay,1956971.904017857,1.956971904017857,NA,NA,NA,NA
MESSAGE V.1EMF22 4.5 NTE,2656265.651785714,2.656265651785714,NA,NA,NA,NA
MESSAGE V.1EMF22 4.5 NTE No BECCS,2657276.2042410714,2.6572762042410716,NA,NA,NA,NA
MESSAGE V.1EMF22 4.5 NTE w Delay,2622481.9709821427,2.6224819709821428,NA,NA,NA,NA
MESSAGE V.1EMF22 Reference,3877974.5569196427,3.877974556919643,NA,NA,NA,NA
MESSAGE V.2RCP 8.5,7085490.177918993,7.0854901779189925,1.7234985684451902,2.8170995777785235,N,N
MESSAGE V.2RCP 8.5_MIT_2.6W,673694.1718692435,0.6736941718692435,-2.1536433246279785,-1.060042315294645,N,N
MESSAGE V.2RCP 8.5_MIT_4.5W,2778038.425864877,2.778038425864877,0.3601980450620782,1.4537990543954116,N,N
MESSAGE V.2RCP 8.5_MIT_6W,4389681.153497036,4.389681153497036,1.1564712394237024,2.2500722487570357,N,N
MESSAGE V.3AME 2.6 W/m2 OS,1025549.578375545,1.025549578375545,-2.0176568487671886,-0.9240558394338552,N,N
MESSAGE V.3AME 3.7 W/m2 NTE,1859783.9776490415,1.8597839776490415,-0.744261863268356,0.34933914606497735,N,N
MESSAGE V.3AME CO2 price $10 (5% p.a.),1987862.0427107587,1.9878620427107587,-0.192323405626015,0.9012776037073184,Y,N
MESSAGE V.3AME CO2 price $30 (5% p.a.),1085973.7208283902,1.0859737208283902,-1.86116150599999,-0.7675604966666567,N,N
MESSAGE V.3AME CO2 price $50 (5% p.a.),778435.503912385,0.7784355039123849,-2.6086408957511384,-1.5150398864178052,N,N
MESSAGE V.3AME Reference,5683286.814028571,5.6832868140285715,1.2777445725140368,2.37134558184737,N,N
MESSAGE V.3GEA Counterfactual,7141877.899653656,7.1418778996536565,1.6120066622859182,2.7056076716192514,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_full,1183274.365842324,1.183274365842324,-1.5298584458307904,-0.4362574364974572,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_limbe,1126546.4636114817,1.1265464636114817,-1.9149832863193734,-0.8213822769860399,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_limbe_limir,1028461.4852313091,1.028461485231309,-2.1313021324917574,-1.0377011231584239,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_limir,1121254.071416442,1.121254071416442,-1.7782782399084716,-0.6846772305751381,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_nbecs,1146410.7233711106,1.1464107233711107,-2.2029318197007677,-1.1093308103674344,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_nbecs_nsink_limbe,1089177.9972134542,1.0891779972134543,-3.213222355554662,-2.119621346221329,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_noccs,1151831.4742963521,1.151831474296352,-2.075790062779082,-0.9821890534457487,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_noccs_nonuc,1148426.8244951384,1.1484268244951383,-1.9957571119964057,-0.9021561026630722,N,N
MESSAGE V.3GEA Efficiency_450_adv.transp_nsink,1134626.9188590073,1.1346269188590072,-2.501650183024142,-1.408049173690809,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_full,1167548.7074293166,1.1675487074293165,-1.6685510059304436,-0.5749499965971103,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_limbe,1156086.0198556036,1.1560860198556036,-2.053734226353837,-0.9601332170205035,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_limbe_limir,990497.5437510887,0.9904975437510887,-2.318043002405087,-1.2244419930717538,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_limir,1093383.987757523,1.093383987757523,-2.0413302060458705,-0.947729196712537,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_nbecs,1124106.0754982652,1.1241060754982652,-2.4383433920713626,-1.3447423827380294,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_nbecs_nsink_limbe,1092470.6799103995,1.0924706799103996,-3.4321432705217383,-2.338542261188405,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_noccs,1133278.2273779162,1.1332782273779163,-2.1901978659690333,-1.0965968566357,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_noccs_nonuc,1123957.4349058631,1.1239574349058632,-2.0793352660213076,-0.9857342566879743,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_nonuc,1150960.7132362921,1.1509607132362922,-1.7318969199804002,-0.6382959106470667,N,N
MESSAGE V.3GEA Efficiency_450_conv.transp_nsink,1180708.3033682206,1.1807083033682206,-2.524602707016296,-1.4310016976829627,N,N
MESSAGE V.3GEA Efficiency_450_Illustrative,1164704.0139757623,1.1647040139757623,-1.6112731806712253,-0.5176721713378918,N,N
MESSAGE V.3GEA Mix_450_adv.transp_full,1172434.4833848635,1.1724344833848634,-1.6987362250160722,-0.6051352156827388,N,N
MESSAGE V.3GEA Mix_450_adv.transp_limbe,1096246.1573421177,1.0962461573421178,-2.0102739641587064,-0.9166729548253729,N,N
MESSAGE V.3GEA Mix_450_adv.transp_limir,1046301.1067202952,1.0463011067202952,-1.8264353307118952,-0.7328343213785617,N,N
MESSAGE V.3GEA Mix_450_adv.transp_nbecs,1111996.4603615734,1.1119964603615733,-2.2931232285353746,-1.1995222192020414,N,N
MESSAGE V.3GEA Mix_450_adv.transp_noccs,1127856.058425443,1.1278560584254431,-1.9125976704500083,-0.818996661116675,N,N
MESSAGE V.3GEA Mix_450_adv.transp_nonuc,1134721.0448987528,1.1347210448987528,-1.846743165479161,-0.7531421561458276,N,N
MESSAGE V.3GEA Mix_450_adv.transp_nsink,1126971.1427349043,1.1269711427349043,-2.490386649185991,-1.396785639852658,N,N
MESSAGE V.3GEA Mix_450_conv.transp_limbe,1098483.3685832233,1.0984833685832234,-2.1390182269343168,-1.0454172176009835,N,N
MESSAGE V.3GEA Mix_450_conv.transp_limir,1042502.1164697411,1.042502116469741,-1.9322457943625673,-0.8386447850292338,N,N
MESSAGE V.3GEA Mix_450_conv.transp_nbecs,1058988.4725200806,1.0589884725200807,-2.5051514321495576,-1.4115504228162243,N,N
MESSAGE V.3GEA Mix_450_conv.transp_nonuc,1096146.2611702248,1.0961462611702248,-1.9756125159626672,-0.8820115066293337,N,N
MESSAGE V.3GEA Mix_450_conv.transp_nsink,1145460.3194222127,1.1454603194222126,-2.5574509808907244,-1.4638499715573912,N,N
MESSAGE V.3GEA Mix_450_Illustrative,1123789.71077792,1.12378971077792,-1.9961732688509035,-0.9025722595175703,N,N
MESSAGE V.3GEA Supply_450_adv.transp_limbe,1082770.5198283314,1.0827705198283315,-1.711139805597798,-0.6175387962644645,N,N
MESSAGE V.3GEA Supply_450_adv.transp_limir,1036680.0398507838,1.0366800398507838,-1.6411805240184267,-0.5475795146850932,N,N
MESSAGE V.3GEA Supply_450_adv.transp_nbecs,1075656.1023026756,1.0756561023026756,-2.0650104956230835,-0.9714094862897502,N,N
MESSAGE V.3GEA Supply_450_adv.transp_nonuc,1070957.1548939873,1.0709571548939874,-1.6764556389758547,-0.5828546296425212,N,N
MESSAGE V.3GEA Supply_450_adv.transp_nsink,1134572.1921618583,1.1345721921618583,-2.1247541329954736,-1.0311531236621403,N,N
MESSAGE V.3GEA Supply_450_conv.transp_full,1104186.978374152,1.104186978374152,-1.8972071492687603,-0.8036061399354268,N,N
MESSAGE V.3GEA Supply_450_conv.transp_nonuc,1089730.9337074999,1.0897309337074998,-1.8257439974495902,-0.7321429881162567,N,N
MESSAGE V.3GEA Supply_450_Illustrative,1097248.6470937438,1.0972486470937437,-1.6070196554987248,-0.5134186461653913,N,N
MESSAGE V.4AMPERE2-450-Conv-OPT,1188402.1570313533,1.1884021570313534,-2.4989763004930645,-1.4053752911597313,N,N
MESSAGE V.4AMPERE2-450-EERE-OPT,1184893.7628899892,1.1848937628899892,-1.9452924860250596,-0.8516914766917261,N,N
MESSAGE V.4AMPERE2-450-FullTech-HST,1186866.3453999432,1.1868663453999433,-2.255906949853702,-1.1623059405203684,N,N
MESSAGE V.4AMPERE2-450-FullTech-LST,1180874.3891753748,1.1808743891753748,-2.0833739159382048,-0.9897729066048715,N,N
MESSAGE V.4AMPERE2-450-FullTech-OPT,1184113.5940318867,1.1841135940318868,-2.030233257110699,-0.9366322477773656,N,N
MESSAGE V.4AMPERE2-450-LimBio-LST,1181710.674369717,1.181710674369717,-3.1755499378570007,-2.0819489285236674,N,N
MESSAGE V.4AMPERE2-450-LimBio-OPT,1195834.2802610274,1.1958342802610273,-2.458083705133616,-1.364482695800283,N,N
MESSAGE V.4AMPERE2-450-LimSW-HST,1188205.5297982977,1.1882055297982976,-2.3164589778968727,-1.2228579685635392,N,N
MESSAGE V.4AMPERE2-450-LimSW-LST,1178138.100235045,1.178138100235045,-2.256309371952424,-1.1627083626190904,N,N
MESSAGE V.4AMPERE2-450-LimSW-OPT,1191017.9826260742,1.1910179826260743,-2.118701891769865,-1.0251008824365313,N,N
MESSAGE V.4AMPERE2-450-LowEI-HST,1187508.211096269,1.1875082110962691,-1.4380752667565369,-0.34447425742320337,N,N
MESSAGE V.4AMPERE2-450-LowEI-LST,1177667.8160693557,1.1776678160693557,-1.3190032973128671,-0.22540228797953366,N,Y
MESSAGE V.4AMPERE2-450-LowEI-OPT,1183867.992796904,1.183867992796904,-1.2204118968161697,-0.1268108874828362,N,Y
MESSAGE V.4AMPERE2-450-NoCCS-OPT,1185353.1226763502,1.18535312267635,-2.2942094384847342,-1.2006084291514008,N,N
MESSAGE V.4AMPERE2-450-NucOff-HST,1182297.5788136006,1.1822975788136005,-2.2631138568123492,-1.169512847479016,N,N
MESSAGE V.4AMPERE2-450-NucOff-LST,1180667.2961263666,1.1806672961263667,-2.077560802377438,-0.9839597930441044,N,N
MESSAGE V.4AMPERE2-450-NucOff-OPT,1179023.723209341,1.179023723209341,-2.064736062014351,-0.9711350526810176,N,N
MESSAGE V.4AMPERE2-550-Conv-OPT,2092733.442480012,2.092733442480012,-0.6137463778123,0.4798546315210334,N,N
MESSAGE V.4AMPERE2-550-EERE-OPT,2094731.4527999032,2.0947314527999032,-0.38788200596665057,0.7057190033666828,N,N
MESSAGE V.4AMPERE2-550-FullTech-HST,2081387.8381970555,2.0813878381970556,-0.12790741661849897,0.9656935927148345,Y,N
MESSAGE V.4AMPERE2-550-FullTech-LST,2088278.5167769142,2.0882785167769145,-0.14943064419026936,0.944170365143064,Y,N
MESSAGE V.4AMPERE2-550-FullTech-OPT,2090984.027430774,2.090984027430774,-0.1319434072951133,0.96165760203822,Y,N
MESSAGE V.4AMPERE2-550-LimBio-OPT,2100397.431021593,2.100397431021593,-0.5213933703779833,0.5722076389553501,N,N
MESSAGE V.4AMPERE2-550-LimSW-OPT,2091320.4694614392,2.091320469461439,-0.18050580914885928,0.9130952001844741,Y,N
MESSAGE V.4AMPERE2-550-LowEI-OPT,2089068.404199931,2.089068404199931,-0.028164903921074014,1.0654361054122594,Y,N
MESSAGE V.4AMPERE2-550-NoCCS-OPT,2079576.0510867415,2.0795760510867414,-0.6001646872030025,0.49343632213033084,N,N
MESSAGE V.4AMPERE2-550-NucOff-OPT,2080935.5111404525,2.0809355111404524,-0.18186608104037857,0.9117349282929548,Y,N
MESSAGE V.4AMPERE2-Base-Conv-OPT,6462120.1319982875,6.4621201319982875,1.3603143737570713,2.453915383090405,N,N
MESSAGE V.4AMPERE2-Base-EERE-OPT,4049947.9501263886,4.049947950126389,0.5339896180590585,1.627590627392392,N,N
MESSAGE V.4AMPERE2-Base-FullTech-OPT,5918122.58985463,5.9181225898546295,1.3147767729150281,2.4083777822483614,N,N
MESSAGE V.4AMPERE2-Base-LimBio-OPT,6095264.576834795,6.095264576834795,1.3356418131888703,2.4292428225222036,N,N
MESSAGE V.4AMPERE2-Base-LimSW-OPT,6303698.909176004,6.3036989091760045,1.3574225776272386,2.451023586960572,N,N
MESSAGE V.4AMPERE2-Base-LowEI-OPT,4050930.9301371966,4.050930930137197,0.5342613115201309,1.6278623208534642,N,N
MESSAGE V.4AMPERE2-Base-NucOff-OPT,5912286.2475245055,5.912286247524506,1.3140912505442395,2.4076922598775727,N,N
MESSAGE V.4AMPERE3-450,1169623.258737393,1.169623258737393,-1.8333786687306501,-0.7397776593973169,N,N
MESSAGE V.4AMPERE3-450P-EU,1757531.427788634,1.757531427788634,-0.64665691849627,0.4469440908370634,N,N
MESSAGE V.4AMPERE3-550,2048684.0052578487,2.0486840052578486,-0.13414518797309033,0.9594558213602431,Y,N
MESSAGE V.4AMPERE3-Base,5918122.58985463,5.9181225898546295,1.3147767729150281,2.4083777822483614,N,N
MESSAGE V.4AMPERE3-CF450,1184113.5940318867,1.1841135940318868,-2.030233257110699,-0.9366322477773656,N,N
MESSAGE V.4AMPERE3-CF550,2090984.027430774,2.090984027430774,-0.1319434072951133,0.96165760203822,Y,N
MESSAGE V.4AMPERE3-RefP-EU,3944907.0521108005,3.9449070521108007,0.757979061163982,1.8515800704973153,N,N
MESSAGE V.4AMPERE3-RefP-EUback,4004782.711329849,4.004782711329849,0.8144449890305262,1.9080459983638596,N,N
MESSAGE V.4AMPERE3-RefPol,4017966.706318092,4.017966706318092,0.8242192666127225,1.9178202759460559,N,N
MESSAGE V.4EMF27-450-EERE,908542.1710297059,0.9085421710297059,-2.624515512753606,-1.5309145034202727,N,N
MESSAGE V.4EMF27-450-FullTech,897249.4388274486,0.8972494388274487,-2.735795351260491,-1.6421943419271576,N,N
MESSAGE V.4EMF27-450-LimBio,834027.0979218858,0.8340270979218858,-3.3853015120803907,-2.2917005027470574,N,N
MESSAGE V.4EMF27-450-LimSW,847951.2531030176,0.8479512531030176,-2.9172605629035426,-1.8236595535702094,N,N
MESSAGE V.4EMF27-450-LowEI,988073.6467112615,0.9880736467112615,-1.5536847853135463,-0.460083775980213,N,N
MESSAGE V.4EMF27-450-NucOff,891712.0158888664,0.8917120158888664,-2.7326470831416727,-1.6390460738083394,N,N
MESSAGE V.4EMF27-550-Conv,1488887.432032942,1.4888874320329422,-2.500598892984867,-1.4069978836515338,N,N
MESSAGE V.4EMF27-550-EERE,1686765.2669855093,1.6867652669855093,-2.1947898657280063,-1.101188856394673,N,N
MESSAGE V.4EMF27-550-FullTech,1494854.3678887722,1.4948543678887722,-2.6107855583446153,-1.517184549011282,N,N
MESSAGE V.4EMF27-550-LimBio,1523251.150454949,1.5232511504549489,-2.475655533264442,-1.3820545239311088,N,N
MESSAGE V.4EMF27-550-LimSW,1472021.0992380655,1.4720210992380656,-2.6537580740828064,-1.5601570647494731,N,N
MESSAGE V.4EMF27-550-LowEI,1613301.9447090244,1.6133019447090244,-2.468677314016799,-1.3750763046834655,N,N
MESSAGE V.4EMF27-550-NoCCS,1665184.6126147122,1.6651846126147123,-2.094174454687743,-1.0005734453544097,N,N
MESSAGE V.4EMF27-550-NucOff,1489013.6441983178,1.4890136441983177,-2.6192519354123944,-1.5256509260790612,N,N
MESSAGE V.4EMF27-Base-Conv,6253664.930625187,6.253664930625187,1.312409647601969,2.4060106569353024,N,N
MESSAGE V.4EMF27-Base-EERE,4104412.5398453204,4.10441253984532,0.5151209879190611,1.6087219972523945,N,N
MESSAGE V.4EMF27-Base-FullTech,5757389.333528591,5.757389333528591,1.247722324527989,2.341323333861322,N,N
MESSAGE V.4EMF27-Base-LimBio,5879090.2847417835,5.879090284741784,1.2563510779368414,2.349952087270175,N,N
MESSAGE V.4EMF27-Base-LimSW,6177100.849956422,6.177100849956422,1.319428673794513,2.4130296831278466,N,N
MESSAGE V.4EMF27-Base-LimTech,6252769.1717784805,6.25276917177848,1.312439616399475,2.406040625732808,N,N
MESSAGE V.4EMF27-Base-LowEI,4103746.879987188,4.103746879987188,0.5149946185595334,1.6085956278928668,N,N
MESSAGE V.4EMF27-Base-NucOff,5757856.859563399,5.757856859563399,1.247700933910115,2.3413019432434483,N,N
MESSAGE V.4LIMITS-450,739377.4653025419,0.7393774653025419,-3.1610462027903568,-2.0674451934570235,N,N
MESSAGE V.4LIMITS-500,1124628.6805257148,1.1246286805257149,-1.8812312678710166,-0.7876302585376831,N,N
MESSAGE V.4LIMITS-Base,5755676.8579926295,5.755676857992629,1.2473071433188845,2.3409081526522177,N,N
MESSAGE V.4LIMITS-RefPol,4139356.2716827923,4.139356271682792,0.7869030767846398,1.8805040861179732,N,N
MESSAGE V.4LIMITS-RefPol-450,747294.3114213101,0.7472943114213101,-3.663046025413273,-2.5694450160799396,N,N
MESSAGE V.4LIMITS-RefPol-450-EE,748368.0319879985,0.7483680319879985,-3.6611256208399268,-2.5675246115065935,N,N
MESSAGE V.4LIMITS-RefPol-450-PC,747504.5049912006,0.7475045049912007,-3.661333938428856,-2.5677329290955226,N,N
MESSAGE V.4LIMITS-RefPol-500,1116946.6842719272,1.1169466842719271,-2.026879878440771,-0.9332788691074376,N,N
MESSAGE V.4LIMITS-RefPol2030-500,1172167.0147783111,1.1721670147783112,-1.7403259148799752,-0.646724905546642,N,N
MESSAGE V.4LIMITS-StrPol,3461307.6811901103,3.4613076811901102,0.46859481870813224,1.5621958280414656,N,N
MESSAGE V.4LIMITS-StrPol-450,744100.032603734,0.744100032603734,-3.410931750633795,-2.3173307413004616,N,N
MESSAGE V.4LIMITS-StrPol-500,1117918.1023286474,1.1179181023286473,-1.906402674606266,-0.8128016652729326,N,N
MESSAGE-GLOBIOMSSP1-19,723488.1321631072,0.7234881321631071,-3.8177413013044985,-2.7241402919711653,N,N
MESSAGE-GLOBIOMSSP1-26,1488609.2002975405,1.4886092002975406,-1.0498778126832655,0.04372319665006785,N,Y
MESSAGE-GLOBIOMSSP1-34,2298192.445897521,2.298192445897521,-0.06662494319233031,1.026976066141003,Y,N
MESSAGE-GLOBIOMSSP1-45,3188984.7384621277,3.188984738462128,0.3234724972937959,1.4170735066271294,N,N
MESSAGE-GLOBIOMSSP1-Baseline,4091063.299470078,4.091063299470078,0.5109511351540283,1.6045521444873616,N,N
MESSAGE-GLOBIOMSSP2-19,763107.1861348782,0.7631071861348782,-3.959929247055558,-2.866328237722225,N,N
MESSAGE-GLOBIOMSSP2-26,1442512.2556009076,1.4425122556009076,-1.5027177529618005,-0.4091167436284673,N,N
MESSAGE-GLOBIOMSSP2-34,2283607.925693775,2.283607925693775,-0.16034076896008978,0.9332602403732436,Y,N
MESSAGE-GLOBIOMSSP2-45,3137431.2596711414,3.1374312596711413,0.3482936533523431,1.4418946626856766,N,N
MESSAGE-GLOBIOMSSP2-60,4550778.108450218,4.550778108450218,0.7412929861865832,1.8348939955199166,N,N
MESSAGE-GLOBIOMSSP2-Baseline,5265516.275971428,5.265516275971428,0.8830602831680189,1.9766612925013523,N,N
MESSAGE-GLOBIOMSSP3-34,1795031.6595871921,1.795031659587192,-1.1491068308301933,-0.05550582149686001,N,Y
MESSAGE-GLOBIOMSSP3-45,2578030.603038792,2.578030603038792,-0.05192269435957364,1.0416783149737596,Y,N
MESSAGE-GLOBIOMSSP3-60,4084271.3305738154,4.084271330573816,1.0349110024389674,2.128512011772301,N,N
MESSAGE-GLOBIOMSSP3-Baseline,7165269.704963138,7.165269704963138,1.560364819990383,2.6539658293237167,N,N
MiniCAM_EMF22EMF22 2.6 NTE,835060.8647643325,0.8350608647643325,NA,NA,NA,NA
MiniCAM_EMF22EMF22 2.6 OS,1019385.3821884509,1.0193853821884509,NA,NA,NA,NA
MiniCAM_EMF22EMF22 2.6 OS Lo Tech,912313.4858674108,0.9123134858674108,NA,NA,NA,NA
MiniCAM_EMF22EMF22 2.6 OS w Delay,1065990.2934695403,1.0659902934695402,NA,NA,NA,NA
MiniCAM_EMF22EMF22 3.7 NTE,2011859.9155329252,2.0118599155329253,NA,NA,NA,NA
MiniCAM_EMF22EMF22 3.7 NTE Lo Tech,2092683.6899971873,2.0926836899971875,NA,NA,NA,NA
MiniCAM_EMF22EMF22 3.7 OS,2123905.8584758537,2.1239058584758537,NA,NA,NA,NA
MiniCAM_EMF22EMF22 3.7 OS Lo Tech,2092683.6899971873,2.0926836899971875,NA,NA,NA,NA
MiniCAM_EMF22EMF22 3.7 OS w Delay,2129287.1102165515,2.1292871102165516,NA,NA,NA,NA
MiniCAM_EMF22EMF22 3.7 OS w Delay Lo Tech,2059800.2694709755,2.0598002694709754,NA,NA,NA,NA
MiniCAM_EMF22EMF22 4.5 NTE,2947301.803625391,2.947301803625391,NA,NA,NA,NA
MiniCAM_EMF22EMF22 4.5 NTE Lo Tech,2950067.6243532253,2.9500676243532253,NA,NA,NA,NA
MiniCAM_EMF22EMF22 4.5 NTE w Delay,2874945.9026475335,2.8749459026475335,NA,NA,NA,NA
MiniCAM_EMF22EMF22 4.5 NTE w Delay Lo Tech,2964538.1180902678,2.964538118090268,NA,NA,NA,NA
MiniCAM_EMF22EMF22 Reference,5481734.996834677,5.4817349968346765,NA,NA,NA,NA
POLES AMPEREAMPERE2-450-Conv-HST,1175162.3091950289,1.175162309195029,-5.175009539413599,-4.081408530080266,N,N
POLES AMPEREAMPERE2-450-Conv-LST,1151227.8879876137,1.1512278879876137,-4.126262342899784,-3.03266133356645,N,N
POLES AMPEREAMPERE2-450-Conv-OPT,1127550.4538923488,1.1275504538923489,-3.0529534773091958,-1.9593524679758625,N,N
POLES AMPEREAMPERE2-450-EERE-OPT,1128732.8052245432,1.1287328052245431,-3.558134724623458,-2.4645337152901248,N,N
POLES AMPEREAMPERE2-450-FullTech-HST,1140089.7394896867,1.1400897394896867,-4.1251747901578755,-3.031573780824542,N,N
POLES AMPEREAMPERE2-450-FullTech-LST,1131424.8073545012,1.1314248073545012,-3.704637509536535,-2.611036500203202,N,N
POLES AMPEREAMPERE2-450-FullTech-OPT,1113122.9255369816,1.1131229255369814,-3.131505677064261,-2.0379046677309276,N,N
POLES AMPEREAMPERE2-450-LimBio-HST,1164118.2937201853,1.1641182937201853,-4.981727406638288,-3.8881263973049545,N,N
POLES AMPEREAMPERE2-450-LimBio-LST,1149996.7015288998,1.1499967015288999,-4.122140720744727,-3.0285397114113937,N,N
POLES AMPEREAMPERE2-450-LimBio-OPT,1123934.0137131407,1.1239340137131408,-2.9562619250094553,-1.862660915676122,N,N
POLES AMPEREAMPERE2-450-LimSW-HST,1143410.1839770097,1.1434101839770097,-4.276078847833694,-3.1824778385003607,N,N
POLES AMPEREAMPERE2-450-LimSW-LST,1133001.1297006882,1.1330011297006881,-4.012396966005684,-2.9187959566723505,N,N
POLES AMPEREAMPERE2-450-LimSW-OPT,1113866.66286396,1.11386666286396,-3.2304552029131743,-2.136854193579841,N,N
POLES AMPEREAMPERE2-450-LowEI-HST,1132504.4095041205,1.1325044095041206,-4.325622628181398,-3.2320216188480644,N,N
POLES AMPEREAMPERE2-450-LowEI-LST,1127821.6546165491,1.1278216546165492,-3.7055895030923516,-2.6119884937590183,N,N
POLES AMPEREAMPERE2-450-LowEI-OPT,1116254.1722044034,1.1162541722044035,-3.091395750786966,-1.9977947414536326,N,N
POLES AMPEREAMPERE2-450-NucOff-HST,1138506.8453827081,1.138506845382708,-4.552409075506875,-3.458808066173542,N,N
POLES AMPEREAMPERE2-450-NucOff-LST,1127984.1386308314,1.1279841386308314,-4.032294081416762,-2.938693072083428,N,N
POLES AMPEREAMPERE2-450-NucOff-OPT,1135082.0657859277,1.1350820657859277,-3.187396127789278,-2.0937951184559447,N,N
POLES AMPEREAMPERE2-550-Conv-OPT,2113386.4749656427,2.1133864749656426,-0.538474989877776,0.5551260194555574,N,N
POLES AMPEREAMPERE2-550-EERE-OPT,2123802.9671436404,2.1238029671436403,-0.4504966023968707,0.6431044069364626,N,N
POLES AMPEREAMPERE2-550-FullTech-HST,2110321.0777229313,2.110321077722931,-0.7416872756419972,0.35191373369133616,N,N
POLES AMPEREAMPERE2-550-FullTech-LST,2113123.546352079,2.113123546352079,-0.5083860746250302,0.5852149347083033,N,N
POLES AMPEREAMPERE2-550-FullTech-OPT,2112071.4955235105,2.1120714955235105,-0.5389476732598708,0.5546533360734625,N,N
POLES AMPEREAMPERE2-550-LimBio-OPT,2113958.312976235,2.113958312976235,-0.5845965402305706,0.5090044691027628,N,N
