MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0519
GCAM 3.0,ROSE BAU FS Gr,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE BAU HI Coal,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE BAU HI Fos,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE BAU HI Gas,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE BAU HI Pop,World,Baseline,AR5,Other scenarios,population,1.246054838123752,1.053274707770346,0.06967195842124152
GCAM 3.0,ROSE BAU LO Fos,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE BAU LO Oil,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE BAU SL Gr,World,Baseline,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE WEAK-2020 DEF,World,Policy,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE WEAK-2030 DEF,World,Policy,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.0,ROSE WEAK-POL DEF,World,Policy,AR5,Other scenarios,population,1.0950448317970185,0.7556993761091412,-0.08133804790549193
GCAM 3.1,LIMITS-450,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-Base,World,Baseline,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-RefPol,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-RefPol-450,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-RefPol-450-EE,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-RefPol-450-PC,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-RefPol-500,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GCAM 3.1,LIMITS-RefPol2030-500,World,Policy,AR5,Other scenarios,population,1.0971341184524992,0.7198342501473063,-0.07924876125001123
GEM-E3-ICCS,AMPERE3-450,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-550,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-Base,World,Baseline,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-CF450,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-CF550,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,population,1.0848933990967187,0.7952188933489445,-0.09148948060579176
GRAPE ver2011,EMF27-550-Conv,World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE ver2011,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE_ver1998,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE_ver1998,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE_ver1998,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GRAPE_ver1998,AME Reference,World,Baseline,AR5,Other scenarios,population,1.0854948156803108,0.763819747759812,-0.09088806402219962
GTEMREF32,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0896882622212445,0.7496274646426175,-0.08669461748126595
GTEMREF32,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0896882622212445,0.7496274646426175,-0.08669461748126595
GTEMREF32,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0896882622212445,0.7496274646426175,-0.08669461748126595
GTEMREF32,AME Reference,World,Baseline,AR5,Other scenarios,population,1.0896882622212445,0.7496274646426175,-0.08669461748126595
IGSM,Level1,World,Policy,AR5,Other scenarios,population,0.9884061986650394,0.7894380106415847,-0.187976681037471
IGSM,Level2,World,Policy,AR5,Other scenarios,population,0.9884061986650394,0.7894380106415847,-0.187976681037471
IGSM,Level3,World,Policy,AR5,Other scenarios,population,0.9884061986650394,0.7894380106415847,-0.187976681037471
IGSM,Level4,World,Policy,AR5,Other scenarios,population,0.9884061986650394,0.7894380106415847,-0.187976681037471
IGSM,REF,World,Baseline,AR5,Other scenarios,population,0.9884061986650394,0.7894380106415847,-0.187976681037471
IMACLIM v1.1,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-550,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-550P-EU,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-Base,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-CF550,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-450-Conv,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-Conv,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-EERE,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMACLIM v1.1,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,population,1.000280153696463,0.7671556999199246,-0.17610272600604748
IMAGE 2.4,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,population,1.0901455575908277,0.7504428300418119,-0.08623732211168278
IMAGE 2.4,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,population,1.0901455575908277,0.7504428300418119,-0.08623732211168278
IMAGE 2.4,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0901455575908277,0.7504428300418119,-0.08623732211168278
IMAGE 2.4,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0901455575908277,0.7504428300418119,-0.08623732211168278
IMAGE 2.4,AME Reference,World,Baseline,AR5,Other scenarios,population,1.0901455575908277,0.7504428300418119,-0.08623732211168278
IMAGE 2.4,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-450,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-Base,World,Baseline,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-CF450,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-CF550,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,population,1.0918924767058396,0.7984311378172393,-0.08449040299667088
IMAGE 2.4,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-550-EERE,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-450,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-500,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-Base,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-RefPol,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-RefPol-450,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-RefPol-450-EE,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-RefPol-450-PC,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-RefPol-500,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-RefPol2030-500,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-StrPol,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-StrPol-450,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,LIMITS-StrPol-500,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,POEM_baseline,World,Baseline,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
IMAGE 2.4,POEM_ScenarioA,World,Policy,AR5,Other scenarios,population,1.0901467367378004,0.7504432549714934,-0.08623614296471005
iPETS_1.2.0,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0536563502533387,0.730393102704983,-0.12272652944917173
iPETS_1.2.0,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0536563502533387,0.730393102704983,-0.12272652944917173
iPETS_1.2.0,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.0536563502533387,0.730393102704983,-0.12272652944917173
iPETS_1.2.0,AME Reference,World,Baseline,AR5,Other scenarios,population,1.0536563502533387,0.730393102704983,-0.12272652944917173
KEI-Linkages,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.336182244625886,1.4106244760948448,0.15979936492337554
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.336182244625886,1.4106244760948448,0.15979936492337554
KEI-Linkages,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,population,1.336182244625886,1.4106244760948448,0.15979936492337554
KEI-Linkages,AME Reference,World,Baseline,AR5,Other scenarios,population,1.336182244790507,1.4106244760770734,0.15979936508799653
MARIA23_org,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,population,0.9832411019779622,0.678645361745684,-0.1931417777245482
MARIA23_org,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,population,0.9832411019779622,0.678645361745684,-0.1931417777245482
MARIA23_org,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,population,0.9832411019779622,0.678645361745684,-0.1931417777245482
MARIA23_org,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,population,0.9832411019779622,0.678645361745684,-0.1931417777245482
MARIA23_org,AME Reference,World,Baseline,AR5,Other scenarios,population,0.9832411019779622,0.678645361745684,-0.1931417777245482
MERGE_EMF27,EMF27-450-Conv,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-550-EERE,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-550-LimTech,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE_EMF27,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,population,1.1088507292684586,0.804132903636151,-0.06753215043405181
MERGE-ETL_2011,AMPERE2-450-Conv-OPT,World,Policy,AR5,Other scenarios,population,1.0389789845490682,0.7815958086203483,-0.1374038951534422
MERGE-ETL_2011,AMPERE2-450-EERE-OPT,World,Policy,AR5,Other scenarios,population,1.0389789845490682,0.7815958086203483,-0.1374038951534422
