MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2020,2050,growth0520,growth0550,divergence0519,divergence0520,divergence0550steps,divergence0550aps,scenariotype,Database,absdivergence0519,absdivergence0520,absdivergence0550steps,absdivergence0550aps,tolerance01in2005to2019,tolerance01in2005to2020,tolerance01in2005to2050steps,tolerance01in2005to2050aps,tolerance03in2005to2019,tolerance03in2005to2020,tolerance03in2005to2050steps,tolerance03in2005to2050aps
MESSAGE V.4,EMF27-550-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,31589.895333333334,11766.641333333333,0.1869985284587372,-2.132264444356843,-1.348549833033503,-0.8927199962640604,-2.475655533264442,-1.3820545239311088,Policy,AR5,1.348549833033503,0.8927199962640604,2.475655533264442,1.3820545239311088,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-550-LimSW,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,31584.333,10860.391666666665,0.1858245616910755,-2.3103669851752073,-1.3497237998011649,-0.8938939630317221,-2.6537580740828064,-1.5601570647494731,Policy,AR5,1.3497237998011649,0.8938939630317221,2.6537580740828064,1.5601570647494731,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-550-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,31638.695,11803.649000000001,0.19728916356520187,-2.1252862251091997,-1.3382591979270384,-0.8824293611575957,-2.468677314016799,-1.3750763046834655,Policy,AR5,1.3382591979270384,0.8824293611575957,2.468677314016799,1.3750763046834655,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-550-NoCCS,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,31853.942999999996,13970.319000000001,0.2424910077259194,-1.750783365780144,-1.2930573537663208,-0.8372275169968783,-2.094174454687743,-1.0005734453544097,Policy,AR5,1.2930573537663208,0.8372275169968783,2.094174454687743,1.0005734453544097,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-550-NucOff,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,31566.208666666662,11030.345333333333,0.1819978679203634,-2.2758608465047954,-1.353550493571877,-0.8977206568024342,-2.6192519354123944,-1.5256509260790612,Policy,AR5,1.353550493571877,0.8977206568024342,2.6192519354123944,1.5256509260790612,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-Base-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,39784.53233333332,64708.842,1.724604531043532,1.6558007365095682,0.18905616955129179,0.6448860063207345,1.312409647601969,2.4060106569353024,Baseline,AR5,0.18905616955129179,0.6448860063207345,1.312409647601969,2.4060106569353024,N,N,N,N,Y,N,N,N
MESSAGE V.4,EMF27-Base-EERE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,34395.12266666666,45200.94333333333,0.7541816608437676,0.8585120768266603,-0.7813667006484727,-0.32553686387903,0.5151209879190611,1.6087219972523945,Baseline,AR5,0.7813667006484727,0.32553686387903,0.5151209879190611,1.6087219972523945,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,39567.32999999999,62852.36466666667,1.6881083700383215,1.591113413435588,0.1525600085460812,0.6083898453155239,1.247722324527989,2.341323333861322,Baseline,AR5,0.1525600085460812,0.6083898453155239,1.247722324527989,2.341323333861322,N,N,N,N,Y,N,N,N
MESSAGE V.4,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,39622.16133333334,63096.891,1.6973404606726799,1.5997421668444407,0.16179209918043957,0.6176219359498822,1.2563510779368414,2.349952087270175,Baseline,AR5,0.16179209918043957,0.6176219359498822,1.2563510779368414,2.349952087270175,N,N,N,N,Y,N,N,N
MESSAGE V.4,EMF27-Base-LimSW,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,39734.06066666667,64913.551999999996,1.7161416593988459,1.6628197627021122,0.1805932979066056,0.6364231346760483,1.319428673794513,2.4130296831278466,Baseline,AR5,0.1805932979066056,0.6364231346760483,1.319428673794513,2.4130296831278466,N,N,N,N,Y,N,N,N
MESSAGE V.4,EMF27-Base-LimTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,39784.118,64709.71466666666,1.7245351011308567,1.655830705307074,0.18898673963861645,0.6448165764080591,1.312439616399475,2.406040625732808,Baseline,AR5,0.18898673963861645,0.6448165764080591,1.312439616399475,2.406040625732808,N,N,N,N,Y,N,N,N
MESSAGE V.4,EMF27-Base-LowEI,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,34391.30933333332,45198.373,0.7534424969851609,0.8583857074671326,-0.7821058645070794,-0.32627602773763675,0.5149946185595334,1.6085956278928668,Baseline,AR5,0.7821058645070794,0.32627602773763675,0.5149946185595334,1.6085956278928668,N,N,N,N,N,N,N,N
MESSAGE V.4,EMF27-Base-NucOff,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.117666666665,39567.63066666666,62851.75966666666,1.6881590289235386,1.5910920228177143,0.15261066743129836,0.608440504200741,1.247700933910115,2.3413019432434483,Baseline,AR5,0.15261066743129836,0.608440504200741,1.247700933910115,2.3413019432434483,N,N,N,N,Y,N,N,N
MESSAGE V.4,LIMITS-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.622666666663,31785.882333333335,8643.664333333332,0.2283388841414554,-2.8176551138827577,-1.307209477350785,-0.8513796405813422,-3.1610462027903568,-2.0674451934570235,Policy,AR5,1.307209477350785,0.8513796405813422,3.1610462027903568,2.0674451934570235,N,N,N,N,N,N,N,N
MESSAGE V.4,LIMITS-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.83533333333,34279.42833333333,15375.114333333333,0.7317805779145559,-1.5378401789634173,-0.8037677835776844,-0.34793794680824175,-1.8812312678710166,-0.7876302585376831,Policy,AR5,0.8037677835776844,0.34793794680824175,1.8812312678710166,0.7876302585376831,N,N,N,N,N,N,N,N
MESSAGE V.4,LIMITS-Base,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.22033333333,39565.35366666666,62840.833,1.6877530880836389,1.5906982322264835,0.1522047265913986,0.6080345633608413,1.2473071433188845,2.3409081526522177,Baseline,AR5,0.1522047265913986,0.6080345633608413,1.2473071433188845,2.3409081526522177,N,N,N,N,Y,N,N,N
MESSAGE V.4,LIMITS-RefPol,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.143333333333,36184.133333333324,51081.41499999999,1.092215727833666,1.130294165692239,-0.44333263365857434,0.012497203110868327,0.7869030767846398,1.8805040861179732,Policy,AR5,0.44333263365857434,0.012497203110868327,0.7869030767846398,1.8805040861179732,N,Y,N,N,N,Y,N,N
MESSAGE V.4,LIMITS-RefPol-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.42099999999,36181.25133333332,6895.852333333333,1.0918414967782535,-3.319654936505674,-0.4437068647139868,0.012122972055455872,-3.663046025413273,-2.5694450160799396,Policy,AR5,0.4437068647139868,0.012122972055455872,3.663046025413273,2.5694450160799396,N,Y,N,N,N,Y,N,N
MESSAGE V.4,LIMITS-RefPol-450-EE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.139666666662,36184.42666666666,6901.975666666666,1.0922705679919058,-3.3177345319323277,-0.44327779350033447,0.012552043269108193,-3.6611256208399268,-2.5675246115065935,Policy,AR5,0.44327779350033447,0.012552043269108193,3.6611256208399268,2.5675246115065935,N,Y,N,N,N,Y,N,N
MESSAGE V.4,LIMITS-RefPol-450-PC,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.14699999999,36184.37899999999,6901.330333333334,1.0922601941813543,-3.317942849521257,-0.44328816731088594,0.012541669458556726,-3.661333938428856,-2.5677329290955226,Policy,AR5,0.44328816731088594,0.012541669458556726,3.661333938428856,2.5677329290955226,N,Y,N,N,N,Y,N,N
MESSAGE V.4,LIMITS-RefPol-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.758333333324,36183.24233333333,14399.678333333333,1.0921351268236397,-1.6834887895331718,-0.4434132346686006,0.012416602100842056,-2.026879878440771,-0.9332788691074376,Policy,AR5,0.4434132346686006,0.012416602100842056,2.026879878440771,0.9332788691074376,N,Y,N,N,N,Y,N,N
MESSAGE V.4,LIMITS-RefPol2030-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.318333333325,36181.34299999999,16381.306333333332,1.0918806704783535,-1.3969348259723762,-0.4436676910138868,0.012162145755555853,-1.7403259148799752,-0.646724905546642,Policy,AR5,0.4436676910138868,0.012162145755555853,1.7403259148799752,0.646724905546642,N,Y,N,N,N,Y,N,N
MESSAGE V.4,LIMITS-StrPol,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30716.172666666665,34395.43066666666,44264.498666666674,0.7542294217013534,0.8119859076157314,-0.7813189397908868,-0.3254891030214442,0.46859481870813224,1.5621958280414656,Policy,AR5,0.7813189397908868,0.3254891030214442,0.46859481870813224,1.5621958280414656,N,N,N,N,N,N,N,N
MESSAGE V.4,LIMITS-StrPol-450,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.45033333333,34393.329666666665,7724.31,0.7539789623709107,-3.0675406617261958,-0.7815693991213296,-0.32573956235188695,-3.410931750633795,-2.3173307413004616,Policy,AR5,0.7815693991213296,0.32573956235188695,3.410931750633795,2.3173307413004616,N,N,N,N,N,N,N,N
MESSAGE V.4,LIMITS-StrPol-500,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,30715.76933333333,34395.155666666666,15201.908333333331,0.7542636602509253,-1.5630115856986668,-0.781284701241315,-0.32545486447187233,-1.906402674606266,-0.8128016652729326,Policy,AR5,0.781284701241315,0.32545486447187233,1.906402674606266,0.8128016652729326,N,N,N,N,N,N,N,N
MiniCAM_EMF22,EMF22 2.6 NTE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,8857.090571299683,4047.090293401299,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 2.6 OS,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,31013.92923631658,12395.891212925564,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 2.6 OS Lo Tech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,12645.93303409859,8803.726354333077,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 2.6 OS w Delay,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,33602.06523163765,8579.642364028927,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 3.7 NTE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,32933.71799888409,21929.233820206584,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 3.7 NTE Lo Tech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,31605.643250376714,23471.67763161129,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 3.7 OS,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,34930.5940829539,34814.75363641817,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 3.7 OS Lo Tech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,31605.643250376714,23471.67763161129,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,36858.21561364728,38243.19090934117,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 3.7 OS w Delay Lo Tech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,32357.4254408921,25182.005240872997,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 4.5 NTE,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,36171.61064594571,42580.72531022224,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 4.5 NTE Lo Tech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,36279.339361586775,40249.689759364126,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,37140.569810704576,42201.2855811445,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 4.5 NTE w Delay Lo Tech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,38886.72574846858,39864.22818523017,NA,NA,NA,NA,NA,NA,Policy,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MiniCAM_EMF22,EMF22 Reference,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,NA,38010.18048862408,57795.66212757611,NA,NA,NA,NA,NA,NA,Baseline,AR5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POLES AMPERE,AMPERE2-450-Conv-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38419.632,3320.825,1.8275135345829223,-4.831618450506,0.29196517309068204,0.7477950098601247,-5.175009539413599,-4.081408530080266,Policy,AR5,0.29196517309068204,0.7477950098601247,5.175009539413599,4.081408530080266,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-Conv-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35921.04,5323.5985,1.3792109832118271,-3.7828712539921843,-0.15633737828041316,0.2994924584890295,-4.126262342899784,-3.03266133356645,Policy,AR5,0.15633737828041316,0.2994924584890295,4.126262342899784,3.03266133356645,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-450-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38495.8,8629.085,1.8407173044754306,-2.7095623884015967,0.3051689429831903,0.760998779752633,-3.0529534773091958,-1.9593524679758625,Policy,AR5,0.3051689429831903,0.760998779752633,3.0529534773091958,1.9593524679758625,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-450-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38151.028,6874.4175,1.7807410324645307,-3.214743635715859,0.24519267097229047,0.7010225077417331,-3.558134724623458,-2.4645337152901248,Policy,AR5,0.24519267097229047,0.7010225077417331,3.558134724623458,2.4645337152901248,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38407.924,5326.2045,1.8254816247317862,-3.7817837012502764,0.28993326323954594,0.7457631000089886,-4.1251747901578755,-3.031573780824542,Policy,AR5,0.28993326323954594,0.7457631000089886,4.1251747901578755,3.031573780824542,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35867.644,6435.829,1.3692937266431333,-3.361246420628936,-0.16625463484910696,0.2895752019203357,-3.704637509536535,-2.611036500203202,Policy,AR5,0.16625463484910696,0.2895752019203357,3.704637509536535,2.611036500203202,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38475.752,8329.388,1.8372445062043141,-2.788114588156662,0.30169614471207384,0.7575259814815165,-3.131505677064261,-2.0379046677309276,Policy,AR5,0.30169614471207384,0.7575259814815165,3.131505677064261,2.0379046677309276,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-450-LimBio-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38437.516,3622.5935,1.8306160870955068,-4.638336317730689,0.29506772560326655,0.7508975623727092,-4.981727406638288,-3.8881263973049545,Policy,AR5,0.29506772560326655,0.7508975623727092,4.981727406638288,3.8881263973049545,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-LimBio-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35783.648,5333.4815,1.353663203474061,-3.778749631837128,-0.18188515801817928,0.2739446787512634,-4.122140720744727,-3.0285397114113937,Policy,AR5,0.18188515801817928,0.2739446787512634,4.122140720744727,3.0285397114113937,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38434.68,9012.835,1.8301241883945707,-2.612870836101856,0.2945758269023304,0.7504056636717731,-2.9562619250094553,-1.862660915676122,Policy,AR5,0.2945758269023304,0.7504056636717731,2.9562619250094553,1.862660915676122,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-LimSW-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38437.34,4976.526,1.83058556129307,-3.932687758926095,0.29503719980082965,0.7508670365702723,-4.276078847833694,-3.1824778385003607,Policy,AR5,0.29503719980082965,0.7508670365702723,4.276078847833694,3.1824778385003607,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-LimSW-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35779.016,5603.486,1.352800183616587,-3.6690058770980847,-0.18274817787565323,0.27308165889378944,-4.012396966005684,-2.9187959566723505,Policy,AR5,0.18274817787565323,0.27308165889378944,4.012396966005684,2.9187959566723505,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-450-LimSW-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38630.96,7966.639,1.8640831917258183,-2.8870641140055753,0.328534830233578,0.7843646670030207,-3.2304552029131743,-2.136854193579841,Policy,AR5,0.328534830233578,0.7843646670030207,3.2304552029131743,2.136854193579841,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-450-LowEI-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38367.692,4866.8035,1.8184946835163984,-3.9822315392737986,0.28294632202415815,0.7387761587936008,-4.325622628181398,-3.2320216188480644,Policy,AR5,0.28294632202415815,0.7387761587936008,4.325622628181398,3.2320216188480644,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-LowEI-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35930.116,6433.0725,1.3808952057172637,-3.3621984141847525,-0.15465315577497663,0.30117668099446604,-3.7055895030923516,-2.6119884937590183,Policy,AR5,0.15465315577497663,0.30117668099446604,3.7055895030923516,2.6119884937590183,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38466.636,8481.094,1.835664796106992,-2.7480046618793668,0.3001164346147518,0.7559462713841945,-3.091395750786966,-1.9977947414536326,Policy,AR5,0.3001164346147518,0.7559462713841945,3.091395750786966,1.9977947414536326,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-450-NucOff-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38359.876,4394.6305,1.8171364580909117,-4.209017986599276,0.28158809659867146,0.7374179333681141,-4.552409075506875,-3.458808066173542,Policy,AR5,0.28158809659867146,0.7374179333681141,4.552409075506875,3.458808066173542,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-450-NucOff-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35881.972,5553.538,1.3719563193257163,-3.688902992509162,-0.163592042166524,0.29223779460291865,-4.032294081416762,-2.938693072083428,Policy,AR5,0.163592042166524,0.29223779460291865,4.032294081416762,2.938693072083428,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-450-NucOff-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,39527.188,8122.5105,2.016981267797604,-2.844005038881679,0.48143290630536373,0.9372627430748064,-3.187396127789278,-2.0937951184559447,Policy,AR5,0.48143290630536373,0.9372627430748064,3.187396127789278,2.0937951184559447,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-550-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35774.872,26753.192,1.3520279917072504,-0.19508390097017683,-0.18352036978498987,0.2723094669844528,-0.538474989877776,0.5551260194555574,Policy,AR5,0.18352036978498987,0.2723094669844528,0.538474989877776,0.5551260194555574,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-550-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35900.696,27833.604,1.3754342248696478,-0.10710551348927153,-0.16011413662259244,0.2957157001468502,-0.4504966023968707,0.6431044069364626,Policy,AR5,0.16011413662259244,0.2957157001468502,0.4504966023968707,0.6431044069364626,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-550-FullTech-HST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,38443.528,24415.258,1.8316587368306376,-0.39829618673439804,0.29611037533839735,0.75194021210784,-0.7416872756419972,0.35191373369133616,Policy,AR5,0.29611037533839735,0.75194021210784,0.7416872756419972,0.35191373369133616,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-550-FullTech-LST,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35856.9,27117.894,1.3672964558845397,-0.16499498571743093,-0.16825190560770054,0.28757793116174213,-0.5083860746250302,0.5852149347083033,Policy,AR5,0.16825190560770054,0.28757793116174213,0.5083860746250302,0.5852149347083033,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-550-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35849.064,26747.502,1.365839394371271,-0.1955565843522717,-0.16970896712096928,0.2861208696484734,-0.5389476732598708,0.5546533360734625,Policy,AR5,0.16970896712096928,0.2861208696484734,0.5389476732598708,0.5546533360734625,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-550-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35952.848,26203.66,1.3851116893814226,-0.24120545132297147,-0.15043667211081768,0.305393164658625,-0.5845965402305706,0.5090044691027628,Policy,AR5,0.15043667211081768,0.305393164658625,0.5845965402305706,0.5090044691027628,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-550-LimSW-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,36044.844,26785.526,1.4021485410750738,-0.1923997372563867,-0.13339982041716647,0.3224300163522762,-0.5357908261639859,0.5578101831693475,Policy,AR5,0.13339982041716647,0.3224300163522762,0.5357908261639859,0.5578101831693475,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-550-LowEI-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35903.932,26269.512,1.3760351146437106,-0.23562782568973656,-0.15951324684852963,0.29631658992091303,-0.5790189145973357,0.5145820947359976,Policy,AR5,0.15951324684852963,0.29631658992091303,0.5790189145973357,0.5145820947359976,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-550-NoCCS-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,35892.924,27006.272,1.3739908282687807,-0.17416091875215362,-0.16155753322345956,0.2942723035459831,-0.5175520076597528,0.5760490016735806,Policy,AR5,0.16155753322345956,0.2942723035459831,0.5175520076597528,0.5760490016735806,N,N,N,N,Y,Y,N,N
POLES AMPERE,AMPERE2-550-NucOff-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,36185.256,26020.232,1.428067961902073,-0.256815909999075,-0.1074803995901672,0.34834943717927547,-0.6002069989066742,0.4933940104266592,Policy,AR5,0.1074803995901672,0.34834943717927547,0.6002069989066742,0.4933940104266592,N,N,N,N,Y,N,N,N
POLES AMPERE,AMPERE2-Base-Conv-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,42268.432,66702.584,2.4639931350789603,1.8351158756408381,0.9284447735867201,1.3842746103561627,1.491724786733239,2.5853257960665723,Baseline,AR5,0.9284447735867201,1.3842746103561627,1.491724786733239,2.5853257960665723,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-Base-EERE-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,40318.54,47703.844,2.149132426850381,1.0901565175265502,0.6135840653581408,1.0694139021275835,0.746765428618951,1.8403664379522844,Baseline,AR5,0.6135840653581408,1.0694139021275835,0.746765428618951,1.8403664379522844,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-Base-FullTech-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,41710.46,61758.944,2.3754025861058756,1.6639939074716836,0.8398542246136353,1.295684061383078,1.3206028185640846,2.414203827897418,Baseline,AR5,0.8398542246136353,1.295684061383078,1.3206028185640846,2.414203827897418,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-Base-LimBio-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,42124.124,63997.888,2.4411936296105927,1.7431300756726071,0.9056452681183524,1.361475104887795,1.399738986765008,2.4933399960983413,Baseline,AR5,0.9056452681183524,1.361475104887795,1.399738986765008,2.4933399960983413,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-Base-LimSW-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,41885.692,64479.832,2.4033516008968547,1.7598020977187427,0.8678032394046145,1.3236330761740571,1.4164110088111435,2.5100120181444767,Baseline,AR5,0.8678032394046145,1.3236330761740571,1.4164110088111435,2.5100120181444767,N,N,N,N,N,N,N,N
POLES AMPERE,AMPERE2-Base-LowEI-OPT,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,29207.968,39705.62,45521.268,2.0470079374972747,0.9860846590114273,0.5114595760050344,0.9672894127744771,0.6426935701038281,1.7362945794371614,Baseline,AR5,0.5114595760050344,0.9672894127744771,0.6426935701038281,1.7362945794371614,N,N,N,N,N,N,N,N
