MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0550steps
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.5548102017225436,-1.67113775346638,0.25292783356762616
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.028105956612523,-1.1353162866865774,0.78874930034742885
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.028112021562209,-1.1353227561444221,0.7887428308895841
GCAM 3.0,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.9912889658700226,-1.108734353905846,0.8153312331281601
GCAM 3.0,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.5646893886515418,-1.7074249569593491,0.21664063007465706
GCAM 3.0,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.0166375436654995,-1.094421071377233,0.8296445156567731
GCAM 3.0,AMPERE3-550,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE3-Base,World,Baseline,AR5,Other scenarios,energyintensity,-0.911730877635156,-1.032687038485685,0.8913785485483212
GCAM 3.0,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE3-CF450P-EU,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE3-CF550,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GCAM 3.0,EMF27-450-Conv,World,Policy,AR5,Other scenarios,energyintensity,-1.1066098175297927,-1.3598573481859588,0.5642082388480474
GCAM 3.0,EMF27-450-EERE,World,Policy,AR5,Other scenarios,energyintensity,-1.6589258214359917,-2.0817492952549816,-0.15768370822097544
GCAM 3.0,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,energyintensity,-0.8825933130654562,-1.2585779625679372,0.665487624466069
GCAM 3.0,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,energyintensity,-1.0935745457672101,-1.3757115892450362,0.54835399778897
GCAM 3.0,EMF27-450-NoCCS,World,Policy,AR5,Other scenarios,energyintensity,-1.225022224854951,-1.6594391370511234,0.26462644998288276
GCAM 3.0,EMF27-550-Conv,World,Policy,AR5,Other scenarios,energyintensity,-0.8524864198611464,-1.260716653665107,0.6633489333688991
GCAM 3.0,EMF27-550-EERE,World,Policy,AR5,Other scenarios,energyintensity,-1.409965070434763,-1.8587697548063864,0.06529583222761981
GCAM 3.0,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,energyintensity,-0.8581932028738493,-1.2472125582605897,0.6768530287734165
GCAM 3.0,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,energyintensity,-0.8608264547886495,-1.2764150030091965,0.6476505840248097
GCAM 3.0,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,energyintensity,-0.8465265929076378,-1.2254732693368136,0.6985923176971927
GCAM 3.0,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,energyintensity,-1.288579325866414,-1.727162515122684,0.19690307191132228
GCAM 3.0,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,energyintensity,-0.968201859111731,-1.4914276399968567,0.43263794703714953
GCAM 3.0,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,energyintensity,-0.8724970526382474,-1.1702526137045766,0.7538129733294296
GCAM 3.0,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,energyintensity,-0.42664248605184696,-0.807336805986816,1.1167287810471902
GCAM 3.0,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,energyintensity,-0.9706386327207106,-1.3380324920094289,0.5860330950245773
GCAM 3.0,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,energyintensity,-0.4549273169423824,-0.826535806544775,1.0975297804892312
GCAM 3.0,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,energyintensity,-0.4549273169423824,-0.8265520918604923,1.097513495173514
GCAM 3.0,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,energyintensity,-0.4266421401236069,-0.8073199777109727,1.1167456093230335
GCAM 3.0,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,energyintensity,-0.39467842779220774,-0.750758316960586,1.1733072700734202
GCAM 3.0,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,energyintensity,-1.000089121480201,-1.391210609492847,0.5328549775411593
GCAM 3.0,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,energyintensity,-0.4245903646031064,-0.7742410082208648,1.1498245788131414
GCAM 3.0,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,energyintensity,-0.698062311802996,-1.0458468782359018,0.8782187087981044
GCAM 3.0,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,energyintensity,-0.726848844493535,-1.1770684215416751,0.7469971654923311
GCAM 3.0,ROSE 450 DEF,World,Policy,AR5,Other scenarios,energyintensity,-2.0902611198483596,-1.782682729927782,0.1413828571062241
GCAM 3.0,ROSE 450 FS Gr,World,Policy,AR5,Other scenarios,energyintensity,-2.27654277852712,-1.9923098828408867,-0.06824429580688052
GCAM 3.0,ROSE 450 HI Coal,World,Policy,AR5,Other scenarios,energyintensity,-2.095401732685017,-1.802295197829393,0.12177038920461314
GCAM 3.0,ROSE 450 HI Fos,World,Policy,AR5,Other scenarios,energyintensity,-2.0566985751683653,-1.782825854496812,0.14123973253719413
GCAM 3.0,ROSE 450 HI Gas,World,Policy,AR5,Other scenarios,energyintensity,-2.0928313043178135,-1.7820814977362252,0.14198408929778106
GCAM 3.0,ROSE 450 HI Pop,World,Policy,AR5,Other scenarios,energyintensity,-2.004172583746673,-1.487880278167785,0.4361853088662213
GCAM 3.0,ROSE 450 LO Fos,World,Policy,AR5,Other scenarios,energyintensity,-2.1611119237824226,-1.85283643012622,0.0712291569077863
GCAM 3.0,ROSE 450 LO Oil,World,Policy,AR5,Other scenarios,energyintensity,-2.1022623043715134,-1.8012267317480024,0.1228388552860038
GCAM 3.0,ROSE 450 SL Gr,World,Policy,AR5,Other scenarios,energyintensity,-1.8917089023224836,-1.5509190596042781,0.3731465274297281
GCAM 3.0,ROSE 550 DEF,World,Policy,AR5,Other scenarios,energyintensity,-1.9113555315347421,-1.7245556708280871,0.19950991620591907
GCAM 3.0,ROSE 550 FS Gr,World,Policy,AR5,Other scenarios,energyintensity,-2.020324536591775,-1.940294442507743,-0.01622885547373687
GCAM 3.0,ROSE 550 HI Coal,World,Policy,AR5,Other scenarios,energyintensity,-1.9206532184092022,-1.746474814459338,0.17759077257466815
GCAM 3.0,ROSE 550 HI Fos,World,Policy,AR5,Other scenarios,energyintensity,-1.8740582268527404,-1.7214895883775108,0.20257599865649545
GCAM 3.0,ROSE 550 HI Gas,World,Policy,AR5,Other scenarios,energyintensity,-1.9108793560394413,-1.7228547935804053,0.20121079345360093
GCAM 3.0,ROSE 550 HI Pop,World,Policy,AR5,Other scenarios,energyintensity,-1.6342452800858294,-1.4003921843546467,0.5236734026793595
GCAM 3.0,ROSE 550 LO Fos,World,Policy,AR5,Other scenarios,energyintensity,-1.983330025402103,-1.7975921201411993,0.12647346689280692
GCAM 3.0,ROSE 550 LO Oil,World,Policy,AR5,Other scenarios,energyintensity,-1.9201756504007863,-1.7445320470316439,0.17953354000236232
GCAM 3.0,ROSE 550 SL Gr,World,Policy,AR5,Other scenarios,energyintensity,-1.7853134045282402,-1.4897505847037371,0.4343150023302691
GCAM 3.0,ROSE BAU DEF,World,Baseline,AR5,Other scenarios,energyintensity,-1.183355964908876,-1.2025114394087744,0.7215541476252318
GCAM 3.0,ROSE BAU FS Gr,World,Baseline,AR5,Other scenarios,energyintensity,-1.266634853337537,-1.3899657349357737,0.5340998520982325
GCAM 3.0,ROSE BAU HI Coal,World,Baseline,AR5,Other scenarios,energyintensity,-1.2314784632437776,-1.2175578666930575,0.7065077203409487
GCAM 3.0,ROSE BAU HI Fos,World,Baseline,AR5,Other scenarios,energyintensity,-1.161286637270583,-1.2072799022733864,0.7167856847606198
GCAM 3.0,ROSE BAU HI Gas,World,Baseline,AR5,Other scenarios,energyintensity,-1.183355964908876,-1.1957736965090149,0.7282918905249913
GCAM 3.0,ROSE BAU HI Pop,World,Baseline,AR5,Other scenarios,energyintensity,-0.9620731010845298,-0.9166718611327123,1.007393725901294
GCAM 3.0,ROSE BAU LO Fos,World,Baseline,AR5,Other scenarios,energyintensity,-1.4381630345801297,-1.3723569907247026,0.5517085963093036
GCAM 3.0,ROSE BAU LO Oil,World,Baseline,AR5,Other scenarios,energyintensity,-1.2314784632437776,-1.202180761781574,0.7218848252524321
GCAM 3.0,ROSE BAU SL Gr,World,Baseline,AR5,Other scenarios,energyintensity,-1.0859995841453163,-0.9994860947232098,0.9245794923107964
GCAM 3.0,ROSE WEAK-2020 DEF,World,Policy,AR5,Other scenarios,energyintensity,-1.5236984151574797,-1.7934453688935055,0.13062021814050073
GCAM 3.0,ROSE WEAK-2030 DEF,World,Policy,AR5,Other scenarios,energyintensity,-1.5236984151574797,-1.8294387668524494,0.09462682018155677
GCAM 3.0,ROSE WEAK-POL DEF,World,Policy,AR5,Other scenarios,energyintensity,-1.5236984151574797,-1.4014443078791394,0.5226212791548668
GCAM 3.1,LIMITS-450,World,Policy,AR5,Other scenarios,energyintensity,-0.8668162770319772,-1.2335577447108608,0.6905078423231454
GCAM 3.1,LIMITS-500,World,Policy,AR5,Other scenarios,energyintensity,-0.7930463308453046,-1.1940011030054145,0.7300644840285917
GCAM 3.1,LIMITS-Base,World,Baseline,AR5,Other scenarios,energyintensity,-0.45488429726209634,-0.834116962273143,1.0899486247608632
GCAM 3.1,LIMITS-RefPol,World,Policy,AR5,Other scenarios,energyintensity,-0.5103524576698011,-0.9622789720985261,0.9617866149354801
GCAM 3.1,LIMITS-RefPol-450,World,Policy,AR5,Other scenarios,energyintensity,-0.5103524576698011,-1.2323452777796777,0.6917203092543285
GCAM 3.1,LIMITS-RefPol-450-EE,World,Policy,AR5,Other scenarios,energyintensity,-0.5103524576698011,-1.2323452777796777,0.6917203092543285
GCAM 3.1,LIMITS-RefPol-450-PC,World,Policy,AR5,Other scenarios,energyintensity,-0.5103524576698011,-1.2323452777796777,0.6917203092543285
GCAM 3.1,LIMITS-RefPol-500,World,Policy,AR5,Other scenarios,energyintensity,-0.5103510157797093,-1.1921441759840907,0.7319214110499155
GCAM 3.1,LIMITS-RefPol2030-500,World,Policy,AR5,Other scenarios,energyintensity,-0.5103524576698011,-1.1890708098825105,0.7349947771514957
GCAM 3.1,LIMITS-StrPol,World,Policy,AR5,Other scenarios,energyintensity,-0.6111746255707058,-1.0381132410240408,0.8859523460099654
GCAM 3.1,LIMITS-StrPol-450,World,Policy,AR5,Other scenarios,energyintensity,-0.6111746255707058,-1.2296160673188439,0.6944495197151623
GCAM 3.1,LIMITS-StrPol-500,World,Policy,AR5,Other scenarios,energyintensity,-0.6111746255707058,-1.1906505022446348,0.7334150847893715
GEM-E3-ICCS,AMPERE3-450,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-550,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-Base,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-CF450,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-CF550,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
GRAPE ver2011,EMF27-550-Conv,World,Policy,AR5,Other scenarios,energyintensity,-1.323497224971219,-1.5074230485324929,0.41664253850151334
GRAPE ver2011,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,energyintensity,-1.2644480548940549,-1.467669883424993,0.45639570360901316
GRAPE ver2011,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,energyintensity,-1.3230935351013549,-1.5361830635151976,0.3878825235188086
GRAPE ver2011,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,energyintensity,-1.8070463206530776,-2.04239884350559,-0.11833325647158399
GRAPE ver2011,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,energyintensity,-1.3073671374160156,-1.3497309141598757,0.5743346728741305
GRAPE ver2011,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,energyintensity,-1.6797510979010255,-1.915013701894905,0.009051885139101268
GRAPE ver2011,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,energyintensity,-1.312249761918866,-1.3811352748733166,0.5429303121606897
GRAPE ver2011,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,energyintensity,-1.3128066098820075,-1.3815059212361886,0.5425596657978176
GRAPE ver2011,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,energyintensity,-1.7772698927777004,-1.9573379339215398,-0.033272346887533555
GRAPE_ver1998,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,energyintensity,-1.3406405747589705,-1.7523339559279707,0.1717316311060355
GRAPE_ver1998,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.1936754588093674,-1.5406253160099956,0.38344027102401057
GRAPE_ver1998,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.3722332862057425,-1.604936421503097,0.3191291655309092
GRAPE_ver1998,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.3393248551662928,-1.6600128051464835,0.2640527818875227
GRAPE_ver1998,AME Reference,World,Baseline,AR5,Other scenarios,energyintensity,-0.8674511223065373,-1.2404228913925843,0.6836426956414219
GTEMREF32,AME CO2 price $10 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-0.7091957300165501,-1.1029424712251783,0.8211231158088279
GTEMREF32,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.116312259630471,-0.9387792740542404,0.9852863129797658
GTEMREF32,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.4098079832408377,-1.0517036287786057,0.8723619582554005
GTEMREF32,AME Reference,World,Baseline,AR5,Other scenarios,energyintensity,-0.34787027398335146,-0.7416521856977236,1.1824134013362826
IGSM,Level1,World,Policy,AR5,Other scenarios,energyintensity,-3.1643915422750504,-2.003758477648593,-0.07969289061458684
IGSM,Level2,World,Policy,AR5,Other scenarios,energyintensity,-2.0869611024167334,-1.7404060375470838,0.18365954948692242
IGSM,Level3,World,Policy,AR5,Other scenarios,energyintensity,-1.6781193680602453,-1.5361050368799491,0.38796055015405706
IGSM,Level4,World,Policy,AR5,Other scenarios,energyintensity,-1.4390990661734668,-1.3863965877502082,0.537668999283798
IGSM,REF,World,Baseline,AR5,Other scenarios,energyintensity,-0.9782968002955941,-1.0314088234954948,0.8926567635385114
IMACLIM v1.1,AMPERE2-450-FullTech-LST,World,Policy,AR5,Other scenarios,energyintensity,-0.9917145082865155,-1.5294430254068794,0.39462256162712683
IMACLIM v1.1,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,energyintensity,-1.0200311649183706,-1.7049574002911567,0.2191081867428495
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,energyintensity,-1.3489429848579941,-2.1751712518223956,-0.25110566478838936
IMACLIM v1.1,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,energyintensity,-1.4230873781488935,-2.3528427506484286,-0.4287771636144224
IMACLIM v1.1,AMPERE2-450-NucOff-LST,World,Policy,AR5,Other scenarios,energyintensity,-0.6735642828928157,-1.530391009981678,0.3936745770523282
IMACLIM v1.1,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,energyintensity,-0.840730706249051,-1.5063776543894727,0.4176879326445335
IMACLIM v1.1,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,energyintensity,-0.9537719359549786,-1.5124709970882027,0.41159458994580356
IMACLIM v1.1,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,energyintensity,-1.0215848093544482,-1.5233868705331666,0.40067871650083964
IMACLIM v1.1,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,energyintensity,-1.0403102990496234,-1.5730725055407035,0.35099308149330266
IMACLIM v1.1,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.6022061528396998,-0.925798542248097,0.9982670447859092
IMACLIM v1.1,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.9550112728661904,-1.7024744715322588,0.22159111550174737
IMACLIM v1.1,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.6080029549118686,-0.9837049587132771,0.9403606283207291
IMACLIM v1.1,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.6038809843185846,-0.9443290237091357,0.9797365633248705
IMACLIM v1.1,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.6048228034437861,-0.9659035499394184,0.9581620370945878
IMACLIM v1.1,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.0259983560500294,-1.7452125502545377,0.1788530367794685
IMACLIM v1.1,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-0.5378327049996248,-0.9396512838159743,0.9844143032180319
IMACLIM v1.1,AMPERE3-450,World,Policy,AR5,Other scenarios,energyintensity,-1.1249618971469566,-1.9728273947185728,-0.048761807684566616
IMACLIM v1.1,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,energyintensity,-0.9676515269134831,-1.9232275478847503,8.380391492559536e-4
IMACLIM v1.1,AMPERE3-550,World,Policy,AR5,Other scenarios,energyintensity,-1.102522477949067,-1.8959329155488427,0.02813267148516352
IMACLIM v1.1,AMPERE3-Base,World,Baseline,AR5,Other scenarios,energyintensity,-0.754741485983121,-1.7726589368837196,0.15140665015028665
IMACLIM v1.1,AMPERE3-Base-EUback,World,Policy,AR5,Other scenarios,energyintensity,-0.699961142186408,-1.9304566839770096,-0.006391096943003438
IMACLIM v1.1,AMPERE3-CF450,World,Policy,AR5,Other scenarios,energyintensity,-1.045175645838459,-1.8972186339317605,0.02684695310224572
IMACLIM v1.1,AMPERE3-CF550,World,Policy,AR5,Other scenarios,energyintensity,-1.0155739936824424,-1.84374249884626,0.08032308818774614
IMACLIM v1.1,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,energyintensity,-0.9676515269134831,-1.9050410961037951,0.01902449093021108
IMACLIM v1.1,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,energyintensity,-0.8224948799259426,-1.9553902079105514,-0.031324620876545195
IMACLIM v1.1,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,energyintensity,-0.8267420922039235,-1.9841615600484075,-0.06009597301440128
IMACLIM v1.1,EMF27-450-Conv,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-450-FullTech,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-450-LimBio,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-450-LimSW,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-450-LowEI,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-450-NucOff,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-Conv,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-EERE,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-FullTech,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-LimBio,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-LimSW,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-LowEI,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-NoCCS,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-550-NucOff,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-Conv,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-EERE,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-FullTech,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-LimBio,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-LimSW,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-LimTech,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-LowEI,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-Base-NucOff,World,Baseline,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-FP-EERE,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-FP-FullTech,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-G8-EERE,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-G8-FullTech,World,Policy,AR5,Other scenarios,energyintensity,NA,NA,NA
IMAGE 2.4,AME 2.6 W/m2 OS,World,Policy,AR5,Other scenarios,energyintensity,-1.8247196320999257,-2.134694005673094,-0.21062841863908788
IMAGE 2.4,AME 3.7 W/m2 NTE,World,Policy,AR5,Other scenarios,energyintensity,-1.6423959261113317,-2.107406346864485,-0.1833407598304786
IMAGE 2.4,AME CO2 price $30 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.8357819718327426,-2.290802469993791,-0.36673688295978457
IMAGE 2.4,AME CO2 price $50 (5% p.a.),World,Policy,AR5,Other scenarios,energyintensity,-1.9458314059390427,-2.431527677994821,-0.507462090960815
IMAGE 2.4,AME Reference,World,Baseline,AR5,Other scenarios,energyintensity,-1.3310476602167636,-1.7288265457246528,0.19523904130935343
IMAGE 2.4,AMPERE2-450-FullTech-OPT,World,Policy,AR5,Other scenarios,energyintensity,-2.265366277216252,-2.459053054547265,-0.5349874675132587
IMAGE 2.4,AMPERE2-450-LimSW-OPT,World,Policy,AR5,Other scenarios,energyintensity,-2.2510112406489275,-2.427081665319925,-0.503016078285919
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,Policy,AR5,Other scenarios,energyintensity,-1.9222000675164057,-3.1625597202301354,-1.2384941331961292
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,Policy,AR5,Other scenarios,energyintensity,-2.048678590623994,-3.25016067296182,-1.326095085927814
IMAGE 2.4,AMPERE2-450-LowEI-OPT,World,Policy,AR5,Other scenarios,energyintensity,-2.403297273324541,-3.00473215319554,-1.0806665661615338
IMAGE 2.4,AMPERE2-450-NucOff-OPT,World,Policy,AR5,Other scenarios,energyintensity,-2.23613532477214,-2.4403679139734873,-0.5163023269394811
IMAGE 2.4,AMPERE2-550-FullTech-HST,World,Policy,AR5,Other scenarios,energyintensity,-1.5681825620421523,-2.1943441127668786,-0.27027852573287237
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,Policy,AR5,Other scenarios,energyintensity,-2.032777967600457,-2.258067729711269,-0.3340021426772626
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,Policy,AR5,Other scenarios,energyintensity,-1.8117745981872346,-2.22185158011483,-0.29778599308082376
IMAGE 2.4,AMPERE2-Base-Conv-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.259242687534119,-1.6747350316889216,0.24933055534508464
IMAGE 2.4,AMPERE2-Base-EERE-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.7255424805052815,-2.280947960760265,-0.35688237372625875
IMAGE 2.4,AMPERE2-Base-FullTech-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.2624156383501566,-1.7035769039275983,0.2204886831064079
IMAGE 2.4,AMPERE2-Base-LimBio-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.2623322618493122,-1.7025230716515438,0.2215425153824624
IMAGE 2.4,AMPERE2-Base-LimSW-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.2600095696662743,-1.6794053952202128,0.2446601918137934
IMAGE 2.4,AMPERE2-Base-LowEI-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.751595701278757,-2.412740911472076,-0.4886753244380697
IMAGE 2.4,AMPERE2-Base-NucOff-OPT,World,Baseline,AR5,Other scenarios,energyintensity,-1.2333669885126972,-1.6726049101517504,0.2514606768822558
IMAGE 2.4,AMPERE3-450,World,Policy,AR5,Other scenarios,energyintensity,-2.1291652620464,-2.436071513198268,-0.5120059261642618
IMAGE 2.4,AMPERE3-450P-CE,World,Policy,AR5,Other scenarios,energyintensity,-1.7019998915002432,-2.4052755971089725,-0.48121001007496633
IMAGE 2.4,AMPERE3-450P-EU,World,Policy,AR5,Other scenarios,energyintensity,-1.4968280555108158,-2.39312848707418,-0.4690629000401738
IMAGE 2.4,AMPERE3-550,World,Policy,AR5,Other scenarios,energyintensity,-1.9390011876427415,-2.2137228226359698,-0.28965723560196355
IMAGE 2.4,AMPERE3-Base,World,Baseline,AR5,Other scenarios,energyintensity,-1.2624156383501566,-1.7035769039275983,0.2204886831064079
IMAGE 2.4,AMPERE3-CF450,World,Policy,AR5,Other scenarios,energyintensity,-2.265366277216252,-2.459053054547265,-0.5349874675132587
IMAGE 2.4,AMPERE3-CF550,World,Policy,AR5,Other scenarios,energyintensity,-1.8117745981872346,-2.22185158011483,-0.29778599308082376
IMAGE 2.4,AMPERE3-RefP-CEback,World,Policy,AR5,Other scenarios,energyintensity,-1.7019998915002432,-1.9414385716758826,-0.01737298464187642
IMAGE 2.4,AMPERE3-RefP-EUback,World,Policy,AR5,Other scenarios,energyintensity,-1.4968280555108158,-1.9020825967710644,0.021982990262941815
IMAGE 2.4,AMPERE3-RefPol,World,Policy,AR5,Other scenarios,energyintensity,-1.4694140812047665,-1.9041047807129292,0.019960806321076996
