MODEL,SCENARIO,REGION,scenariotype,Database,tolerance,variable,growth0520,growth0550,divergence0520
POLES EMF27,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0238475306736823,2.1224298370658956,0.7113378380007045
POLES EMF27,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0238475306736823,2.1224298370658956,0.7113378380007045
POLES EMF27,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0238475306736823,2.1224298370658956,0.7113378380007045
POLES EMF27,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0238475306736823,2.1224298370658956,0.7113378380007045
POLES EMF27,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0238475306736823,2.1224298370658956,0.7113378380007045
POLES EMF27,EMF27-G8-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0238475306736823,2.1224298370658956,0.7113378380007045
POLES-AME,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9147546139540952,1.9826331053780146,0.6022449212811174
REMIND 1.3,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.2800523870948552,2.0492208710063524,0.9675426944218775
REMIND 1.4,ROSE 550 HI Pop,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.5110499007517693,1.3482980459786298,0.19854020807879147
REMIND 1.4,ROSE 550 LO Fos,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0954885454518886,2.1795872983904965,0.7829788527789108
REMIND 1.4,ROSE BAU LO Fos,World,Baseline,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1050628773767004,2.1925780791570304,0.7925531847037226
REMIND 1.5,AMPERE2-450-Conv-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0978022275593373,1.9671533240333536,0.7852925348863595
REMIND 1.5,AMPERE2-450-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1072123181855433,2.1315280426104897,0.7947026255125655
REMIND 1.5,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0903637624025846,2.1436924838045552,0.7778540697296068
REMIND 1.5,AMPERE2-450-LimBio-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.105671017388377,2.0440471814841112,0.7931613247153992
REMIND 1.5,AMPERE2-450-LimSW-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.100195895229966,2.0918842216737823,0.7876862025569882
REMIND 1.5,AMPERE2-450-LowEI-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.2515334710730643,2.307202642537239,0.9390237784000866
REMIND 1.5,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.239492875704414,2.312652817460952,0.9269831830314363
REMIND 1.5,AMPERE2-450-NucOff-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1035766396266924,2.125118806132487,0.7910669469537146
REMIND 1.5,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.087086425144342,2.1379434985125636,0.7745767324713644
REMIND 1.5,AMPERE2-550-Conv-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.087238443764778,2.130232622670801,0.7747287510918002
REMIND 1.5,AMPERE2-550-EERE-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.2414908420307595,2.3150542424120486,0.9289811493577818
REMIND 1.5,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1072123181855433,2.1682619937361736,0.7947026255125655
REMIND 1.5,AMPERE2-550-LimBio-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1037278303024705,2.1529551407606102,0.7912181376294927
REMIND 1.5,AMPERE2-550-LimSW-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.104630107669152,2.1505213714556404,0.7921204149961742
REMIND 1.5,AMPERE2-550-NoCCS-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0970106984951897,2.1431029873440917,0.7845010058222119
REMIND 1.5,AMPERE3-450P-CE,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.09698425219468,2.141297227861515,0.7844745595217024
REMIND 1.5,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1002678630757643,2.1684324390525633,0.7877581704027865
REMIND 1.5,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.089021591928919,2.1430466750824806,0.7765118992559412
REMIND 1.5,AMPERE3-RefP-CE,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0971511700657315,2.17982271149105,0.7846414773927537
REMIND 1.5,AMPERE3-RefP-CEback,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.096623503311517,2.1892820447848234,0.7841138106385392
REMIND 1.5,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.8035088679687423,1.8625652969411317,0.49099917529576453
REMIND 1.5,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.7909968318635097,1.8495555097287664,0.4784871391905319
REMIND 1.5,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.938051556067322,2.0241737819560672,0.6255418633943441
REMIND 1.5,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.797592638782805,1.8528900733350424,0.48508294610982716
REMIND 1.5,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0861097407475997,2.139739467412187,0.7736000480746219
TIAM-ECN,LIMITS-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.8346027589245157,1.9337037975610096,0.522093066251538
TIAM-ECN,LIMITS-StrPol,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.8346027589245157,1.9337037975610096,0.522093066251538
TIAM-ECN,LIMITS-StrPol-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.8346027589245157,1.9337037975610096,0.522093066251538
TIAM-ECN,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.8346027589245157,1.9337037975610096,0.522093066251538
TIAM-WORLD 2012.2,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-WORLD 2012.2,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-WORLD 2012.2,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-WORLD 2012.2,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-WORLD 2012.2,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-WORLD 2012.2,EMF27-Base-EERE,World,Baseline,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-WORLD 2012.2,EMF27-Base-LowEI,World,Baseline,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9967629337813737,2.0234032391789785,0.6842532411083959
TIAM-World_Mar2012,AME 2.6 W/m2 OS,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1134962107792292,1.7029123481193449,0.8009865181062514
TIAM-World_Mar2012,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1134962107792292,1.7029123481193449,0.8009865181062514
TIMES-VTT-2011,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.2719753259806197,2.0812139958613805,0.9594656333076419
TIMES-VTT-2011,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.2719753259806197,2.0812139958613805,0.9594656333076419
WITCH_AME,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.337930599549125,2.1864254872825764,1.0254209068761473
WITCH_AME,AME CO2 price $10 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.3247270542972727,2.230415763285869,1.0122173616242949
WITCH_EMF27,EMF27-450-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.999319050170752,2.0120822065887247,0.6868093574977743
WITCH_EMF27,EMF27-450-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.9984313002042244,2.01069543820678,0.6859216075312466
WITCH_EMF27,EMF27-450-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1355430901737664,2.1619865650444656,0.8230333975007886
WITCH_EMF27,EMF27-450-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.985876910567003,2.0075052039906063,0.6733672178940253
WITCH_LIMITS,LIMITS-500,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.997110707180975,2.017790469004209,0.6846010145079973
WITCH_ROSE,ROSE 550 HI Coal,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.193432003782452,2.1432453453968257,0.8809223111094744
WITCH_ROSE,ROSE 550 LO Fos,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1876450368969698,2.1419353542029245,0.875135344223992
WITCH_ROSE,ROSE 550 LO Oil,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.1935185901026584,2.14320098488732,0.8810088974296806
WITCH_ROSE,ROSE 550 SL Gr,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,2.0355986044143863,1.8000679545964045,0.7230889117414085
WorldScan2,AMPERE3-450P-EU,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.692464976953699,1.8250131552331794,0.37995528428072123
WorldScan2,AMPERE3-RefP-EUback,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.692464976953699,1.8711345313476633,0.37995528428072123
WorldScan2,AMPERE3-RefPol,World,Policy,AR5,0.3%/y tolerance 2005-2020,pcgdp,1.692482826256203,1.8710742184744613,0.37997313358322526
AIM-Enduse 12.1,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4196602254314663,-1.7056480418832403,-0.00381945432944808
AIM-Enduse 12.1,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8190854110479115,-2.5904679261953825,-0.4032446399458933
AIM-Enduse 12.1,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.420032551039707,-1.8175271288881982,-0.004191779937688711
AIM-Enduse 12.1,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4202041276046036,-1.8174637194680145,-0.004363356502585347
AIM-Enduse 12.1,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4196602254314663,-1.7056438456567136,-0.00381945432944808
AIM-Enduse 12.1,EMF27-550-LimTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4132566079532318,-2.099272609466249,0.0025841631487864003
AIM-Enduse 12.1,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.867029887379375,-2.294793387439815,-0.4511891162773567
AIM-Enduse 12.1,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.420032551039707,-1.8353234235506615,-0.004191779937688711
AIM-Enduse 12.1,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.412793244934883,-1.8124213073618396,0.003047526167135217
AIM-Enduse 12.1,EMF27-Base-Conv,World,Baseline,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4056604428135875,-1.4045441400301228,0.01018032828843074
AIM-Enduse 12.1,EMF27-Base-EERE,World,Baseline,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8190707025307988,-2.013465149610874,-0.4032299314287806
AIM-Enduse 12.1,EMF27-Base-FullTech,World,Baseline,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4084825280124076,-1.409853271402412,0.007358243089610639
AIM-Enduse 12.1,EMF27-Base-LimBio,World,Baseline,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4084825280124076,-1.409851565185569,0.007358243089610639
AIM-Enduse 12.1,EMF27-Base-LimSW,World,Baseline,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4056604428135935,-1.4045457083857529,0.010180328288424745
AIM-Enduse 12.1,EMF27-Base-LowEI,World,Baseline,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8670271564758658,-2.0560141760567276,-0.4511863853738476
AIM-Enduse 12.1,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.6859307116344504,-1.6537649234934901,-0.2700899405324322
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4935639962109446,-1.4568187544534543,-0.07772322510892637
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4935639962109446,-1.7311683578326553,-0.07772322510892637
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-450-EE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4935639962109446,-1.7066321414864762,-0.07772322510892637
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-450-PC,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4935639962109446,-1.6946162164590328,-0.07772322510892637
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4935639962109446,-1.556098589200057,-0.07772322510892637
AIM-Enduse[Backcast] 1.0,LIMITS-RefPol2030-500,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4935639962109446,-1.526246485892598,-0.07772322510892637
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.6248048176009295,-1.4825236392534913,-0.20896404649891132
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.6248048176009295,-1.6219520989930523,-0.20896404649891132
AIM-Enduse[Backcast] 1.0,LIMITS-StrPol-500,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.6248048176009295,-1.567607084499682,-0.20896404649891132
BET 1.5,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.403841370444345,-2.2937048409796845,-0.9880005993423266
BET 1.5,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.566301599028229,-2.788600176236293,-1.1504608279262107
BET 1.5,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.3807967307976163,-2.306925718289779,-0.9649559596955981
BET 1.5,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.2207516729836625,-1.9909380943520008,-0.8049109018816443
DNE21 V.11,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.2538461766913993,-1.4787307466533344,0.16199459441061892
DNE21 V.12,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.61505591123228,-1.835618161249387,-0.19921514013026176
DNE21 V.12,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8379877211063975,-2.3130361120163756,-0.4221469500043793
DNE21 V.12,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.5815783258044112,-2.0798055903918353,-0.16573755470239293
DNE21 V.12,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.623543514701726,-1.7913756702522539,-0.20770274359970786
DNE21 V.12,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.7061657174863438,-1.9766613262591708,-0.2903249463843256
DNE21 V.12,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.7626728739309645,-2.0014182034569714,-0.3468321028289463
EC-IAM 2012,EMF27-550-Conv,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.5457999461791396,-1.8508619169587246,-0.1299591750771214
EC-IAM 2012,EMF27-550-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.479736872223345,-1.8005518849068736,-0.06389610112132682
EC-IAM 2012,EMF27-550-LimBio,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.5393459674171814,-1.8933951255390387,-0.12350519631516321
EC-IAM 2012,EMF27-550-LimSW,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4855955147395212,-1.7629358854099446,-0.069754743637503
EC-IAM 2012,EMF27-550-LimTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.588037050689615,-1.9567931368615437,-0.17219627958759687
EC-IAM 2012,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.6208620890865433,-2.32533340464931,-0.20502131798452505
EC-IAM 2012,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4858186859910796,-1.8956184241753646,-0.06997791488906135
EC-IAM 2012,EMF27-550-NucOff,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.5092725884666138,-1.669670236034805,-0.0934318173645956
EC-IAM 2012,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4487299717922282,-1.9843430683224939,-0.03288920069020995
EC-IAM 2012,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.2221736715655616,-1.4903838467099972,0.19366709953645667
FARM_3.0,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4243281516951531,-1.2165508947879031,-0.008487380593134919
GCAM 2.0,AME 2.6 W/m2 OS,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.0420351019337144,-1.4047212693623399,0.3738056691683038
GCAM 2.0,AME 3.7 W/m2 NTE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.8472105128269429,-1.3133151849407732,0.5686302582750753
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.0766687526051595,-1.4165386342740267,0.33917201849685874
GCAM 3.0,AMPERE2-450-Conv-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimBio-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GCAM 3.0,EMF27-450-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.8825933130654562,-1.2585779625679372,0.533247458036562
GCAM 3.0,EMF27-550-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.409965070434763,-1.8587697548063864,0.005875700667255179
GCAM 3.0,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.288579325866414,-1.727162515122684,0.12726144523560423
GCAM 3.0,EMF27-550-NoCCS,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.968201859111731,-1.4914276399968567,0.44763891199028727
GCAM 3.0,ROSE 450 HI Coal,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.095401732685017,-1.802295197829393,-0.6795609615829987
GCAM 3.0,ROSE 450 HI Fos,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.0566985751683653,-1.782825854496812,-0.6408578040663471
GCAM 3.0,ROSE 450 SL Gr,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8917089023224836,-1.5509190596042781,-0.47586813122046534
GCAM 3.0,ROSE 550 DEF,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.9113555315347421,-1.7245556708280871,-0.4955147604327239
GCAM 3.0,ROSE 550 FS Gr,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.020324536591775,-1.940294442507743,-0.6044837654897568
GCAM 3.0,ROSE 550 HI Coal,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.9206532184092022,-1.746474814459338,-0.504812447307184
GCAM 3.0,ROSE 550 HI Fos,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8740582268527404,-1.7214895883775108,-0.45821745575072215
GCAM 3.0,ROSE 550 HI Gas,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.9108793560394413,-1.7228547935804053,-0.49503858493742303
GCAM 3.0,ROSE 550 HI Pop,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.6342452800858294,-1.4003921843546467,-0.21840450898381114
GCAM 3.0,ROSE 550 LO Fos,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.983330025402103,-1.7975921201411993,-0.5674892543000847
GCAM 3.0,ROSE 550 LO Oil,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.9201756504007863,-1.7445320470316439,-0.5043348792987681
GCAM 3.0,ROSE 550 SL Gr,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.7853134045282402,-1.4897505847037371,-0.36947263342622194
GCAM 3.1,LIMITS-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.8668162770319772,-1.2335577447108608,0.5490244940700411
GEM-E3-ICCS,AMPERE3-450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-450P-CE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-550,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-CF450,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-CF550,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
GRAPE ver2011,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8070463206530776,-2.04239884350559,-0.39120554955105935
GRAPE_ver1998,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.3722332862057425,-1.604936421503097,0.04360748489627575
GRAPE_ver1998,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.3393248551662928,-1.6600128051464835,0.07651591593572538
GTEMREF32,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.116312259630471,-0.9387792740542404,0.29952851147154713
IGSM,Level4,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4390990661734668,-1.3863965877502082,-0.02325829507144861
IMACLIM v1.1,AMPERE2-450-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.9917145082865155,-1.5294430254068794,0.4241262628155027
IMACLIM v1.1,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.0200311649183706,-1.7049574002911567,0.3958096061836476
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.3489429848579941,-2.1751712518223956,0.0668977862440241
IMACLIM v1.1,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.4230873781488935,-2.3528427506484286,-0.0072466070468752974
IMACLIM v1.1,AMPERE2-450-NucOff-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.6735642828928157,-1.530391009981678,0.7422764882092026
IMACLIM v1.1,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-0.840730706249051,-1.5063776543894727,0.5751100648529672
IMACLIM v1.1,AMPERE2-550-FullTech-LST,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.0215848093544482,-1.5233868705331666,0.39425596174757005
IMACLIM v1.1,AMPERE2-550-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.0403102990496234,-1.5730725055407035,0.37553047205239487
IMACLIM v1.1,EMF27-550-LowEI,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-FP-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-FP-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-G8-EERE,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
IMACLIM v1.1,EMF27-G8-FullTech,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,NA,NA,NA
IMAGE 2.4,AME 2.6 W/m2 OS,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8247196320999257,-2.134694005673094,-0.4088788609979075
IMAGE 2.4,AME CO2 price $30 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.8357819718327426,-2.290802469993791,-0.4199412007307244
IMAGE 2.4,AME CO2 price $50 (5% p.a.),World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-1.9458314059390427,-2.431527677994821,-0.5299906348370245
IMAGE 2.4,AMPERE2-450-FullTech-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.265366277216252,-2.459053054547265,-0.8495255061142337
IMAGE 2.4,AMPERE2-450-LimSW-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.2510112406489275,-2.427081665319925,-0.8351704695469093
IMAGE 2.4,AMPERE2-450-LowEI-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.403297273324541,-3.00473215319554,-0.9874565022225228
IMAGE 2.4,AMPERE2-450-NucOff-OPT,World,Policy,AR5,0.3%/y tolerance 2005-2020,energyintensity,-2.23613532477214,-2.4403679139734873,-0.8202945536701216
