VariableCode,RegionCode,YearCode,AggValue
ctfp,JPN,2007,0.69447755813598600
ctfp,JPN,2008,0.68153399229049700
ctfp,JPN,2009,0.66361123323440600
ctfp,JPN,2010,0.66895997524261500
ctfp,JPN,2011,0.66055274009704600
ctfp,JPN,2012,0.66434574127197300
ctfp,JPN,2013,0.67952483892440800
ctfp,JPN,2014,0.66690152883529700
ctfp,JPN,2015,0.67402559518814100
ctfp,JPN,2016,0.65465050935745200
ctfp,JPN,2017,0.65187889337539700
ctfp,JPN,2018,0.63342291116714500
ctfp,JPN,2019,0.63482236862182600
ctfp,KAZ,1994,0.39897096157074000
ctfp,KAZ,1995,0.37115457653999300
ctfp,KAZ,1996,0.35923016071319600
ctfp,KAZ,1997,0.32225856184959400
ctfp,KAZ,1998,0.28978514671325700
ctfp,KAZ,1999,0.26594597101211500
ctfp,KAZ,2000,0.26990371942520100
ctfp,KAZ,2001,0.30191034078598000
ctfp,KAZ,2002,0.28032794594764700
ctfp,KAZ,2003,0.28858363628387500
ctfp,KAZ,2004,0.29834568500518800
ctfp,KAZ,2005,0.33161839842796300
ctfp,KAZ,2006,0.38888087868690500
ctfp,KAZ,2007,0.42315149307251000
ctfp,KAZ,2008,0.49242061376571700
ctfp,KAZ,2009,0.47566866874694800
ctfp,KAZ,2010,0.53787761926651000
ctfp,KAZ,2011,0.66818606853485100
ctfp,KAZ,2012,0.67995887994766200
ctfp,KAZ,2013,0.72290891408920300
ctfp,KAZ,2014,0.69796025753021200
ctfp,KAZ,2015,0.66499370336532600
ctfp,KAZ,2016,0.65608131885528600
ctfp,KAZ,2017,0.74173533916473400
ctfp,KAZ,2018,0.74074536561965900
ctfp,KAZ,2019,0.76157486438751200
ctfp,KEN,1954,0.41113629937171900
ctfp,KEN,1955,0.40343001484870900
ctfp,KEN,1956,0.40183806419372600
ctfp,KEN,1957,0.40529981255531300
ctfp,KEN,1958,0.41006371378898600
ctfp,KEN,1959,0.37813457846641500
ctfp,KEN,1960,0.39361453056335400
ctfp,KEN,1961,0.38841816782951400
ctfp,KEN,1962,0.40970760583877600
ctfp,KEN,1963,0.40776425600051900
ctfp,KEN,1964,0.44037175178527800
ctfp,KEN,1965,0.44631382822990400
ctfp,KEN,1966,0.46663451194763200
ctfp,KEN,1967,0.47454953193664600
ctfp,KEN,1968,0.44701886177063000
ctfp,KEN,1969,0.45949918031692500
ctfp,KEN,1970,0.41063338518142700
ctfp,KEN,1971,0.41439631581306500
ctfp,KEN,1972,0.46943429112434400
ctfp,KEN,1973,0.44964841008186300
ctfp,KEN,1974,0.49485790729522700
ctfp,KEN,1975,0.48687943816185000
ctfp,KEN,1976,0.46555647253990200
ctfp,KEN,1977,0.49272915720939600
ctfp,KEN,1978,0.51972544193267800
ctfp,KEN,1979,0.49722871184349100
ctfp,KEN,1980,0.51103746891021700
ctfp,KEN,1981,0.50979304313659700
ctfp,KEN,1982,0.52521169185638400
ctfp,KEN,1983,0.54476910829544100
ctfp,KEN,1984,0.55940008163452100
ctfp,KEN,1985,0.55064588785171500
ctfp,KEN,1986,0.56899958848953200
ctfp,KEN,1987,0.54979664087295500
ctfp,KEN,1988,0.54129093885421800
ctfp,KEN,1989,0.51290887594223000
ctfp,KEN,1990,0.51628106832504300
ctfp,KEN,1991,0.50352847576141400
ctfp,KEN,1992,0.43618914484977700
ctfp,KEN,1993,0.42510241270065300
ctfp,KEN,1994,0.43944296240806600
ctfp,KEN,1995,0.38461819291114800
ctfp,KEN,1996,0.39184889197349500
ctfp,KEN,1997,0.37692663073539700
ctfp,KEN,1998,0.35447219014167800
ctfp,KEN,1999,0.34376573562622100
ctfp,KEN,2000,0.33332529664039600
ctfp,KEN,2001,0.34835594892501800
ctfp,KEN,2002,0.33464601635932900
ctfp,KEN,2003,0.32686504721641500
ctfp,KEN,2004,0.33354976773262000
ctfp,KEN,2005,0.34715780615806600
ctfp,KEN,2006,0.35923540592193600
ctfp,KEN,2007,0.36265131831169100
ctfp,KEN,2008,0.35414230823516800
ctfp,KEN,2009,0.34005632996559100
ctfp,KEN,2010,0.33054959774017300
ctfp,KEN,2011,0.33819982409477200
ctfp,KEN,2012,0.34890663623809800
ctfp,KEN,2013,0.34535896778106700
ctfp,KEN,2014,0.34321153163909900
ctfp,KEN,2015,0.34767305850982700
ctfp,KEN,2016,0.35859271883964500
ctfp,KEN,2017,0.35505822300911000
ctfp,KEN,2018,0.35245364904403700
ctfp,KEN,2019,0.35410383343696600
ctfp,KGZ,1994,0.40543973445892300
ctfp,KGZ,1995,0.33363506197929400
ctfp,KGZ,1996,0.35389214754104600
ctfp,KGZ,1997,0.25149253010749800
ctfp,KGZ,1998,0.22850328683853100
ctfp,KGZ,1999,0.22527803480625200
ctfp,KGZ,2000,0.23601663112640400
ctfp,KGZ,2001,0.25117760896682700
ctfp,KGZ,2002,0.24460475146770500
ctfp,KGZ,2003,0.26486498117446900
ctfp,KGZ,2004,0.30581387877464300
ctfp,KGZ,2005,0.30015102028846700
ctfp,KGZ,2006,0.29582631587982200
ctfp,KGZ,2007,0.33831304311752300
ctfp,KGZ,2008,0.40959081053733800
ctfp,KGZ,2009,0.40424162149429300
ctfp,KGZ,2010,0.38530728220939600
ctfp,KGZ,2011,0.46627488732338000
ctfp,KGZ,2012,0.43864226341247600
ctfp,KGZ,2013,0.46362876892089800
ctfp,KGZ,2014,0.54763019084930400
ctfp,KGZ,2015,0.39596161246299700
ctfp,KGZ,2016,0.39980828762054400
ctfp,KGZ,2017,0.45333272218704200
ctfp,KGZ,2018,0.45739725232124300
ctfp,KGZ,2019,0.43526616692543000
ctfp,KOR,1957,0.23144590854644800
ctfp,KOR,1958,0.24050284922123000
ctfp,KOR,1959,0.24219423532486000
ctfp,KOR,1960,0.24473834037780800
ctfp,KOR,1961,0.25340017676353500
ctfp,KOR,1962,0.24003845453262300
ctfp,KOR,1963,0.24633695185184500
ctfp,KOR,1964,0.26777181029319800
ctfp,KOR,1965,0.25856101512908900
ctfp,KOR,1966,0.27292871475219700
ctfp,KOR,1967,0.27027580142021200
ctfp,KOR,1968,0.27169263362884500
ctfp,KOR,1969,0.28886413574218800
ctfp,KOR,1970,0.30556821823120100
ctfp,KOR,1971,0.33647012710571300
ctfp,KOR,1972,0.35356327891349800
ctfp,KOR,1973,0.39466294646263100
ctfp,KOR,1974,0.45970588922500600
ctfp,KOR,1975,0.50094360113143900
ctfp,KOR,1976,0.49933344125747700
ctfp,KOR,1977,0.51156347990036000
ctfp,KOR,1978,0.51442301273345900
ctfp,KOR,1979,0.50734090805053700
ctfp,KOR,1980,0.47189742326736500
ctfp,KOR,1981,0.47166264057159400
ctfp,KOR,1982,0.49207878112793000
ctfp,KOR,1983,0.52180171012878400
ctfp,KOR,1984,0.54300481081008900
ctfp,KOR,1985,0.52825874090194700
ctfp,KOR,1986,0.55669653415679900
ctfp,KOR,1987,0.57874441146850600
ctfp,KOR,1988,0.59352040290832500
ctfp,KOR,1989,0.59637278318405200
ctfp,KOR,1990,0.59377455711364700
ctfp,KOR,1991,0.61035507917404200
ctfp,KOR,1992,0.58569431304931600
ctfp,KOR,1993,0.58571487665176400
ctfp,KOR,1994,0.58948457241058400
ctfp,KOR,1995,0.59935384988784800
ctfp,KOR,1996,0.61192905902862500
ctfp,KOR,1997,0.60404521226882900
ctfp,KOR,1998,0.58771610260009800
ctfp,KOR,1999,0.65114063024520900
ctfp,KOR,2000,0.66154944896698000
ctfp,KOR,2001,0.65540254116058400
ctfp,KOR,2002,0.67728847265243500
ctfp,KOR,2003,0.66869193315506000
ctfp,KOR,2004,0.66388094425201400
ctfp,KOR,2005,0.67123669385910000
ctfp,KOR,2006,0.66513162851333600
ctfp,KOR,2007,0.67726111412048300
ctfp,KOR,2008,0.66303861141204800
ctfp,KOR,2009,0.65555953979492200
ctfp,KOR,2010,0.67116492986679100
ctfp,KOR,2011,0.65772318840026900
ctfp,KOR,2012,0.63949090242385900
ctfp,KOR,2013,0.60192537307739300
ctfp,KOR,2014,0.59984314441680900
ctfp,KOR,2015,0.61820691823959400
ctfp,KOR,2016,0.62138760089874300
ctfp,KOR,2017,0.62099999189376800
ctfp,KOR,2018,0.61015611886978100
ctfp,KOR,2019,0.60364550352096600
ctfp,KWT,1974,3.39432168006897000
ctfp,KWT,1975,2.46281790733337000
ctfp,KWT,1976,2.19331789016724000
ctfp,KWT,1977,1.72706222534180000
ctfp,KWT,1978,1.62999129295349000
ctfp,KWT,1979,2.01435875892639000
ctfp,KWT,1980,1.59377133846283000
ctfp,KWT,1981,1.30634963512421000
ctfp,KWT,1982,1.16448462009430000
ctfp,KWT,1983,1.11595880985260000
ctfp,KWT,1984,1.06411743164063000
ctfp,KWT,1985,0.96229273080825800
ctfp,KWT,1986,0.75112289190292400
ctfp,KWT,1987,0.87937623262405400
ctfp,KWT,1988,0.75842279195785500
ctfp,KWT,1989,0.86576527357101400
ctfp,KWT,1990,0.62545740604400600
ctfp,KWT,1991,0.33934262394905100
ctfp,KWT,1992,0.74606120586395300
ctfp,KWT,1993,0.93421596288681000
ctfp,KWT,1994,0.96996885538101200
ctfp,KWT,1995,0.95336836576461800
ctfp,KWT,1996,0.94873327016830400
ctfp,KWT,1997,0.89520031213760400
ctfp,KWT,1998,0.86331498622894300
ctfp,KWT,1999,0.79716080427169800
ctfp,KWT,2000,0.88242316246032700
ctfp,KWT,2001,0.78243654966354400
ctfp,KWT,2002,0.79636925458908100
ctfp,KWT,2003,0.90841341018676800
ctfp,KWT,2004,1.01849925518036000
ctfp,KWT,2005,1.18018305301666000
ctfp,KWT,2006,1.28163933753967000
ctfp,KWT,2007,1.26137030124664000
ctfp,KWT,2008,1.46839630603790000
ctfp,KWT,2009,1.06259000301361000
ctfp,KWT,2010,1.07456803321838000
ctfp,KWT,2011,1.31297564506531000
ctfp,KWT,2012,1.48439586162567000
ctfp,KWT,2013,1.35335981845856000
ctfp,KWT,2014,1.21042537689209000
ctfp,KWT,2015,0.81304895877838100
ctfp,KWT,2016,0.74422335624694800
ctfp,KWT,2017,0.75171822309494000
ctfp,KWT,2018,0.85717016458511400
ctfp,KWT,2019,0.79082435369491600
ctfp,LAO,1980,0.35690078139305100
ctfp,LAO,1981,0.39988169074058500
ctfp,LAO,1982,0.42373445630073500
ctfp,LAO,1983,0.42444702982902500
ctfp,LAO,1984,0.39205631613731400
ctfp,LAO,1985,0.41305807232856800
ctfp,LAO,1986,0.40991038084030200
ctfp,LAO,1987,0.39295655488967900
ctfp,LAO,1988,0.39608794450759900
ctfp,LAO,1989,0.39986702799797100
ctfp,LAO,1990,0.37659916281700100
ctfp,LAO,1991,0.36396068334579500
ctfp,LAO,1992,0.34685444831848100
ctfp,LAO,1993,0.34562531113624600
ctfp,LAO,1994,0.34979134798049900
ctfp,LAO,1995,0.35239306092262300
ctfp,LAO,1996,0.35878160595893900
ctfp,LAO,1997,0.35745593905448900
ctfp,LAO,1998,0.33529457449913000
ctfp,LAO,1999,0.34258720278739900
ctfp,LAO,2000,0.33287197351455700
ctfp,LAO,2001,0.37919092178344700
ctfp,LAO,2002,0.39539077877998400
ctfp,LAO,2003,0.37541055679321300
ctfp,LAO,2004,0.37300580739975000
ctfp,LAO,2005,0.36445623636245700
ctfp,LAO,2006,0.40360787510871900
ctfp,LAO,2007,0.40919622778892500
ctfp,LAO,2008,0.39610764384269700
ctfp,LAO,2009,0.40940532088279700
ctfp,LAO,2010,0.40090462565422100
ctfp,LAO,2011,0.43143928050994900
ctfp,LAO,2012,0.48864215612411500
ctfp,LAO,2013,0.50415176153183000
ctfp,LAO,2014,0.50777798891067500
ctfp,LAO,2015,0.48033711314201400
ctfp,LAO,2016,0.48727440834045400
ctfp,LAO,2017,0.48835772275924700
ctfp,LAO,2018,0.46997147798538200
ctfp,LAO,2019,0.46635615825653100
ctfp,LKA,1954,1.04634606838226000
ctfp,LKA,1955,1.05482685565948000
ctfp,LKA,1956,0.94935315847396900
ctfp,LKA,1957,0.96551293134689300
ctfp,LKA,1958,0.99913883209228500
ctfp,LKA,1959,0.99925374984741200
ctfp,LKA,1960,1.03166043758392000
ctfp,LKA,1961,1.00521385669708000
ctfp,LKA,1962,1.03089022636414000
ctfp,LKA,1963,0.95187246799469000
ctfp,LKA,1964,0.94837373495101900
ctfp,LKA,1965,0.90400832891464200
ctfp,LKA,1966,0.91720068454742400
ctfp,LKA,1967,0.89565896987915000
ctfp,LKA,1968,0.91689318418502800
ctfp,LKA,1969,0.92468720674514800
ctfp,LKA,1970,0.91723835468292200
ctfp,LKA,1971,0.86766600608825700
ctfp,LKA,1972,0.85024881362915000
ctfp,LKA,1973,0.85981857776641800
ctfp,LKA,1974,0.92912501096725500
ctfp,LKA,1975,0.87610185146331800
ctfp,LKA,1976,0.78079473972320600
ctfp,LKA,1977,0.74087220430374100
ctfp,LKA,1978,0.73912876844406100
ctfp,LKA,1979,0.67950481176376300
ctfp,LKA,1980,0.66406846046447800
ctfp,LKA,1981,0.64756768941879300
ctfp,LKA,1982,0.59174382686615000
ctfp,LKA,1983,0.52541941404342700
ctfp,LKA,1984,0.46885299682617200
ctfp,LKA,1985,0.46816450357437100
ctfp,LKA,1986,0.48856458067894000
ctfp,LKA,1987,0.52883696556091300
ctfp,LKA,1988,0.55903267860412600
ctfp,LKA,1989,0.60654211044311500
ctfp,LKA,1990,0.63990640640258800
ctfp,LKA,1991,0.65855050086975100
ctfp,LKA,1992,0.67662429809570300
ctfp,LKA,1993,0.71495103836059600
ctfp,LKA,1994,0.74617069959640500
ctfp,LKA,1995,0.72891062498092700
ctfp,LKA,1996,0.70015484094619800
ctfp,LKA,1997,0.71584463119506800
ctfp,LKA,1998,0.71156471967697100
ctfp,LKA,1999,0.67480504512786900
ctfp,LKA,2000,0.64904278516769400
ctfp,LKA,2001,0.66029655933380100
ctfp,LKA,2002,0.71894705295562700
ctfp,LKA,2003,0.73057997226715100
ctfp,LKA,2004,0.69214135408401500
ctfp,LKA,2005,0.67249351739883400
ctfp,LKA,2006,0.73017412424087500
ctfp,LKA,2007,0.74390143156051600
ctfp,LKA,2008,0.71366274356842000
ctfp,LKA,2009,0.74328017234802200
ctfp,LKA,2010,0.73055565357208300
ctfp,LKA,2011,0.75681459903717000
ctfp,LKA,2012,0.80482226610183700
ctfp,LKA,2013,0.80420935153961200
ctfp,LKA,2014,0.76841074228286700
ctfp,LKA,2015,0.75844681262970000
ctfp,LKA,2016,0.74406087398529100
ctfp,LKA,2017,0.72056847810745200
ctfp,LKA,2018,0.71276003122329700
ctfp,LKA,2019,0.70193994045257600
ctfp,LSO,1980,0.31292870640754700
ctfp,LSO,1981,0.31556713581085200
ctfp,LSO,1982,0.33716845512390100
ctfp,LSO,1983,0.33031079173088100
ctfp,LSO,1984,0.32445228099823000
ctfp,LSO,1985,0.31926351785659800
ctfp,LSO,1986,0.33480572700500500
ctfp,LSO,1987,0.34959170222282400
ctfp,LSO,1988,0.37402179837226900
ctfp,LSO,1989,0.39480170607566800
ctfp,LSO,1990,0.40429833531379700
ctfp,LSO,1991,0.42155715823173500
ctfp,LSO,1992,0.37140789628028900
ctfp,LSO,1993,0.40457922220230100
ctfp,LSO,1994,0.39050361514091500
ctfp,LSO,1995,0.40780183672905000
ctfp,LSO,1996,0.42608228325843800
ctfp,LSO,1997,0.41587892174720800
ctfp,LSO,1998,0.35245501995086700
ctfp,LSO,1999,0.34260967373848000
ctfp,LSO,2000,0.32900485396385200
ctfp,LSO,2001,0.35226541757583600
ctfp,LSO,2002,0.36985412240028400
ctfp,LSO,2003,0.36902129650116000
ctfp,LSO,2004,0.37312787771225000
ctfp,LSO,2005,0.39359441399574300
ctfp,LSO,2006,0.43140685558319100
ctfp,LSO,2007,0.41369232535362200
ctfp,LSO,2008,0.42975199222564700
ctfp,LSO,2009,0.38719284534454300
ctfp,LSO,2010,0.32169944047927900
ctfp,LSO,2011,0.32103395462036100
ctfp,LSO,2012,0.33897340297699000
ctfp,LSO,2013,0.35998189449310300
ctfp,LSO,2014,0.37706276774406400
ctfp,LSO,2015,0.39334511756897000
ctfp,LSO,2016,0.38489398360252400
ctfp,LSO,2017,0.37074935436248800
ctfp,LSO,2018,0.32143923640251200
ctfp,LSO,2019,0.32003942131996200
ctfp,LTU,1994,0.56445360183715800
ctfp,LTU,1995,0.60458832979202300
ctfp,LTU,1996,0.60411173105239900
ctfp,LTU,1997,0.61088186502456700
ctfp,LTU,1998,0.59221214056015000
ctfp,LTU,1999,0.60457456111908000
ctfp,LTU,2000,0.62827891111373900
ctfp,LTU,2001,0.65461170673370400
ctfp,LTU,2002,0.67433804273605300
ctfp,LTU,2003,0.69999915361404400
ctfp,LTU,2004,0.67490440607070900
ctfp,LTU,2005,0.71099346876144400
ctfp,LTU,2006,0.71149545907974200
ctfp,LTU,2007,0.72012853622436500
ctfp,LTU,2008,0.71555495262146000
ctfp,LTU,2009,0.67075073719024700
ctfp,LTU,2010,0.64673453569412200
ctfp,LTU,2011,0.70209163427352900
ctfp,LTU,2012,0.70838022232055700
ctfp,LTU,2013,0.70026528835296600
ctfp,LTU,2014,0.70269232988357500
ctfp,LTU,2015,0.69973254203796400
ctfp,LTU,2016,0.68898284435272200
ctfp,LTU,2017,0.71634238958358800
ctfp,LTU,2018,0.70540761947631800
ctfp,LTU,2019,0.71577930450439500
ctfp,LUX,1954,0.89715415239334100
ctfp,LUX,1955,0.89946669340133700
ctfp,LUX,1956,0.97993665933609000
ctfp,LUX,1957,0.97110110521316500
ctfp,LUX,1958,0.93796527385711700
ctfp,LUX,1959,0.87819397449493400
ctfp,LUX,1960,0.85100281238555900
ctfp,LUX,1961,0.82938712835311900
ctfp,LUX,1962,0.81758588552475000
ctfp,LUX,1963,0.80261409282684300
ctfp,LUX,1964,0.82616049051284800
ctfp,LUX,1965,0.80768996477127100
ctfp,LUX,1966,0.80643624067306500
ctfp,LUX,1967,0.87359595298767100
ctfp,LUX,1968,0.91859567165374800
ctfp,LUX,1969,1.03537893295288000
ctfp,LUX,1970,1.02372467517853000
ctfp,LUX,1971,0.92640721797943100
ctfp,LUX,1972,0.94645690917968800
ctfp,LUX,1973,0.98843491077423100
ctfp,LUX,1974,0.97060906887054400
ctfp,LUX,1975,0.83266252279281600
ctfp,LUX,1976,0.86971026659011800
ctfp,LUX,1977,0.84669995307922400
ctfp,LUX,1978,0.86611264944076500
ctfp,LUX,1979,0.86130291223526000
ctfp,LUX,1980,0.82311570644378700
ctfp,LUX,1981,0.78212708234787000
ctfp,LUX,1982,0.81940180063247700
ctfp,LUX,1983,0.82215577363967900
ctfp,LUX,1984,0.80022454261779800
ctfp,LUX,1985,0.81821477413177500
ctfp,LUX,1986,0.90547353029251100
ctfp,LUX,1987,0.88606649637222300
ctfp,LUX,1988,0.90486568212509200
ctfp,LUX,1989,0.95674914121627800
ctfp,LUX,1990,0.93092823028564500
ctfp,LUX,1991,0.99637317657470700
ctfp,LUX,1992,0.92527556419372600
ctfp,LUX,1993,0.92727583646774300
ctfp,LUX,1994,0.94819629192352300
ctfp,LUX,1995,0.92448574304580700
ctfp,LUX,1996,0.91043037176132200
ctfp,LUX,1997,0.98966544866561900
ctfp,LUX,1998,1.07487094402313000
ctfp,LUX,1999,1.11608648300171000
ctfp,LUX,2000,1.21412587165833000
ctfp,LUX,2001,1.07255387306213000
ctfp,LUX,2002,1.03485620021820000
ctfp,LUX,2003,1.00624358654022000
ctfp,LUX,2004,0.87927585840225200
ctfp,LUX,2005,1.02339994907379000
ctfp,LUX,2006,0.96037596464157100
ctfp,LUX,2007,0.98018330335617100
ctfp,LUX,2008,0.88167446851730300
ctfp,LUX,2009,0.86100894212722800
ctfp,LUX,2010,0.88936984539032000
ctfp,LUX,2011,0.80081826448440600
ctfp,LUX,2012,0.80146324634552000
ctfp,LUX,2013,0.80017125606536900
ctfp,LUX,2014,0.89405798912048300
ctfp,LUX,2015,0.94377505779266400
ctfp,LUX,2016,0.97750425338745100
ctfp,LUX,2017,1.01893472671509000
ctfp,LUX,2018,0.98098212480545000
ctfp,LUX,2019,0.98342454433441200
ctfp,LVA,1994,0.49050736427307100
ctfp,LVA,1995,0.48235988616943400
ctfp,LVA,1996,0.47576335072517400
ctfp,LVA,1997,0.46691259741783100
ctfp,LVA,1998,0.47193166613578800
ctfp,LVA,1999,0.47801458835601800
ctfp,LVA,2000,0.52643793821334800
ctfp,LVA,2001,0.55021470785141000
ctfp,LVA,2002,0.57036340236663800
ctfp,LVA,2003,0.55527538061142000
ctfp,LVA,2004,0.57160574197769200
ctfp,LVA,2005,0.63591635227203400
ctfp,LVA,2006,0.56039583683013900
ctfp,LVA,2007,0.57936787605285600
ctfp,LVA,2008,0.52700471878051800
ctfp,LVA,2009,0.50153625011444100
ctfp,LVA,2010,0.50664383172988900
ctfp,LVA,2011,0.49550932645797700
ctfp,LVA,2012,0.49879726767540000
ctfp,LVA,2013,0.51630073785781900
ctfp,LVA,2014,0.51537609100341800
ctfp,LVA,2015,0.53117036819458000
ctfp,LVA,2016,0.53830134868621800
ctfp,LVA,2017,0.56192028522491500
ctfp,LVA,2018,0.56794464588165300
ctfp,LVA,2019,0.59373062849044800
ctfp,MAC,1980,1.25194585323334000
ctfp,MAC,1981,1.25867688655853000
ctfp,MAC,1982,1.23769521713257000
ctfp,MAC,1983,1.29807329177856000
ctfp,MAC,1984,1.27790462970734000
ctfp,MAC,1985,1.19418573379517000
ctfp,MAC,1986,1.20780014991760000
ctfp,MAC,1987,1.31567072868347000
ctfp,MAC,1988,1.34081685543060000
ctfp,MAC,1989,1.32711374759674000
ctfp,MAC,1990,1.43313312530518000
ctfp,MAC,1991,1.50569438934326000
ctfp,MAC,1992,1.55193769931793000
ctfp,MAC,1993,1.54753482341766000
ctfp,MAC,1994,1.52499544620514000
ctfp,MAC,1995,1.51452279090881000
ctfp,MAC,1996,1.38282060623169000
ctfp,MAC,1997,1.33213949203491000
ctfp,MAC,1998,1.25540006160736000
ctfp,MAC,1999,1.20578086376190000
ctfp,MAC,2000,1.25606226921082000
ctfp,MAC,2001,1.26455116271973000
ctfp,MAC,2002,1.36645936965942000
ctfp,MAC,2003,1.52521359920502000
ctfp,MAC,2004,1.75731897354126000
ctfp,MAC,2005,1.66152226924896000
ctfp,MAC,2006,1.69144439697266000
ctfp,MAC,2007,1.71553158760071000
ctfp,MAC,2008,1.66215491294861000
ctfp,MAC,2009,1.69269371032715000
ctfp,MAC,2010,1.93435144424438000
ctfp,MAC,2011,2.39601612091064000
ctfp,MAC,2012,2.38375258445740000
ctfp,MAC,2013,2.25937843322754000
ctfp,MAC,2014,2.12473225593567000
ctfp,MAC,2015,1.37407076358795000
ctfp,MAC,2016,1.25004804134369000
ctfp,MAC,2017,1.27659463882446000
ctfp,MAC,2018,1.30539190769196000
ctfp,MAC,2019,1.23029875755310000
ctfp,MAR,1954,0.75821644067764300
ctfp,MAR,1955,0.71966880559921300
ctfp,MAR,1956,0.73077654838562000
ctfp,MAR,1957,0.72034478187561000
ctfp,MAR,1958,0.77323943376541100
ctfp,MAR,1959,0.79502934217453000
ctfp,MAR,1960,0.78884434700012200
ctfp,MAR,1961,1.09027016162872000
ctfp,MAR,1962,1.13346982002258000
ctfp,MAR,1963,1.26601171493530000
ctfp,MAR,1964,1.34678721427917000
ctfp,MAR,1965,1.28177821636200000
ctfp,MAR,1966,1.25726246833801000
ctfp,MAR,1967,1.24162256717682000
ctfp,MAR,1968,1.18359410762787000
ctfp,MAR,1969,1.34843206405640000
ctfp,MAR,1970,1.23069930076599000
ctfp,MAR,1971,1.21877086162567000
ctfp,MAR,1972,1.17748546600342000
ctfp,MAR,1973,1.16504621505737000
ctfp,MAR,1974,1.25234484672546000
ctfp,MAR,1975,1.21979129314423000
ctfp,MAR,1976,1.14509737491608000
ctfp,MAR,1977,1.09126460552216000
ctfp,MAR,1978,1.07043135166168000
ctfp,MAR,1979,1.08849787712097000
ctfp,MAR,1980,1.05475246906281000
ctfp,MAR,1981,1.02217435836792000
ctfp,MAR,1982,1.10985517501831000
ctfp,MAR,1983,1.06130063533783000
ctfp,MAR,1984,0.98894858360290500
ctfp,MAR,1985,0.96217805147171000
ctfp,MAR,1986,0.98363429307937600
ctfp,MAR,1987,0.92481595277786300
ctfp,MAR,1988,0.93371063470840500
ctfp,MAR,1989,0.86297369003295900
ctfp,MAR,1990,0.78597557544708300
ctfp,MAR,1991,0.79781377315521200
ctfp,MAR,1992,0.70568513870239300
ctfp,MAR,1993,0.64813089370727500
ctfp,MAR,1994,0.65749979019165000
ctfp,MAR,1995,0.60084015130996700
ctfp,MAR,1996,0.66079336404800400
ctfp,MAR,1997,0.59416610002517700
ctfp,MAR,1998,0.59125107526779200
ctfp,MAR,1999,0.56712996959686300
ctfp,MAR,2000,0.55550354719162000
ctfp,MAR,2001,0.58763957023620600
ctfp,MAR,2002,0.58443951606750500
ctfp,MAR,2003,0.59218537807464600
ctfp,MAR,2004,0.57677161693573000
ctfp,MAR,2005,0.55216175317764300
ctfp,MAR,2006,0.57458221912384000
ctfp,MAR,2007,0.56570082902908300
ctfp,MAR,2008,0.57648551464080800
ctfp,MAR,2009,0.57229018211364700
ctfp,MAR,2010,0.53030616044998200
ctfp,MAR,2011,0.54509806632995600
ctfp,MAR,2012,0.53941029310226400
ctfp,MAR,2013,0.54051399230957000
ctfp,MAR,2014,0.51012873649597200
ctfp,MAR,2015,0.52318739891052200
ctfp,MAR,2016,0.51773273944854700
ctfp,MAR,2017,0.52085906267166100
ctfp,MAR,2018,0.51521211862564100
ctfp,MAR,2019,0.51704221963882400
ctfp,MDA,1994,0.29106062650680500
ctfp,MDA,1995,0.29069283604621900
ctfp,MDA,1996,0.28588402271270800
ctfp,MDA,1997,0.28414389491081200
ctfp,MDA,1998,0.25877687335014300
ctfp,MDA,1999,0.20936816930770900
ctfp,MDA,2000,0.21293720602989200
ctfp,MDA,2001,0.22069452702999100
ctfp,MDA,2002,0.23619732260704000
ctfp,MDA,2003,0.27655670046806300
ctfp,MDA,2004,0.28550058603286700
ctfp,MDA,2005,0.31346395611763000
ctfp,MDA,2006,0.33467191457748400
ctfp,MDA,2007,0.33725699782371500
ctfp,MDA,2008,0.35326224565506000
ctfp,MDA,2009,0.36668127775192300
ctfp,MDA,2010,0.40270125865936300
ctfp,MDA,2011,0.45383745431900000
ctfp,MDA,2012,0.46418079733848600
ctfp,MDA,2013,0.46827378869056700
ctfp,MDA,2014,0.43749150633812000
ctfp,MDA,2015,0.45823961496353100
ctfp,MDA,2016,0.46936997771263100
ctfp,MDA,2017,0.53244501352310200
ctfp,MDA,2018,0.49107861518859900
ctfp,MDA,2019,0.49455645680427600
ctfp,MEX,1954,1.01542484760284000
ctfp,MEX,1955,1.01482164859772000
ctfp,MEX,1956,1.02024018764496000
ctfp,MEX,1957,1.03557789325714000
ctfp,MEX,1958,1.04979062080383000
ctfp,MEX,1959,1.01813817024231000
ctfp,MEX,1960,1.05096042156219000
ctfp,MEX,1961,1.03715705871582000
ctfp,MEX,1962,1.02074587345123000
ctfp,MEX,1963,1.04598844051361000
ctfp,MEX,1964,1.09186530113220000
ctfp,MEX,1965,1.07394254207611000
ctfp,MEX,1966,1.05616080760956000
ctfp,MEX,1967,1.06168174743652000
ctfp,MEX,1968,1.07213449478149000
ctfp,MEX,1969,1.06153690814972000
ctfp,MEX,1970,1.08883321285248000
ctfp,MEX,1971,1.06284999847412000
ctfp,MEX,1972,1.06151306629181000
ctfp,MEX,1973,1.05657708644867000
ctfp,MEX,1974,1.10997664928436000
ctfp,MEX,1975,1.10337364673615000
ctfp,MEX,1976,1.08905148506165000
ctfp,MEX,1977,1.10318839550018000
ctfp,MEX,1978,1.16752696037292000
ctfp,MEX,1979,1.22980165481567000
ctfp,MEX,1980,1.28727066516876000
