Entity,Code,EntityScenario,Year,pcgdpthousand2005usd,pcgdpgrowth
World,OWID_WRL,World Christensen 75th,2079,77.68315443163047,2.85
World,OWID_WRL,World Christensen 75th,2080,79.92897526790892,2.85
World,OWID_WRL,World Christensen 75th,2081,82.23972280889652,2.85
World,OWID_WRL,World Christensen 75th,2082,84.61727408632999,2.85
World,OWID_WRL,World Christensen 75th,2083,87.06356039695363,2.85
World,OWID_WRL,World Christensen 75th,2084,89.58056887132182,2.85
World,OWID_WRL,World Christensen 75th,2085,92.17034408795456,2.85
World,OWID_WRL,World Christensen 75th,2086,94.83498973415908,2.85
World,OWID_WRL,World Christensen 75th,2087,97.57667031486561,2.85
World,OWID_WRL,World Christensen 75th,2088,100.39761291086516,2.85
World,OWID_WRL,World Christensen 75th,2089,103.30010898787859,2.85
World,OWID_WRL,World Christensen 75th,2090,106.28651625792567,2.85
World,OWID_WRL,World Christensen 75th,2091,109.35926059450613,2.85
World,OWID_WRL,World Christensen 75th,2092,112.52083800314878,2.85
World,OWID_WRL,World Christensen 75th,2093,115.77381664892955,2.85
World,OWID_WRL,World Christensen 75th,2094,119.12083894260427,2.85
World,OWID_WRL,World Christensen 75th,2095,122.5646236870525,2.85
World,OWID_WRL,World Christensen 75th,2096,126.10796828577455,2.85
World,OWID_WRL,World Christensen 75th,2097,129.75375101523613,2.85
World,OWID_WRL,World Christensen 75th,2098,133.50493336290668,2.85
World,OWID_WRL,World Christensen 75th,2099,137.36456243289072,2.85
World,OWID_WRL,World Christensen 75th,2100,141.3357734211052,2.85
World,OWID_WRL,World Observations,2010,10.871431519969713,3.7310034724117536
World,OWID_WRL,World Christensen 90th,2011,11.255292147891739,3.47
World,OWID_WRL,World Christensen 90th,2012,11.652706040417993,3.47
World,OWID_WRL,World Christensen 90th,2013,12.06415224768984,3.47
World,OWID_WRL,World Christensen 90th,2014,12.490126237683677,3.47
World,OWID_WRL,World Christensen 90th,2015,12.931140972889098,3.47
World,OWID_WRL,World Christensen 90th,2016,13.387727528023891,3.47
World,OWID_WRL,World Christensen 90th,2017,13.86043572955995,3.47
World,OWID_WRL,World Christensen 90th,2018,14.349834817830274,3.47
World,OWID_WRL,World Christensen 90th,2019,14.856514132514334,3.47
World,OWID_WRL,World Christensen 90th,2020,15.381083822327291,3.47
World,OWID_WRL,World Christensen 90th,2021,15.92417557976769,3.47
World,OWID_WRL,World Christensen 90th,2022,16.486443401808398,3.47
World,OWID_WRL,World Christensen 90th,2023,17.068564377446837,3.47
World,OWID_WRL,World Christensen 90th,2024,17.671239503062893,3.47
World,OWID_WRL,World Christensen 90th,2025,18.295194526566334,3.47
World,OWID_WRL,World Christensen 90th,2026,18.941180821350304,3.47
World,OWID_WRL,World Christensen 90th,2027,19.609976291103298,3.47
World,OWID_WRL,World Christensen 90th,2028,20.30238630656919,3.47
World,OWID_WRL,World Christensen 90th,2029,21.019244675383423,3.47
World,OWID_WRL,World Christensen 90th,2030,21.761414646153174,3.47
World,OWID_WRL,World Christensen 90th,2031,22.52978994799067,3.47
World,OWID_WRL,World Christensen 90th,2032,23.325295866751468,3.47
World,OWID_WRL,World Christensen 90th,2033,24.148890359273686,3.47
World,OWID_WRL,World Christensen 90th,2034,25.001565206960002,3.47
World,OWID_WRL,World Christensen 90th,2035,25.884347210091573,3.47
World,OWID_WRL,World Christensen 90th,2036,26.79829942431201,3.47
World,OWID_WRL,World Christensen 90th,2037,27.744522440770506,3.47
World,OWID_WRL,World Christensen 90th,2038,28.724155711465656,3.47
World,OWID_WRL,World Christensen 90th,2039,29.738378921385795,3.47
World,OWID_WRL,World Christensen 90th,2040,30.788413409098514,3.47
World,OWID_WRL,World Christensen 90th,2041,31.87552363749976,3.47
World,OWID_WRL,World Christensen 90th,2042,33.001018716493704,3.47
World,OWID_WRL,World Christensen 90th,2043,34.166253979437116,3.47
World,OWID_WRL,World Christensen 90th,2044,35.3726326152464,3.47
World,OWID_WRL,World Christensen 90th,2045,36.62160735813295,3.47
World,OWID_WRL,World Christensen 90th,2046,37.91468223700135,3.47
World,OWID_WRL,World Christensen 90th,2047,39.25341438661731,3.47
World,OWID_WRL,World Christensen 90th,2048,40.63941592272613,3.47
World,OWID_WRL,World Christensen 90th,2049,42.074355883380036,3.47
World,OWID_WRL,World Christensen 90th,2050,43.559962238811764,3.47
World,OWID_WRL,World Christensen 90th,2051,45.09802397227512,3.47
World,OWID_WRL,World Christensen 90th,2052,46.69039323435785,3.47
World,OWID_WRL,World Christensen 90th,2053,48.338987573361585,3.47
World,OWID_WRL,World Christensen 90th,2054,50.04579224443413,3.47
World,OWID_WRL,World Christensen 90th,2055,51.812862600235256,3.47
World,OWID_WRL,World Christensen 90th,2056,53.64232656601462,3.47
World,OWID_WRL,World Christensen 90th,2057,55.53638720208237,3.47
World,OWID_WRL,World Christensen 90th,2058,57.49732535675824,3.47
World,OWID_WRL,World Christensen 90th,2059,59.527502412993776,3.47
World,OWID_WRL,World Christensen 90th,2060,61.62936313197519,3.47
World,OWID_WRL,World Christensen 90th,2061,63.80543859713136,3.47
World,OWID_WRL,World Christensen 90th,2062,66.05834926209181,3.47
World,OWID_WRL,World Christensen 90th,2063,68.39080810626528,3.47
World,OWID_WRL,World Christensen 90th,2064,70.8056239018391,3.47
World,OWID_WRL,World Christensen 90th,2065,73.30570459613281,3.47
World,OWID_WRL,World Christensen 90th,2066,75.89406081337997,3.47
World,OWID_WRL,World Christensen 90th,2067,78.5738094801544,3.47
World,OWID_WRL,World Christensen 90th,2068,81.3481775788068,3.47
World,OWID_WRL,World Christensen 90th,2069,84.22050603343212,3.47
World,OWID_WRL,World Christensen 90th,2070,87.19425373304614,3.47
World,OWID_WRL,World Christensen 90th,2071,90.27300169681737,3.47
World,OWID_WRL,World Christensen 90th,2072,93.4604573863688,3.47
World,OWID_WRL,World Christensen 90th,2073,96.76045917034364,3.47
World,OWID_WRL,World Christensen 90th,2074,100.17698094661014,3.47
World,OWID_WRL,World Christensen 90th,2075,103.71413692767258,3.47
World,OWID_WRL,World Christensen 90th,2076,107.37618659505043,3.47
World,OWID_WRL,World Christensen 90th,2077,111.16753982859197,3.47
World,OWID_WRL,World Christensen 90th,2078,115.09276221689962,3.47
World,OWID_WRL,World Christensen 90th,2079,119.1565805552609,3.47
World,OWID_WRL,World Christensen 90th,2080,123.36388853770666,3.47
World,OWID_WRL,World Christensen 90th,2081,127.71975265005028,3.47
World,OWID_WRL,World Christensen 90th,2082,132.2294182710048,3.47
World,OWID_WRL,World Christensen 90th,2083,136.89831598872462,3.47
World,OWID_WRL,World Christensen 90th,2084,141.73206814037877,3.47
World,OWID_WRL,World Christensen 90th,2085,146.73649558262997,3.47
World,OWID_WRL,World Christensen 90th,2086,151.9176247011733,3.47
World,OWID_WRL,World Christensen 90th,2087,157.28169466777518,3.47
World,OWID_WRL,World Christensen 90th,2088,162.8351649535513,3.47
World,OWID_WRL,World Christensen 90th,2089,168.58472310753191,3.47
World,OWID_WRL,World Christensen 90th,2090,174.53729280988068,3.47
World,OWID_WRL,World Christensen 90th,2091,180.70004220946527,3.47
World,OWID_WRL,World Christensen 90th,2092,187.0803925558198,3.47
World,OWID_WRL,World Christensen 90th,2093,193.68602713589362,3.47
World,OWID_WRL,World Christensen 90th,2094,200.52490052634914,3.47
World,OWID_WRL,World Christensen 90th,2095,207.6052481725489,3.47
World,OWID_WRL,World Christensen 90th,2096,214.93559630576777,3.47
World,OWID_WRL,World Christensen 90th,2097,222.5247722105733,3.47
World,OWID_WRL,World Christensen 90th,2098,230.38191485473703,3.47
World,OWID_WRL,World Christensen 90th,2099,238.51648589447873,3.47
World,OWID_WRL,World Christensen 90th,2100,246.93828106829505,3.47
