MODEL,SCENARIO,REGION,variable,growtherror,ieadivergencecps,ieadivergencestps,ieadivergencestps2020,errorplusdivergencestps,errorplusdivergencestps2020,absgrowtherror,absieadivergencecps,absieadivergencestps,absieadivergencestps2020,abserrorplusdivergencestps,abserrorplusdivergencestps2020,errorpctile,ieadivergencecpspctile,ieadivergencestpspctile,ieadivergencestpspctile2020,errorplusdivergencestpspctile,errorplusdivergencestpspctile2020,divergence01t0520,divergence02t0520,divergence03t0520,divergence01t2040,divergence02t2040,divergence03t2040,divergence01t0540,divergence02t0540,divergence03t0540
AIM-Enduse 12.1,EMF27-450-FullTech,World,energyintensity,-1.2075004107887022,0.26032170434900337,0.6187235823490034,0.3928974903490038,-0.16394384328144185,-0.29298732442429876,1.2075004107887022,0.26032170434900337,0.6187235823490034,0.3928974903490038,0.16394384328144185,0.29298732442429876,0.8527542372881356,0.28826291079812205,0.5098591549295775,0.37934272300469485,0.2304394426580922,0.36977491961414793,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-FullTech,World,fossilco2,-1.5940164298733972,-1.692524726357632,-1.015823255357632,-0.703282579357632,-1.2636203301501028,-1.0850256581501028,1.5940164298733972,1.692524726357632,1.015823255357632,0.703282579357632,1.2636203301501028,1.0850256581501028,0.8822429906542056,0.7370806890299184,0.5258386219401632,0.37624660018132366,0.8045325779036827,0.7053824362606232,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-FullTech,World,pcgdpmer,0.00560088992936425,-0.2937782191117999,-0.2937782191117999,0.07853459688819975,-0.1654728866655867,0.04727729390584167,0.00560088992936425,0.2937782191117999,0.2937782191117999,0.07853459688819975,0.1654728866655867,0.04727729390584167,0.03229166666666667,0.5051353874883286,0.5051353874883286,0.21288515406162464,0.553213909378293,0.1285563751317176,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-FullTech,World,pop,-0.10264873151334042,-0.17107320841288987,-0.17107320841288987,-0.15870841541288983,-0.14174843259879724,-0.1346828365987972,0.10264873151334042,0.17107320841288987,0.17107320841288987,0.15870841541288983,0.14174843259879724,0.1346828365987972,0.34205607476635513,0.7820844099913867,0.7820844099913867,0.7708871662360034,0.7214353163361662,0.7214353163361662,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimBio,World,co2intensity,-0.1400565849713895,-1.5882323173439095,-1.2699327243439096,-1.1162435653439098,-0.7857000931842582,-0.6978777166128297,0.1400565849713895,1.5882323173439095,1.2699327243439096,1.1162435653439098,0.7857000931842582,0.6978777166128297,0.3946869070208729,0.9235023041474655,0.9235023041474655,0.9142857142857143,0.862895493767977,0.825503355704698,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimBio,World,energyintensity,-0.9552128885617222,-0.11035999071021507,0.24804188728978493,0.022215795289785345,-0.2676387309322895,-0.3966822120751464,0.9552128885617222,0.11035999071021507,0.24804188728978493,0.022215795289785345,0.2676387309322895,0.3966822120751464,0.7680084745762712,0.14178403755868543,0.17746478873239438,0.023474178403755867,0.37942122186495175,0.4962486602357985,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimBio,World,fossilco2,-1.1923173151170878,-2.1634437355788143,-1.4867422645788144,-1.1742015885788144,-1.3605601433809316,-1.1819654713809316,1.1923173151170878,2.1634437355788143,1.4867422645788144,1.1742015885788144,1.3605601433809316,1.1819654713809316,0.794392523364486,0.8404351767905711,0.7805983680870353,0.5929283771532184,0.8479697828139755,0.7705382436260623,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimBio,World,pcgdpmer,0.00560088992936425,-0.2937782191117999,-0.2937782191117999,0.07853459688819975,-0.1654728866655867,0.04727729390584167,0.00560088992936425,0.2937782191117999,0.2937782191117999,0.07853459688819975,0.1654728866655867,0.04727729390584167,0.03229166666666667,0.5051353874883286,0.5051353874883286,0.21288515406162464,0.553213909378293,0.1285563751317176,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimBio,World,pop,-0.10264873151334042,-0.17107320841288987,-0.17107320841288987,-0.15870841541288983,-0.14174843259879724,-0.1346828365987972,0.10264873151334042,0.17107320841288987,0.17107320841288987,0.15870841541288983,0.14174843259879724,0.1346828365987972,0.34205607476635513,0.7820844099913867,0.7820844099913867,0.7708871662360034,0.7214353163361662,0.7214353163361662,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimSW,World,co2intensity,-0.1388998556299874,-2.0933318967558745,-1.7750323037558746,-1.6213431447558748,-1.0738326831304945,-0.9860103065590659,0.1388998556299874,2.0933318967558745,1.7750323037558746,1.6213431447558748,1.0738326831304945,0.9860103065590659,0.3889943074003795,0.9732718894009217,0.9732718894009217,0.9732718894009217,0.9491850431447747,0.9482262703739214,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimSW,World,energyintensity,-0.9562756253638021,0.43424747361959426,0.7926493516195943,0.5668232596195947,0.04311007576956727,-0.08593340537328958,0.9562756253638021,0.43424747361959426,0.7926493516195943,0.5668232596195947,0.04311007576956727,0.08593340537328958,0.7722457627118644,0.4384976525821596,0.6291079812206573,0.5276995305164319,0.06752411575562701,0.11039657020364416,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimSW,World,fossilco2,-1.1922233225777656,-2.12393585066097,-1.4472343796609701,-1.13469370366097,-1.337943926625311,-1.159349254625311,1.1922233225777656,2.12393585066097,1.4472343796609701,1.13469370366097,1.337943926625311,1.159349254625311,0.7934579439252336,0.8340888485947416,0.7597461468721668,0.5784224841341795,0.8413597733711048,0.7544853635505193,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimSW,World,pcgdpmer,0.00560088992936425,-0.2937782191117999,-0.2937782191117999,0.07853459688819975,-0.1654728866655867,0.04727729390584167,0.00560088992936425,0.2937782191117999,0.2937782191117999,0.07853459688819975,0.1654728866655867,0.04727729390584167,0.03229166666666667,0.5051353874883286,0.5051353874883286,0.21288515406162464,0.553213909378293,0.1285563751317176,0,0,0,0,0,0,0,0,0
AIM-Enduse 12.1,EMF27-450-LimSW,World,pop,-0.10264873151334042,-0.17107320841288987,-0.17107320841288987,-0.15870841541288983,-0.14174843259879724,-0.1346828365987972,0.10264873151334042,0.17107320841288987,0.17107320841288987,0.15870841541288983,0.14174843259879724,0.1346828365987972,0.34205607476635513,0.7820844099913867,0.7820844099913867,0.7708871662360034,0.7214353163361662,0.7214353163361662,0,0,0,0,0,0,0,0,0
