"grouping","model","pcrGDP","fit","CI_lower","CI_upper"
"WB","Kuznets",9.69779719618735,3.4502016084337,3.08713374363695,3.81251581557253
"WB","Kuznets",9.73569804592429,3.44760386687676,3.08426501245873,3.80983679089806
"WB","Kuznets",9.77359889566124,3.44499041850303,3.08117688807315,3.80713904886335
"WB","Kuznets",9.81149974539819,3.44236148455895,3.07807714530982,3.80428757285088
"WB","Kuznets",9.84940059513513,3.43971728296491,3.07496596445787,3.80079553167822
"WB","Kuznets",9.88730144487208,3.43705802837515,3.07192146631349,3.7972852577864
"WB","Kuznets",9.92520229460902,3.43438393223645,3.06899835043645,3.79375701152996
"WB","Kuznets",9.96310314434597,3.43169520284545,3.06606601409335,3.79144697779653
"WB","Kuznets",10.0010039940829,3.42899204540489,3.06312460446714,3.78946192239834
"WB","Kuznets",10.0389048438199,3.42627466207851,3.06017426648792,3.78701652644665
"WB","Kuznets",10.0768056935568,3.42354325204496,3.0572151428735,3.78387133893982
"WB","Kuznets",10.1147065432938,3.42079801155044,3.05424737416907,3.78066435602588
"WB","Kuznets",10.1526073930307,3.41803913396027,3.05129296401665,3.77744155994761
"WB","Kuznets",10.1905082427676,3.41526680980946,3.048335749353,3.77420317197311
"WB","Kuznets",10.2284090925046,3.41248122685215,3.04537022621746,3.77094941013975
"WB","Kuznets",10.2663099422415,3.40968257011003,3.04239652727149,3.76768048931048
"WB","Kuznets",10.3042107919785,3.4068710219198,3.03941478318614,3.76439662122888
"WB","Kuznets",10.3421116417154,3.40404676197961,3.03656466779617,3.76109801457326
"WB","Kuznets",10.3800124914524,3.40120996739462,3.03382521469429,3.75783013954245
"WB","Kuznets",10.4179133411893,3.39836081272152,3.03107538632195,3.75450032030541
"WB","Kuznets",10.4558141909263,3.39549947001224,3.02831533183485,3.75119167219781
"WB","Kuznets",10.4937150406632,3.39262610885675,3.02555107743709,3.74803708532859
"WB","Kuznets",10.5316158904002,3.38974089642492,3.02278697057675,3.74537527888293
"WB","Kuznets",10.5695167401371,3.38684399750766,3.0201377043789,3.74268872634398
"WB","Kuznets",10.607417589874,3.38393557455715,3.01866768320803,3.73988847445522
"WB","Kuznets",10.645318439611,3.38101578772627,3.01718805463112,3.7362154859808
"WB","Kuznets",10.6832192893479,3.37808479490728,3.01491732754286,3.73333161279477
"WB","Kuznets",10.7211201390849,3.37514275176971,3.01180905113475,3.73071746884668
"WB","Kuznets",10.7590209888218,3.37218981179745,3.00874207383134,3.72803832442451
"WB","Kuznets",10.7969218385588,3.36922612632524,3.00567082465386,3.72396332709462
"WB","Kuznets",10.8348226882957,3.36625184457428,3.00319925407985,3.72020395913862
"WB","Kuznets",10.8727235380327,3.36326711368724,3.00125677393808,3.71703238612012
"WB","Kuznets",10.9106243877696,3.36027207876259,2.99938557942102,3.71384860227505
"WB","Kuznets",10.9485252375066,3.35726688288818,2.99750641176998,3.71065277276732
"WB","Kuznets",10.9864260872435,3.35425166717429,2.99556255982563,3.70680125466267
"WB","Kuznets",11.0243269369805,3.35122657078588,2.9936746129534,3.70289005024885
"WB","Kuznets",11.0622277867174,3.34819173097439,2.99170356586873,3.69896536492312
"WB","Kuznets",11.1001286364543,3.34514728310878,2.98972502435737,3.69616845091224
"WB","Kuznets",11.1380294861913,3.34209336070607,2.98773908795365,3.69370298837387
"WB","Kuznets",11.1759303359282,3.33903009546126,2.98574585484898,3.69122665779507
"WB","Kuznets",11.2138311856652,3.33595761727667,2.98365613504768,3.68825304909393
"WB","Kuznets",11.2517320354021,3.33287605429076,2.98026754563919,3.68504504753873
"WB","Kuznets",11.2896328851391,3.32978553290632,2.97687291448658,3.68182649197179
"WB","Kuznets",11.327533734876,3.32668617781826,2.97347234042997,3.67852055072953
"WB","Kuznets",11.365434584613,3.32357811204076,2.97006592092989,3.67518985812063
"WB","Kuznets",11.4033354343499,3.32046145693393,2.96665375208953,3.6712098462756
"WB","Kuznets",11.4412362840869,3.31733633223004,2.96323592867659,3.66692263246076
"WB","Kuznets",11.4791371338238,3.31420285605918,2.95982253335165,3.66342878082293
"WB","Kuznets",11.5170379835608,3.31106114497449,2.95642317502994,3.66042106792336
"WB","Kuznets",11.5549388332977,3.30791131397691,2.95387535293367,3.65740385977425
"WB","Kuznets",11.5928396830346,3.30475347653943,2.95102317157919,3.65433265705883
"WB","Kuznets",11.6307405327716,3.30158774463099,2.94751088006178,3.65018019690554
"WB","Kuznets",11.6686413825085,3.29841422873984,2.94399356425996,3.64595473140805
"WB","Kuznets",11.7065422322455,3.29523303789653,2.94108904608342,3.64171965356749
"WB","Kuznets",11.7444430819824,3.29204427969645,2.93887855417327,3.6381723165353
"WB","Kuznets",11.7823439317194,3.288848060322,2.93666146625478,3.63480197097904
"WB","Kuznets",11.8202447814563,3.2856444845643,2.93411183485641,3.63142251539922
"WB","Kuznets",11.8581456311933,3.28243365584455,2.93036090333255,3.62803407183729
"WB","Kuznets",11.8960464809302,3.27921567623499,2.9266043314749,3.62463676076035
"WB","Kuznets",11.9339473306672,3.2759906464795,2.92325481461418,3.6212307010851
"WB","Kuznets",11.9718481804041,3.27275866601376,2.92026320009279,3.6178160102013
"WB","Kuznets",12.009749030141,3.26951983298517,2.91726779979614,3.61439280399477
"WB","Kuznets",12.047649879878,3.26627424427229,2.91426867923869,3.61096119687011
"WB","Kuznets",12.0855507296149,3.26302199550405,2.91126590305628,3.60752130177291
"WB","Kuznets",12.1234515793519,3.25976318107849,2.90827534878889,3.60407323021155
"WB","Kuznets",12.1613524290888,3.25649789418129,2.90532065268707,3.60061709227874
"WB","Kuznets",12.1992532788258,3.25322622680391,2.90191671310102,3.59715299667256
"WB","Kuznets",12.2371541285627,3.24994826976138,2.89821351775443,3.59368105071717
"WB","Kuznets",12.2750549782997,3.24666411270991,2.89450501538427,3.59020136038317
"WB","Kuznets",12.3129558280366,3.243373844164,2.89079129029819,3.58670914607166
"WB","Kuznets",12.3508566777736,3.24007755151341,2.88754718449642,3.58319233400748
"WB","Kuznets",12.3887575275105,3.23677532103978,2.88474096619319,3.57966811433532
"WB","Kuznets",12.4266583772475,3.23346723793294,2.88193118345235,3.57610993376402
"WB","Kuznets",12.4645592269844,3.23015338630693,2.8789482553885,3.57254012232229
"WB","Kuznets",12.5024600767213,3.22683384921585,2.8755944312228,3.56861563985498
"WB","Kuznets",12.5403609264583,3.22350870866927,2.87229872164225,3.56407104793334
"WB","Kuznets",12.5782617761952,3.22017804564753,2.86899752216169,3.55951867065108
"WB","Kuznets",12.6161626259322,3.21684194011666,2.86569091218646,3.55495861944413
"WB","Kuznets",12.6540634756691,3.21350047104313,2.86340575819675,3.55037243557957
"WB","Kuznets",12.6919643254061,3.21015371640831,2.86119856340643,3.54577543227993
"WB","Kuznets",12.729865175143,3.20680175322267,2.85898815625549,3.54114030384523
"WB","Kuznets",12.76776602488,3.20344465753979,2.8567745849163,3.53647372482849
"WB","Kuznets",12.8056668746169,3.20008250447008,2.85454058867661,3.53179998827747
"WB","Kuznets",12.8435677243539,3.19671536819429,2.85160867693705,3.52711919843751
"WB","Kuznets",12.8814685740908,3.19334332197684,2.84863869230952,3.52355428344051
"WB","Kuznets",12.9193694238278,3.1899664381788,2.84554103633534,3.52021928314814
"WB","Kuznets",12.9572702735647,3.18658478827082,2.84248406652894,3.51564064850364
"WB","Kuznets",12.9951711233016,3.18319844284571,2.83943038223751,3.51255100933587
"WB","Kuznets",13.0330719730386,3.17980747163086,2.83648427257815,3.50945505380892
"WB","Kuznets",13.0709728227755,3.17641194350049,2.83461948734807,3.50635286301171
"WB","Kuznets",13.1088736725125,3.17301192648764,2.83127036401055,3.50324451707206
"WB","Kuznets",13.1467745222494,3.16960748779596,2.8277431687814,3.50013009516997
"WB","Kuznets",13.1846753719864,3.16619869381139,2.82519195637757,3.4970096755507
"WB","Kuznets",13.2225762217233,3.16278561011355,2.82265430721445,3.49385248033871
"WB","Kuznets",13.2604770714603,3.15936830148697,2.82011394964823,3.48990133630979
"WB","Kuznets",13.2983779211972,3.1559468319322,2.81757092755918,3.48587002458864
"WB","Kuznets",13.3362787709342,3.15252126467664,2.81480460915744,3.48183417893307
"WB","Kuznets",13.3741796206711,3.14909166218528,2.81196464962788,3.47779387043876
"WB","Kuznets",13.412080470408,3.14565808617121,2.80912250186722,3.47413730990602
"WB","Kuznets",13.449981320145,3.14222059760598,2.80627820703842,3.47126940586622
"WB","Kuznets",13.4878821698819,3.13877925672981,2.80343180579501,3.46839244806435
"WB","Kuznets",13.5257830196189,3.1353341230616,2.80058333828816,3.46550896733116
"WB","Kuznets",13.5636838693558,3.13188525540881,2.79773284417369,3.46262055399471
"WB","Kuznets",13.6015847190928,3.12843271187717,2.79487404568344,3.45972727181062
"WB","Kuznets",13.6394855688297,3.12497654988024,2.79147137805522,3.45682918380092
"WB","Kuznets",13.6773864185667,3.12151682614881,2.78806630773678,3.45392635226392
"WB","Kuznets",13.7152872683036,3.11805359674015,2.78465888075761,3.45099138331808
"WB","Kuznets",13.7531881180406,3.11458691704713,2.78112771222442,3.44741030240512
"WB","Kuznets",13.7910889677775,3.11111684180718,2.77744673337298,3.44334666148762
"WB","Kuznets",13.8289898175145,3.10764342511112,2.77448673116132,3.43918906075089
"WB","Kuznets",13.8668906672514,3.10416672041183,2.77103413493183,3.43502407146578
"WB","Kuznets",13.9047915169883,3.10068678053281,2.7675879681055,3.43085521613655
"WB","Kuznets",13.9426923667253,3.09720365767662,2.76416733686854,3.42618025251811
"WB","Kuznets",13.9805932164622,3.09371740343311,2.7607532451943,3.42143019598268
"WB","Kuznets",14.0184940661992,3.09022806878762,2.75739521013022,3.41672062978779
"WB","Kuznets",14.0563949159361,3.086735704129,2.75447165037418,3.41347826508644
"WB","Kuznets",14.0942957656731,3.08324035925751,2.75089016597078,3.41011674202193
"WB","Kuznets",14.13219661541,3.0797420833926,2.74777952094423,3.40600555150012
"WB","Kuznets",14.170097465147,3.07624092518058,2.74437854054554,3.40189085718014
"WB","Kuznets",14.2079983148839,3.07273693270216,2.74049839875118,3.39777271649942
"WB","Kuznets",14.2458991646209,3.06923015347989,2.73663365977773,3.39365118623033
"WB","Kuznets",14.2838000143578,3.06572063448548,2.73315488098338,3.38952632248886
"WB","Kuznets",14.3217008640948,3.06220842214697,2.72967440252327,3.38539818074325
"WB","Kuznets",14.3596017138317,3.05869356235587,2.7261922621988,3.38123670112925
"WB","Kuznets",14.3975025635686,3.05517610047412,2.72270849736071,3.377041120503
"WB","Kuznets",14.4354034133056,3.05165608134097,2.719289492676,3.37284244703492
"WB","Kuznets",14.4733042630425,3.04813354927979,2.71632137328964,3.36937509086859
"WB","Kuznets",14.5112051127795,3.04460854810471,2.71418719654744,3.36615906023491
"WB","Kuznets",14.5491059625164,3.0410811211272,2.71205080034494,3.36293967899847
"WB","Kuznets",14.5870068122534,3.03755131116256,2.70991221646151,3.35971699509543
"WB","Kuznets",14.6249076619903,3.03401916053629,2.70743669777903,3.35592333536594
"WB","Kuznets",14.6628085117273,3.03048471109039,2.70432728259231,3.35151403820053
"WB","Kuznets",14.7007093614642,3.02694800418953,2.701217131255,3.34780163318345
"WB","Kuznets",14.7386102112012,3.02340908072714,2.69810627009265,3.34450449127596
"WB","Kuznets",14.7765110609381,3.01986798113147,2.69499472511237,3.34120333421575
"WB","Kuznets",14.814411910675,3.01632474537145,2.69188252200701,3.33789821450992
"WB","Kuznets",14.852312760412,3.01277941296255,2.6887696861592,3.33458918410006
"WB","Kuznets",14.8902136101489,3.00923202297253,2.68565624264544,3.33127629436933
"WB","Kuznets",14.9281144598859,3.00568261402708,2.68254221623999,3.32795959614931
"WB","Kuznets",14.9660153096228,3.00213122431543,2.67943676897107,3.32463913972682
"WB","Kuznets",15.0039161593598,2.9985778915958,2.6763676042451,3.32130985126329
"WB","Kuznets",15.0418170090967,2.99502265320088,2.67329791288311,3.31795017792087
"WB","Kuznets",15.0797178588337,2.99146554604312,2.67022771832066,3.31458690056035
"WB","Kuznets",15.1176187085706,2.98790660661999,2.66715704371261,3.31122006750751
"WB","Kuznets",15.1555195583076,2.9843458710192,2.66408591193668,3.30782057380837
"WB","Kuznets",15.1934204080445,2.98078337492377,2.66101434559705,3.30410936017813
"WB","Kuznets",15.2313212577815,2.9772191536171,2.65691528103334,3.29953676980069
"WB","Kuznets",15.2692221075184,2.97365324198789,2.65278132878833,3.29589920339234
"WB","Kuznets",15.3071229572553,2.97008567453507,2.6486462728258,3.29206232666266
"WB","Kuznets",15.3450238069923,2.96651648537261,2.645149975009,3.28749719791604
"WB","Kuznets",15.3829246567292,2.96294570823426,2.64146784949635,3.28291182447443
"WB","Kuznets",15.4208255064662,2.95937337647827,2.63747202106139,3.27828690195375
"WB","Kuznets",15.4587263562031,2.95579952309193,2.63350626041187,3.27365361840367
"WB","Kuznets",15.4966272059401,2.95222418069623,2.62960801790892,3.26901801242274
"WB","Kuznets",15.534528055677,2.94864738155026,2.62673459009624,3.26438012870458
"WB","Kuznets",15.572428905414,2.94506915755566,2.62383360141166,3.26105003099188
"WB","Kuznets",15.6103297551509,2.941489540261,2.61952082479364,3.25808742476913
"WB","Kuznets",15.6482306048879,2.93790856086608,2.61620840693973,3.25512205085578
"WB","Kuznets",15.6861314546248,2.93432625022611,2.61260792691392,3.25180667910212
"WB","Kuznets",15.7240323043618,2.930742638856,2.60801795714389,3.24754878416879
"WB","Kuznets",15.7619331540987,2.92715775693436,2.60342814877953,3.24328900986288
"WB","Kuznets",15.7998340038356,2.92357163430765,2.5988932233393,3.23902739430976
"WB","Kuznets",15.8377348535726,2.91998430049415,2.59654501934694,3.23472809291865
"WB","Kuznets",15.8756357033095,2.91639578468794,2.59290420655459,3.23057931581133
"WB","Kuznets",15.9135365530465,2.91280611576274,2.58926075362168,3.22773077954416
"WB","Kuznets",15.9514374027834,2.90921532227582,2.58614387923498,3.22487997402584
"WB","Kuznets",15.9893382525204,2.90562343247176,2.58308015782295,3.22202693146836
"WB","Kuznets",16.0272391022573,2.90203047428615,2.58001607766519,3.21917168375353
"WB","Kuznets",16.0651399519943,2.89843647534936,2.57695165841544,3.21631426243678
"WB","Kuznets",16.1030408017312,2.8948414629901,2.57388691950396,3.21270110422679
"WB","Kuznets",16.1409416514682,2.89124546423903,2.57082188014024,3.20886546180847
"WB","Kuznets",16.1788425012051,2.88764850583231,2.56775655931565,3.20502827622914
"WB","Kuznets",16.216743350942,2.88405061421507,2.56469097580607,3.20118957934192
"WB","Kuznets",16.254644200679,2.88045181554487,2.56162514817445,3.19730941093686
"WB","Kuznets",16.2925450504159,2.87685213569506,2.55855909477341,3.1934578669923
"WB","Kuznets",16.3304459001529,2.87325160025817,2.55549283374771,3.19016962407461
"WB","Kuznets",16.3683467498898,2.86965023454916,2.55242638303675,3.18687953979217
"WB","Kuznets",16.4062475996268,2.86604806360874,2.54947305116044,3.18358764452598
"WB","Kuznets",16.4441484493637,2.86244511220654,2.54685422863198,3.18029396834593
"WB","Kuznets",16.4820492991007,2.85884140484428,2.54430036617868,3.17699854101438
"WB","Kuznets",16.5199501488376,2.85523696575893,2.54174603013539,3.17370139198968
"WB","Kuznets",16.5578509985746,2.85163181892576,2.53919123718382,3.17039158681807
"WB","Kuznets",16.5957518483115,2.8480259880614,2.53663600382497,3.16653466676793
"WB","Kuznets",16.6336526980485,2.84441949662686,2.53378894497974,3.16267670365166
"WB","Kuznets",16.6715535477854,2.84081236783047,2.52937899908691,3.1588177245904
"WB","Kuznets",16.7094543975223,2.83720462463079,2.52596984889221,3.154957756419
"WB","Kuznets",16.7473552472593,2.83359628973955,2.52302117782232,3.15109682568938
"WB","Kuznets",16.7852560969962,2.82998738562444,2.5200797736575,3.1472349586737
"WB","Kuznets",16.8231569467332,2.82637793451197,2.5171379200934,3.14337218136759
"WB","Kuznets",16.8610577964701,2.8227679583902,2.51419563507532,3.13950851949332
"WB","Kuznets",16.8989586462071,2.81915747901149,2.51126533945955,3.13564399850288
"WB","Kuznets",16.936859495944,2.81554651789522,2.50834449724333,3.13177864358104
"WB","Kuznets",16.974760345681,2.81193509633042,2.50458264275029,3.12791247964847
"WB","Kuznets",17.0126611954179,2.80832323537843,2.5016829617159,3.1240356139558
"WB","Kuznets",17.0505620451549,2.80471095587547,2.49901497009111,3.12013488904357
"WB","Kuznets",17.0884628948918,2.80109827843524,2.49636181820261,3.11623343190254
"WB","Kuznets",17.1263637446288,2.79748522345139,2.49300892128903,3.11233126656472
"WB","Kuznets",17.1642645943657,2.79387181110008,2.48961108017247,3.10842841681095
"WB","Kuznets",17.2021654441026,2.79025806134239,2.4862126861319,3.10452490617375
"WB","Kuznets",17.2400662938396,2.78664399392678,2.4828137592929,3.10062075794004
"WB","Kuznets",17.2779671435765,2.78302962839149,2.47941431957086,3.09671599515393
"WB","Kuznets",17.3158679933135,2.77941498406688,2.47601438667331,3.09281064061943
"WB","Kuznets",17.3537688430504,2.77580008007781,2.47261398010223,3.08909071890622
"WB","Kuznets",17.3916696927874,2.77218493534591,2.46939155924726,3.08547751669287
"WB","Kuznets",17.4295705425243,2.76856956859189,2.46578968485096,3.08182946944871
"WB","Kuznets",17.4674713922613,2.76495399833777,2.46324511389109,3.07816762311039
"WB","Kuznets",17.5053722419982,2.76133824290911,2.46015643827132,3.07450537198322
"WB","Kuznets",17.5432730917352,2.75772232043719,2.45630653281424,3.0708427358396
"WB","Kuznets",17.5811739414721,2.75410624886119,2.45221242796147,3.06703790593986
"WB","Kuznets",17.619074791209,2.75049004593032,2.44865350348639,3.06219083624421
"WB","Kuznets",17.656975640946,2.74687372920592,2.44519705288843,3.05745945436927
"WB","Kuznets",17.6948764906829,2.74325731606356,2.44174030205883,3.05356778128399
"WB","Kuznets",17.7327773404199,2.73964082369509,2.43828326876459,3.04967577796846
"WB","Kuznets",17.7706781901568,2.73602426911068,2.4348259705886,3.04578346429608
"WB","Kuznets",17.8085790398938,2.73240766914079,2.43136842493163,3.04189085993465
"WB","Kuznets",17.8464798896307,2.7287910404382,2.42791064901439,3.03799431379586
"WB","Kuznets",17.8843807393677,2.72517439947994,2.42445265987945,3.03406734025726
"WB","Kuznets",17.9222815891046,2.72155776256921,2.42099447439318,3.03014012691194
"WB","Kuznets",17.9601824388416,2.71794114583731,2.41753610924771,3.02621269282247
"WB","Kuznets",17.9980832885785,2.71432456524549,2.41407758096279,3.02241226461966
"WB","Kuznets",18.0359841383155,2.71070803658686,2.41061890588766,3.01912593418192
"WB","Kuznets",18.0738849880524,2.70709157548819,2.40716010020291,3.01583879080819
"WB","Kuznets",18.1117858377893,2.70347519741172,2.40370117992231,3.01201078517692
"WB","Kuznets",18.1496866875263,2.69985891765696,2.40024216089462,3.0078964370453
"WB","Kuznets",18.1875875372632,2.69624275136249,2.39678305880534,3.00456495377474
"WB","Kuznets",18.2254883870002,2.69262671350764,2.3933238891785,3.0002571495726
"WB","Kuznets",18.2633892367371,2.68901081891427,2.38986466737837,2.99583193580413
"WB","Kuznets",18.3012900864741,2.68539508224848,2.38643707035212,2.99140655308928
"WB","Kuznets",18.339190936211,2.68177951802224,2.38301957512844,2.98718873833883
"WB","Kuznets",18.377091785948,2.67816414059509,2.37918804388099,2.98330600361277
"WB","Kuznets",18.4149926356849,2.6745489641758,2.3748757712666,2.97939241877592
"WB","Kuznets",18.4528934854219,2.67093400282394,2.37059936310872,2.97557279975024
"WB","Kuznets",18.4907943351588,2.66731927045152,2.36633699930868,2.97180637938629
"WB","Kuznets",18.5286951848957,2.66370478082459,2.36207539035206,2.96803258986209
"WB","Kuznets",18.5665960346327,2.66009054756474,2.35781454942927,2.96422249710004
"WB","Kuznets",18.6044968843696,2.65647658415072,2.35320787871256,2.96071813808361
"WB","Kuznets",18.6423977341066,2.65286290391989,2.34917268227996,2.95755439199045
"WB","Kuznets",18.6802985838435,2.64924952006982,2.34477170095429,2.95289983126725
"WB","Kuznets",18.7181994335805,2.64563644565968,2.3404049006347,2.94918060409402
"WB","Kuznets",18.7561002833174,2.64202369361178,2.33609965322358,2.94538596370336
"WB","Kuznets",18.7940011330544,2.63841127671301,2.33185807166429,2.9415911035548
"WB","Kuznets",18.8319019827913,2.63479920761625,2.32852797794516,2.93779604039285
"WB","Kuznets",18.8698028325283,2.63118749884184,2.32519843165947,2.93390362941289
"WB","Kuznets",18.9077036822652,2.62757616277891,2.321869442934,2.92952215398838
"WB","Kuznets",18.9456045320022,2.62396521168684,2.31856330758539,2.92643877538218
"WB","Kuznets",18.9835053817391,2.62035465769659,2.31530081480272,2.92276325212375
"WB","Kuznets",19.021406231476,2.61674451281204,2.31203888934749,2.91858562542756
"WB","Kuznets",19.059307081213,2.61313478891137,2.30877754077283,2.9138002073577
"WB","Kuznets",19.0972079309499,2.60952549774834,2.30551677852804,2.90931142777636
"WB","Kuznets",19.1351087806869,2.60591665095361,2.30225661195974,2.90625756207802
"WB","Kuznets",19.1730096304238,2.60230826003605,2.2983737793187,2.90320362095222
"WB","Kuznets",19.2109104801608,2.59870033638398,2.29385884868722,2.90014961676743
"WB","Kuznets",19.2488113298977,2.59509289126644,2.28997541225006,2.89642131084193
"WB","Kuznets",19.2867121796347,2.59148593583446,2.28572058297874,2.89256434758601
"WB","Kuznets",19.3246130293716,2.58787948112225,2.28284964315183,2.88893856250896
"WB","Kuznets",19.3625138791086,2.58427353804845,2.28043247889403,2.88522624437231
"WB","Kuznets",19.4004147288455,2.5806681174173,2.27801577783128,2.88151390170698
"WB","Kuznets",19.4383155785825,2.57706322991987,2.27491832605936,2.8781295206831
"WB","Kuznets",19.4762164283194,2.57345888613517,2.27099724092768,2.87486421432024
"WB","Kuznets",19.5141172780563,2.56985509653139,2.26658727277801,2.87145438790777
"WB","Kuznets",19.5520181277933,2.56625187146698,2.26217860621388,2.86712254507292
"WB","Kuznets",19.5899189775302,2.56264922119181,2.2578162844326,2.86279132187348
"WB","Kuznets",19.6278198272672,2.55904715584828,2.25347365154694,2.85897776010069
"WB","Kuznets",19.6657206770041,2.55544568547244,2.24913232189455,2.85524612839748
"WB","Kuznets",19.7036215267411,2.5518448199951,2.24479230406453,2.85148117382272
"WB","Kuznets",19.741522376478,2.54824456924285,2.24061639688605,2.84799318835982
"WB","Kuznets",19.779423226215,2.54464494293919,2.23756228026885,2.84481640571323
"WB","Kuznets",19.8173240759519,2.54104595070557,2.23450904799211,2.84163938947123
"WB","Kuznets",19.8552249256889,2.53744760206241,2.23151554038289,2.83846215258103
"WB","Kuznets",19.8931257754258,2.53384990643018,2.22853476751376,2.83514554726714
"WB","Kuznets",19.9310266251627,2.53025287313037,2.22432453805925,2.83120370955774
"WB","Kuznets",19.9689274748997,2.52665651138652,2.21987811568586,2.82725546724257
"WB","Kuznets",20.0068283246366,2.52306083032525,2.21638575776965,2.82330818084826
"WB","Kuznets",20.0447291743736,2.51946583897719,2.21332057792641,2.81985182625867
"WB","Kuznets",20.0826300241105,2.51587154627799,2.20945147477524,2.81599361493194
"WB","Kuznets",20.1205308738475,2.51227796106927,2.20531910553572,2.81213593009062
"WB","Kuznets",20.1584317235844,2.50868509209957,2.20122834772753,2.80827878244042
"WB","Kuznets",20.1963325733214,2.50509294802534,2.19713906245908,2.80442218257914
"WB","Kuznets",20.2342334230583,2.50150153741179,2.19305125584351,2.80056614099766
"WB","Kuznets",20.2721342727953,2.49791086873387,2.1889649339161,2.7967106680811
"WB","Kuznets",20.3100351225322,2.49432095037716,2.18555901524136,2.79285577410979
"WB","Kuznets",20.3479359722692,2.49073179063878,2.18219825485949,2.7890014692604
"WB","Kuznets",20.3858368220061,2.48714339772828,2.17885002645872,2.78514776360686
"WB","Kuznets",20.423737671743,2.48355577976849,2.1755548856146,2.78129466712148
"WB","Kuznets",20.46163852148,2.47996894479644,2.17226059133566,2.7774421896759
"WB","Kuznets",20.4995393712169,2.47638290076419,2.16896715021856,2.7735903410421
"WB","Kuznets",20.5374402209539,2.47279765553969,2.16567456878747,2.76973913089339
"WB","Kuznets",20.5753410706908,2.46921321690762,2.16244669926698,2.76588856880536
"WB","Kuznets",20.6132419204278,2.4656295925702,2.15973657874521,2.7620386642569
"WB","Kuznets",20.6511427701647,2.46204679014807,2.15687635683278,2.75818942663107
"WB","Kuznets",20.6890436199017,2.45846481718103,2.15401288374283,2.75563433150111
"WB","Kuznets",20.7269444696386,2.45488368112892,2.15114998600644,2.75306167505549
"WB","Kuznets",20.7648453193756,2.45130338937235,2.14828767003709,2.75046254302356
"WB","Kuznets",20.8027461691125,2.44772394921354,2.14542594218214,2.74786349970099
"WB","Kuznets",20.8406470188495,2.44414536787706,2.14212626058143,2.74526455322317
"WB","Kuznets",20.8785478685864,2.4405676525106,2.13850484816969,2.74266571165044
"WB","Kuznets",20.9164487183233,2.43699081018579,2.13488470394846,2.74006698296878
"WB","Kuznets",20.9543495680603,2.43341484789886,2.13122039312979,2.73746837509056
"WB","Kuznets",20.9922504177972,2.42983977257147,2.12689786069118,2.73486989585519
"WB","Kuznets",21.0301512675342,2.42626559105139,2.12265253345156,2.73175769324189
"WB","Kuznets",21.0680521172711,2.42269231011326,2.11929568279253,2.72773682705728
"WB","Kuznets",21.1059529670081,2.41911993645928,2.11593982802593,2.7237482561769
"WB","Kuznets",21.143853816745,2.41554847671998,2.11258497460818,2.7197891421604
"WB","Kuznets",21.181754666482,2.41197793745484,2.10923112793408,2.71573018490437
"WB","Kuznets",21.2196555162189,2.40840832515308,2.1056984735673,2.7118785032849
"WB","Kuznets",21.2575563659559,2.40483964623427,2.10209453686741,2.70771830491213
"WB","Kuznets",21.2954572156928,2.40127190704905,2.09806504999775,2.7037618258782
"WB","Kuznets",21.3333580654297,2.39770511387984,2.09368003536034,2.69980627896075
"WB","Kuznets",21.3712589151667,2.39413927294141,2.08929655224489,2.69585167167445
"WB","Kuznets",21.4091597649036,2.39057439038165,2.08491460629199,2.69189801145574
"WB","Kuznets",21.4470606146406,2.38701047228214,2.08154394373751,2.68794530566353
"WB","Kuznets",21.4849614643775,2.38344752465884,2.07830201724399,2.68397950315744
"WB","Kuznets",21.5228623141145,2.37988555346273,2.07509073888147,2.67997768710918
"WB","Kuznets",21.5607631638514,2.3763245645804,2.07188776282476,2.67597688738445
"WB","Kuznets",21.5986640135884,2.37276456383473,2.06773033812983,2.67197711098496
"WB","Kuznets",21.6365648633253,2.36920555698549,2.06357471421905,2.66797836483854
"WB","Kuznets",21.6744657130623,2.36564754972992,2.05931674751734,2.66398065579985
"WB","Kuznets",21.7123665627992,2.36209054770339,2.05551179201001,2.65998399065114
"WB","Kuznets",21.7502674125362,2.35853455647996,2.05118761712585,2.65598837610288
"WB","Kuznets",21.7881682622731,2.35497958157299,2.04669863637691,2.65199381879449
"WB","Kuznets",21.82606911201,2.3514256284357,2.04246740266233,2.648000325295
"WB","Kuznets",21.863969961747,2.34787270246181,2.03827132626822,2.64457684117059
"WB","Kuznets",21.9018708114839,2.34432080898604,2.03484207399502,2.64152943438678
"WB","Kuznets",21.9397716612209,2.34076995328475,2.03171531964502,2.63859002217664
"WB","Kuznets",21.9776725109578,2.33722014057642,2.02794205095785,2.63565111391231
"WB","Kuznets",22.0155733606948,2.3336713760223,2.02448544716006,2.63271271572376
"WB","Kuznets",22.0534742104317,2.33012366472689,2.02103012117739,2.62977483368228
"WB","Kuznets",22.0913750601687,2.3265770117385,2.01757607662977,2.62683747380106
"WB","Kuznets",22.1292759099056,2.32303142204982,2.01418654582672,2.6238222603037
"WB","Kuznets",22.1671767596426,2.3194869005984,2.01080344415808,2.61993053535998
"WB","Kuznets",22.2050776093795,2.31594345226723,2.00729536743593,2.61613020794917
"WB","Kuznets",22.2429784591165,2.31240108188524,2.00345705005933,2.61301419176116
"WB","Kuznets",22.2808793088534,2.30885979422779,1.99961999143045,2.60985138016956
