"Grouping","Model","Bootstrap_Replicate","Parameter_1","Parameter_2","Parameter_3"
"Tilman","Kuznets_Asymptoting",939,0.625140763514838,5.16293716007349,3.29650991035647
"Tilman","Kuznets",940,0.800174510430706,3.22492703475871,-0.880885595171055
"Tilman","Kuznets_Asymptoting",940,0.760005937667389,4.98107940185707,3.53924670181702
"Tilman","Kuznets",941,0.973834641666908,3.15300724145169,-0.882504154264311
"Tilman","Kuznets_Asymptoting",941,0.963796493732844,5.25857469376133,3.35810194254589
"Tilman","Kuznets",942,0.512896140021654,3.45665696863482,-0.948650216580635
"Tilman","Kuznets_Asymptoting",942,0.443306866834133,4.81964749510039,3.54674130189887
"Tilman","Kuznets",943,0.537501409538076,3.75035777908677,-1.02445539868157
"Tilman","Kuznets_Asymptoting",943,0.507629018015572,5.24223552901073,3.70370444647795
"Tilman","Kuznets",944,0.965375395201693,3.06592161353258,-0.842532691689563
"Tilman","Kuznets_Asymptoting",944,0.639597040114469,4.15452278493926,4.35735863321496
"Tilman","Kuznets",945,0.916897579515121,3.01950094568564,-0.821139500496484
"Tilman","Kuznets_Asymptoting",945,0.678699088523746,3.78696145430894,4.45761921208988
"Tilman","Kuznets",946,0.525722966639636,3.59878326878426,-1.00952414583054
"Tilman","Kuznets_Asymptoting",946,0.543133290780038,5.05258621327898,3.27784462610129
"Tilman","Kuznets",947,0.417386712802013,3.27403612606622,-0.859303138015818
"Tilman","Kuznets_Asymptoting",947,0.263897470045989,4.30191830884172,3.88927173297039
"Tilman","Kuznets",948,0.339295856206145,3.85842062161479,-1.06823543722632
"Tilman","Kuznets_Asymptoting",948,0.361961316100551,5.22588033337799,3.41969867061371
"Tilman","Kuznets",949,0.464965156354235,3.24124356097648,-0.846784550639302
"Tilman","Kuznets_Asymptoting",949,0.165404544881813,3.85505029967515,4.40680110855972
"Tilman","Kuznets",950,0.435390051231135,3.52326892232571,-0.972828058903578
"Tilman","Kuznets_Asymptoting",950,0.377105760560949,4.75423836686389,3.45934595400867
"Tilman","Kuznets",951,0.717192873386712,3.44695106441895,-0.941387279507126
"Tilman","Kuznets_Asymptoting",951,0.516301912043647,4.323492727253,4.28152190147242
"Tilman","Kuznets",952,1.37263218287774,2.47068070536154,-0.744736215625864
"Tilman","Kuznets_Asymptoting",952,1.01117459252844,3.47465956998757,4.00669419957145
"Tilman","Kuznets",953,0.834930064502552,3.05668743452753,-0.852981426142608
"Tilman","Kuznets_Asymptoting",953,0.667776140523888,4.35078946990696,3.70326674090612
"Tilman","Kuznets",954,1.05619959666981,3.2205556319267,-0.919539565109094
"Tilman","Kuznets_Asymptoting",954,0.967687708072198,5.15366698529142,3.59138151601662
"Tilman","Kuznets",955,0.947544366326001,2.64227132051754,-0.709999295135376
"Tilman","Kuznets_Asymptoting",955,0.68682169937114,3.56519575394284,4.11682312561086
"Tilman","Kuznets",956,0.587951886852226,3.41812803761099,-0.956470712340274
"Tilman","Kuznets_Asymptoting",956,0.414223923144551,4.29204555690814,3.84031550381818
"Tilman","Kuznets",957,0.47064686229235,3.45960502575941,-0.918954079153151
"Tilman","Kuznets_Asymptoting",957,0.257110020846264,4.49687915051516,4.14657459830374
"Tilman","Kuznets",958,0.852657666844509,3.19963127996275,-0.914006413124287
"Tilman","Kuznets_Asymptoting",958,0.666365619096545,4.3503828248672,3.79520917119521
"Tilman","Kuznets",959,0.916969533261304,3.32168128713255,-0.912521326200981
"Tilman","Kuznets_Asymptoting",959,0.88646953787098,5.38187508929034,3.53390121534684
"Tilman","Kuznets",960,1.69684144011313,2.33366281751739,-0.687680023114314
"Tilman","Kuznets_Asymptoting",960,1.4147715290523,4.02831249535386,4.07305724460657
"Tilman","Kuznets",961,0.34411208999832,3.41791724922752,-0.904093354931569
"Tilman","Kuznets_Asymptoting",961,0.264806779025762,4.74304929137665,3.56477058096986
"Tilman","Kuznets",962,0.474810372867299,3.25126219242059,-0.8667754836055
"Tilman","Kuznets_Asymptoting",962,0.264536798933569,3.37596725987351,4.45215492668181
"Tilman","Kuznets",963,0.539507483119691,3.36473345514515,-0.929517194403405
"Tilman","Kuznets_Asymptoting",963,0.144594847691318,3.75439043875503,4.3956405312388
"Tilman","Kuznets",964,0.78105201362557,3.06026614533942,-0.824416848417712
"Tilman","Kuznets_Asymptoting",964,0.695731727524208,4.84920940929306,3.47292358843639
"Tilman","Kuznets",965,1.12752207838564,3.0018517703205,-0.87501399134042
"Tilman","Kuznets_Asymptoting",965,1.05063237056087,4.72183667798831,3.42263761169755
"Tilman","Kuznets",966,1.12413154991433,2.9287929463669,-0.813808947794756
"Tilman","Kuznets_Asymptoting",966,0.90734654607914,4.34962344917538,4.13991029968337
"Tilman","Kuznets",967,0.929618028259206,3.03083553999332,-0.849982173627442
"Tilman","Kuznets_Asymptoting",967,0.594794144921024,3.67329577098453,4.44422879050345
"Tilman","Kuznets",968,0.791968974027173,3.19936172731204,-0.870389194233462
"Tilman","Kuznets_Asymptoting",968,0.564687335936343,4.44428698852263,4.0657803525324
"Tilman","Kuznets",969,0.836963515568062,3.53876551274661,-0.989424678502048
"Tilman","Kuznets_Asymptoting",969,0.727065849231736,4.97952364630137,3.99826829031959
"Tilman","Kuznets",970,0.33233409271046,3.50885432200515,-0.922353942623333
"Tilman","Kuznets_Asymptoting",970,0.22691816327094,4.64755651457519,3.79754234292458
"Tilman","Kuznets",971,0.96075483397907,3.07729118185282,-0.875533972914626
"Tilman","Kuznets_Asymptoting",971,1.01036119282287,5.05463808842711,3.05675939378656
"Tilman","Kuznets",972,0.922058154467632,3.31885776178227,-0.957681096474368
"Tilman","Kuznets_Asymptoting",972,0.861089882560448,4.82177654772275,3.44940020133709
"Tilman","Kuznets",973,0.88462069368926,2.97347699774477,-0.811749958645127
"Tilman","Kuznets_Asymptoting",973,0.595340519062919,3.71981619074809,4.42426741319115
"Tilman","Kuznets",974,0.962707976696823,2.72471130070043,-0.730370159271769
"Tilman","Kuznets_Asymptoting",974,0.846961271909325,4.58017941531432,3.52818071538788
"Tilman","Kuznets",975,0.899798428577428,2.93952665100768,-0.794238972660489
"Tilman","Kuznets_Asymptoting",975,0.734984387058607,4.24858982149572,3.95847679901749
"Tilman","Kuznets",976,0.20581302424769,3.63079734451232,-0.944674963155653
"Tilman","Kuznets_Asymptoting",976,0.0514250453382676,4.52685151317673,3.91688798560932
"Tilman","Kuznets",977,1.04061883158712,2.96440416361929,-0.83883835090926
"Tilman","Kuznets_Asymptoting",977,1.06269759769337,5.05893138818107,3.14805538990334
"Tilman","Kuznets",978,0.723830743103729,3.19586982264951,-0.888415276818199
"Tilman","Kuznets_Asymptoting",978,0.574305885402848,4.32734765567207,3.71690455992504
"Tilman","Kuznets",979,0.7171929302663,2.74690192273134,-0.763419493842394
"Tilman","Kuznets_Asymptoting",979,0.705855120222667,4.56312901403729,2.77115744884431
"Tilman","Kuznets",980,1.22301260040798,2.68432622810513,-0.759152650458516
"Tilman","Kuznets_Asymptoting",980,0.910753984435897,3.76396289551617,4.31576708882852
"Tilman","Kuznets",981,0.924662888176376,2.89862266156003,-0.778629142252426
"Tilman","Kuznets_Asymptoting",981,0.545459862453741,3.62561467463149,4.61183394266578
"Tilman","Kuznets",982,0.900852152996672,3.3905146763773,-0.964272044819831
"Tilman","Kuznets_Asymptoting",982,0.695803933267471,4.70631614244276,4.05217185135715
"Tilman","Kuznets",983,0.40640482890921,3.54211110414599,-0.946286972560061
"Tilman","Kuznets_Asymptoting",983,0.237675680450236,4.61138956634782,3.98711225518455
"Tilman","Kuznets",984,1.07056695720958,2.57635039416483,-0.71966055490378
"Tilman","Kuznets_Asymptoting",984,0.781322464129654,3.66135301750031,4.00256245264302
"Tilman","Kuznets",985,0.537509782698883,3.42741574214739,-0.916213401536653
"Tilman","Kuznets_Asymptoting",985,0.326471653488482,4.31331786141781,4.24639442668461
"Tilman","Kuznets",986,0.80237255703118,3.49759377187797,-0.991348530801342
"Tilman","Kuznets_Asymptoting",986,0.745173937850084,5.02839430031058,3.64710934097153
"Tilman","Kuznets",987,0.818571477071371,3.20099650925191,-0.918966334188204
"Tilman","Kuznets_Asymptoting",987,0.798583292811713,5.11766575842059,3.12927585943952
"Tilman","Kuznets",988,1.01242282932484,2.46953359387473,-0.69238040806156
"Tilman","Kuznets_Asymptoting",988,0.657550056352519,3.47768428031696,3.78582471349309
"Tilman","Kuznets",989,0.896492215425453,3.14650384651954,-0.860420333518505
"Tilman","Kuznets_Asymptoting",989,0.739980661612317,4.69989189854047,3.88040011822596
"Tilman","Kuznets",990,0.498919363073405,3.3684998024591,-0.871565161653949
"Tilman","Kuznets_Asymptoting",990,0.289137049710621,4.50735272526159,4.19549176181055
"Tilman","Kuznets",991,1.42465171214456,2.39805645861444,-0.694940770373489
"Tilman","Kuznets_Asymptoting",991,1.12378171870914,3.76708358957416,3.98643826629154
"Tilman","Kuznets",992,1.12256948690946,2.51984301384557,-0.687472957444138
"Tilman","Kuznets_Asymptoting",992,0.836477457568572,3.28958111512943,4.38163806972276
"Tilman","Kuznets",993,0.317336936364902,4.50740708646597,-1.28260587827225
"Tilman","Kuznets_Asymptoting",993,0.306499529528764,5.67820836206051,3.90853678968743
"Tilman","Kuznets",994,1.38127775981309,2.34824891856906,-0.665917971236892
"Tilman","Kuznets_Asymptoting",994,1.21557346687076,4.25834227488884,3.50114518408135
"Tilman","Kuznets",995,1.4136907348733,2.67175135744468,-0.787716151321874
"Tilman","Kuznets_Asymptoting",995,1.13226759528991,3.53616063748579,4.3528426899307
"Tilman","Kuznets",996,1.03895302523813,2.84064447130685,-0.801960340537319
"Tilman","Kuznets_Asymptoting",996,0.869382777625163,4.18219294556359,3.71804500265026
"Tilman","Kuznets",997,1.08502737714356,2.86452219462846,-0.799857403612424
"Tilman","Kuznets_Asymptoting",997,0.679327056107991,3.76896182680169,4.52653963394191
"Tilman","Kuznets",998,0.908910402362111,3.26592464013737,-0.907463031634286
"Tilman","Kuznets_Asymptoting",998,0.762683051252162,4.75934732799038,3.94229106994057
"Tilman","Kuznets",999,0.985617950867927,2.86354924935727,-0.777741496026065
"Tilman","Kuznets_Asymptoting",999,0.77507799834692,3.998943443469,4.1800910613716
"Tilman","Kuznets",1000,1.14812391142041,2.52744555557225,-0.686862455312497
"Tilman","Kuznets_Asymptoting",1000,0.616611528087579,3.35713325232351,4.67610221936841
"WB","Kuznets",1,0.553723512136931,3.21249313738008,-0.852845224670594
"WB","Kuznets_Asymptoting",1,0.447263914217493,4.37289758900446,3.70329244559441
"WB","Kuznets",2,0.446066173287838,3.32224887451095,-0.881771158878178
"WB","Kuznets_Asymptoting",2,0.34951738546211,3.83423687444734,4.07085153530911
"WB","Kuznets",3,0.930012254796008,2.345692599202,-0.599779738394426
"WB","Kuznets_Asymptoting",3,0.871936293271211,1.71372698258258,4.86283463913861
"WB","Kuznets",4,1.05576579378736,2.51397137291139,-0.724064027843098
"WB","Kuznets_Asymptoting",4,1.08646828719324,2.60418631722824,3.91123158121128
"WB","Kuznets",5,0.740997072322373,2.56738950123547,-0.667069640255727
"WB","Kuznets_Asymptoting",5,0.623885407958037,4.02239542104778,3.3179126442772
"WB","Kuznets",6,0.907084625936505,2.75150923156995,-0.782468360991537
"WB","Kuznets_Asymptoting",6,0.851146786971675,4.59737424847604,2.87923254864254
"WB","Kuznets",7,0.676520773664483,3.06492780072506,-0.798160836793077
"WB","Kuznets_Asymptoting",7,0.578839097492861,3.33794365940303,4.60833260921518
"WB","Kuznets",8,0.0604488139236467,3.35206002886787,-0.818973368249463
"WB","Kuznets_Asymptoting",8,-0.0244485607704345,2.57905171692378,4.90875606909869
"WB","Kuznets",9,0.779048975698673,2.8143686179223,-0.762070947012304
"WB","Kuznets_Asymptoting",9,0.690632484276624,4.2150936088664,3.32890870961132
"WB","Kuznets",10,0.483574147852007,3.60961367619958,-0.957529016081984
"WB","Kuznets_Asymptoting",10,0.398807056905202,5.18057738796067,3.63080869410078
"WB","Kuznets",11,1.01188345181714,2.79923267956872,-0.787381263051012
"WB","Kuznets_Asymptoting",11,0.968186109961697,3.80739692889528,3.69087663218939
"WB","Kuznets",12,0.729311306832563,3.55511926662946,-1.0056259229221
"WB","Kuznets_Asymptoting",12,0.702972772204413,4.9814783904761,3.55289313100715
"WB","Kuznets",13,0.572238955307976,2.91744859851185,-0.76871900252069
"WB","Kuznets_Asymptoting",13,0.521429187709804,3.25724628745073,3.95876785126957
"WB","Kuznets",14,0.748160213014173,3.12838356988788,-0.847464398110003
"WB","Kuznets_Asymptoting",14,0.692004274546164,4.30375352989849,3.71150516334781
"WB","Kuznets",15,0.951038455415364,3.01867476900822,-0.834683482409222
"WB","Kuznets_Asymptoting",15,0.85753841871149,4.65211331026118,3.62328403522731
"WB","Kuznets",16,0.0577948237828383,3.80619640500813,-1.01525929454796
"WB","Kuznets_Asymptoting",16,-0.0336957755998472,5.28866975993116,3.25246459560239
"WB","Kuznets",17,-0.0989480607719867,4.36033104143403,-1.142627218777
"WB","Kuznets_Asymptoting",17,-0.229102616469183,7.96176752299088,2.36917475744184
"WB","Kuznets",18,0.725475213818025,3.29906172850394,-0.893754021591634
"WB","Kuznets_Asymptoting",18,0.618474894190936,4.70369155762712,3.84127595781169
"WB","Kuznets",19,0.61055327177632,2.78724119085774,-0.71353276966729
"WB","Kuznets_Asymptoting",19,0.420798865553967,3.89978696835061,3.75813309180376
"WB","Kuznets",20,0.36677950873194,3.26985418138111,-0.854581085878781
"WB","Kuznets_Asymptoting",20,0.247085955820977,4.11164686616261,3.89084412728986
"WB","Kuznets",21,0.799408817069144,2.56886137439242,-0.660033796296436
"WB","Kuznets_Asymptoting",21,0.690866334209229,3.11563514854276,4.1359253257381
"WB","Kuznets",22,1.15767799123332,2.25053459223643,-0.592826698767408
"WB","Kuznets_Asymptoting",22,1.05166513286394,3.16535836872751,4.06760727677996
"WB","Kuznets",23,0.581076616468094,3.26804151752359,-0.898139290630493
"WB","Kuznets_Asymptoting",23,0.554653060639079,3.77204814575487,3.83253259287434
"WB","Kuznets",24,0.543328177156893,3.14982463211456,-0.824625736063962
"WB","Kuznets_Asymptoting",24,0.420349313063615,4.46392904000472,3.66683852151808
"WB","Kuznets",25,0.40652191873143,3.39545104898449,-0.87228917200303
"WB","Kuznets_Asymptoting",25,0.277099035065919,4.22448210018044,4.14284488139919
"WB","Kuznets",26,0.0877928663183457,4.22247519936281,-1.11743494533137
"WB","Kuznets_Asymptoting",26,-0.00243231987039576,5.75326182957904,3.57358103635953
"WB","Kuznets",27,0.259222803258326,3.42906752707299,-0.877346834797444
"WB","Kuznets_Asymptoting",27,0.17142328982355,3.65964299054327,4.31703900076138
"WB","Kuznets",28,-0.0262445166555672,3.67807159584557,-0.942462410262351
"WB","Kuznets_Asymptoting",28,-0.214140269983542,5.17029954447485,3.42624757534832
"WB","Kuznets",29,0.252752369166084,3.64934554651558,-0.97435203322123
"WB","Kuznets_Asymptoting",29,0.0348921453957535,6.09626552725083,2.82504689871285
"WB","Kuznets",30,0.748702754561294,3.1043538094292,-0.847687940596709
"WB","Kuznets_Asymptoting",30,0.721973548810609,3.46217291701868,4.1557242593724
"WB","Kuznets",31,0.74299420638981,2.9602905109894,-0.813685180930188
"WB","Kuznets_Asymptoting",31,0.594600974897613,5.09299575243316,2.93611976534436
"WB","Kuznets",32,0.429034259414949,3.68651025375355,-1.01119867645463
"WB","Kuznets_Asymptoting",32,0.36777640403803,5.23183434142067,3.33856802425699
"WB","Kuznets",33,0.0452450178309387,3.6425475943267,-0.941720123524791
"WB","Kuznets_Asymptoting",33,-0.0641879372424688,4.95497623536502,3.38692652522526
"WB","Kuznets",34,0.676038286387913,2.83625454940156,-0.729590558680107
"WB","Kuznets_Asymptoting",34,0.545998482226296,3.49700387957364,4.20063467864206
"WB","Kuznets",35,0.491261290774593,3.22819901906728,-0.86041564019442
"WB","Kuznets_Asymptoting",35,0.408938395961038,3.74499348337826,4.04640140894253
"WB","Kuznets",36,0.0773530164900732,3.58584807628998,-0.912467604703911
"WB","Kuznets_Asymptoting",36,-0.0309331944117669,3.68480988792305,4.36513642860388
"WB","Kuznets",37,0.300983472026386,3.368705784235,-0.867808911719305
"WB","Kuznets_Asymptoting",37,0.0984275650642952,5.21462747512688,3.31920829917619
"WB","Kuznets",38,0.691458980835444,2.96842546900053,-0.776290996933469
"WB","Kuznets_Asymptoting",38,0.567256813836994,3.99251713786261,3.9806309756613
"WB","Kuznets",39,0.142806001973022,3.75255666197527,-0.960142987880127
"WB","Kuznets_Asymptoting",39,0.0338865137424685,4.33457978074432,4.18488899096806
"WB","Kuznets",40,-0.0176689095238803,3.90585174760563,-1.04016465900609
"WB","Kuznets_Asymptoting",40,-0.0932161322330163,5.60454109548558,2.98113866230941
"WB","Kuznets",41,1.35517766810414,2.39470166695206,-0.707679169579867
"WB","Kuznets_Asymptoting",41,1.35925976338139,3.11598571403105,3.78925756213258
"WB","Kuznets",42,0.427187602304495,3.21810302817479,-0.820975672966154
"WB","Kuznets_Asymptoting",42,0.300956608233532,4.11057033038297,4.05766891456977
"WB","Kuznets",43,0.962965920651632,2.58865946874754,-0.699909103898763
"WB","Kuznets_Asymptoting",43,0.833818530922813,4.27530898163101,3.40331675818189
"WB","Kuznets",44,1.38291250070479,2.34154657008643,-0.660248591412167
"WB","Kuznets_Asymptoting",44,1.3374817637486,3.06496041186945,4.17689184218423
"WB","Kuznets",45,1.09092267534985,2.01111476239371,-0.507605130510504
"WB","Kuznets_Asymptoting",45,0.967413442248361,2.63273419914957,4.11664854018824
"WB","Kuznets",46,0.574307010064635,3.43826410515964,-0.939869636615167
"WB","Kuznets_Asymptoting",46,0.500618021906531,4.71375736043878,3.56679342433205
"WB","Kuznets",47,0.473641524446985,3.3933497493442,-0.92596413294536
"WB","Kuznets_Asymptoting",47,0.341329634641752,5.54182053531361,2.84988944637432
"WB","Kuznets",48,0.327031016649201,3.48056971333729,-0.902047100173401
"WB","Kuznets_Asymptoting",48,0.204656128490911,4.48133712111662,3.93576959788605
"WB","Kuznets",49,1.1216084276152,2.46563815936616,-0.67739359562418
"WB","Kuznets_Asymptoting",49,1.00670383383446,3.88457878645651,3.55431289857939
"WB","Kuznets",50,0.633662427074353,3.05819852022629,-0.807221149419387
"WB","Kuznets_Asymptoting",50,0.430391792690901,5.51154199249547,2.92281419156892
"WB","Kuznets",51,0.203098442397374,3.84232264644864,-1.05242525573549
"WB","Kuznets_Asymptoting",51,0.0927925556023596,5.78003429370074,2.86228961093728
"WB","Kuznets",52,0.496800297041101,3.43222007082145,-0.925555464557105
"WB","Kuznets_Asymptoting",52,0.368560009029595,5.33689017199358,3.11777906310049
"WB","Kuznets",53,0.612910195770597,3.06403623544172,-0.79699171438444
"WB","Kuznets_Asymptoting",53,0.475706462315145,5.1686792527061,3.17919244377931
"WB","Kuznets",54,0.333979273684061,3.29683210174972,-0.85671876042088
"WB","Kuznets_Asymptoting",54,0.215302685910586,4.20180731118922,3.74251002525322
"WB","Kuznets",55,0.462710772209015,3.51676010915108,-0.975660721062202
"WB","Kuznets_Asymptoting",55,0.394420252801303,4.65768784716491,3.52312844264844
"WB","Kuznets",56,1.06305600053039,2.61090534991175,-0.717320306056576
"WB","Kuznets_Asymptoting",56,0.974977316295371,4.04401234207999,3.57491608082497
"WB","Kuznets",57,0.536788436204625,3.24125515074353,-0.863316445156003
"WB","Kuznets_Asymptoting",57,0.454697968789097,3.97368193224122,3.92947634311698
"WB","Kuznets",58,0.842530564659546,2.85788005921968,-0.760855261550934
"WB","Kuznets_Asymptoting",58,0.81854052912434,2.5107662233256,4.7636066322437
"WB","Kuznets",59,0.17129546270716,3.39089104088719,-0.865289884807411
"WB","Kuznets_Asymptoting",59,-0.0836040609068944,6.40487768081508,2.3089013040468
"WB","Kuznets",60,0.291452115115869,3.12945537617915,-0.818160238956511
"WB","Kuznets_Asymptoting",60,0.135310173292726,5.39744675986996,2.67446487046391
"WB","Kuznets",61,0.186813813277504,3.57624228629004,-0.945627962904447
"WB","Kuznets_Asymptoting",61,-0.088094500497849,6.31237065208395,2.55179281779127
"WB","Kuznets",62,0.292629397578743,3.56945368396719,-0.902270967313482
"WB","Kuznets_Asymptoting",62,0.109946230626699,5.02999854677482,3.94573743840908
"WB","Kuznets",63,0.0698716924807316,3.69241480254935,-0.964112041330348
"WB","Kuznets_Asymptoting",63,-0.0427071538261,5.15426289820858,3.39988132472079
"WB","Kuznets",64,0.635519109036834,2.9037414612777,-0.772142421862568
"WB","Kuznets_Asymptoting",64,0.621966720119865,2.7019748639294,4.29893081296003
"WB","Kuznets",65,0.00503346843357089,4.19129650497758,-1.13640924358128
"WB","Kuznets_Asymptoting",65,-0.0188976415869266,5.08465338361232,3.57950673023701
"WB","Kuznets",66,0.576569674493499,3.4735881621213,-0.923291806137938
"WB","Kuznets_Asymptoting",66,0.497851700184966,4.18935777242743,4.28449166437041
"WB","Kuznets",67,0.218564818047398,4.39688705416981,-1.17211505532435
"WB","Kuznets_Asymptoting",67,0.165207642748123,4.93011773975104,4.55498024524524
"WB","Kuznets",68,0.738677545622622,3.21296341491415,-0.895661854307905
"WB","Kuznets_Asymptoting",68,0.715880904496549,4.551627920401,3.34926297856347
"WB","Kuznets",69,0.787755343729126,2.56227356859695,-0.651172533021781
"WB","Kuznets_Asymptoting",69,0.760698352685025,1.86624167332484,4.94503035457138
"WB","Kuznets",70,0.968138156585813,2.7872043217168,-0.732150274816228
"WB","Kuznets_Asymptoting",70,0.942048349247136,2.2396773673328,5.13074539023482
"WB","Kuznets",71,0.858897150223524,2.86631957647729,-0.761726173351444
"WB","Kuznets_Asymptoting",71,0.771470919020068,3.10050899522724,4.45624173105526
"WB","Kuznets",72,0.979859210996206,2.67554001522436,-0.738214937636765
"WB","Kuznets_Asymptoting",72,0.9348828399835,3.12401985688312,4.08605568874238
"WB","Kuznets",73,0.238608249440613,3.76635225134282,-1.01585754359198
"WB","Kuznets_Asymptoting",73,0.159662484088272,4.62226629895693,3.64217670247818
"WB","Kuznets",74,0.669956764874133,3.12248418687792,-0.848881125414738
"WB","Kuznets_Asymptoting",74,0.609217927105556,4.09293693160589,3.68056573252613
"WB","Kuznets",75,0.357310558373443,3.26820025861373,-0.825065752103092
"WB","Kuznets_Asymptoting",75,0.169355309149334,4.59790591751439,3.75579983186654
"WB","Kuznets",76,0.754298395455576,2.91157892780359,-0.799749731935729
"WB","Kuznets_Asymptoting",76,0.670774016547433,4.72856173135054,3.02235541491728
"WB","Kuznets",77,1.11558643541497,2.24069550039107,-0.604287473272445
"WB","Kuznets_Asymptoting",77,1.16094495431714,1.64190226623553,4.65391577804813
"WB","Kuznets",78,0.125741524422999,4.00926971824155,-1.05195464044741
"WB","Kuznets_Asymptoting",78,0.164651037606935,2.81332880510045,5.27734736017295
"WB","Kuznets",79,0.320593417103209,3.15683518243527,-0.865987510412188
"WB","Kuznets_Asymptoting",79,0.201108484327362,4.56142324528173,2.89084427764803
"WB","Kuznets",80,0.43667271474251,3.47139594939349,-0.945928700770568
"WB","Kuznets_Asymptoting",80,0.423691017385785,2.92136008515655,4.56691849795926
"WB","Kuznets",81,0.862790228336521,2.96463816843449,-0.818323691908702
"WB","Kuznets_Asymptoting",81,0.783692709927748,4.23582034127093,3.60552024020909
"WB","Kuznets",82,0.63981846456105,3.41738415786156,-0.945951537355341
"WB","Kuznets_Asymptoting",82,0.587418555924641,4.68101618214149,3.54783928270095
"WB","Kuznets",83,1.28652228822963,2.27714603684065,-0.592070168689871
"WB","Kuznets_Asymptoting",83,1.21207707349116,2.48267934723558,4.75717374785019
"WB","Kuznets",84,0.606155926441976,3.36331018427374,-0.906000445199581
"WB","Kuznets_Asymptoting",84,0.454443676547048,5.71696614296667,3.14881607227198
"WB","Kuznets",85,0.49000054392327,3.63620795285013,-1.00705317497585
"WB","Kuznets_Asymptoting",85,0.393771493381408,5.62208409412828,3.05445524925074
"WB","Kuznets",86,0.950096645767737,2.62795556393608,-0.721522092801845
"WB","Kuznets_Asymptoting",86,0.934774403251065,2.93765677012841,4.01820549223663
"WB","Kuznets",87,0.590801552044612,3.37037288148196,-0.898539954404805
"WB","Kuznets_Asymptoting",87,0.517750609369184,4.5901602930461,3.82950841657083
"WB","Kuznets",88,0.343240711183275,3.8440132835214,-1.04228355942632
"WB","Kuznets_Asymptoting",88,0.299585171647014,4.65270492173342,3.96558280273622
"WB","Kuznets",89,0.835776941341566,2.81253651088222,-0.739747321348828
"WB","Kuznets_Asymptoting",89,0.754901403194089,3.61562140326508,4.06284744262202
"WB","Kuznets",90,0.411154667463305,2.82392615206982,-0.699475648888469
"WB","Kuznets_Asymptoting",90,0.331869793228138,2.61146562660168,4.38633226834987
"WB","Kuznets",91,0.0827314577485463,3.89759348636694,-1.05805122677365
"WB","Kuznets_Asymptoting",91,0.0465324182709166,5.90415972592685,2.7611612320924
"WB","Kuznets",92,0.30735316099995,3.35376182825845,-0.851869374866286
"WB","Kuznets_Asymptoting",92,0.220401989915766,2.95605057193485,4.76173829665949
"WB","Kuznets",93,0.627408983871384,3.1035903149637,-0.820198081947588
"WB","Kuznets_Asymptoting",93,0.509069481432518,4.48732197959477,3.65432063134532
"WB","Kuznets",94,0.633852270235887,3.10229769508097,-0.833817595027137
"WB","Kuznets_Asymptoting",94,0.578949319291825,3.58251449818287,3.9989571088045
"WB","Kuznets",95,1.02961358545054,2.58732818532932,-0.711508375464331
"WB","Kuznets_Asymptoting",95,1.01430546211518,2.29003090069342,4.4767391227126
"WB","Kuznets",96,0.072771940520576,3.78614964296747,-0.981787224356123
"WB","Kuznets_Asymptoting",96,-0.0346138344591308,5.04724636245667,3.61699866248193
"WB","Kuznets",97,1.0409087029758,2.39033140872808,-0.608602884140647
"WB","Kuznets_Asymptoting",97,0.917294902316548,2.61400047891902,4.61138323136766
"WB","Kuznets",98,0.61512640935749,2.75051836653555,-0.755941230468767
"WB","Kuznets_Asymptoting",98,0.516712351661932,4.84372931124422,2.47539393550399
"WB","Kuznets",99,0.187189537845588,3.62062289727934,-0.946825295551874
"WB","Kuznets_Asymptoting",99,-0.00855714909743317,5.43318404700484,3.30385461335189
"WB","Kuznets",100,0.709762859556438,3.47217217185319,-0.946611375093565
"WB","Kuznets_Asymptoting",100,0.752679067346334,2.64186013369989,5.13474907463173
"WB","Kuznets",101,0.441812361860147,3.48720786997192,-0.911832854027066
"WB","Kuznets_Asymptoting",101,0.260574729561065,5.28570673024278,3.62846159483573
"WB","Kuznets",102,0.432652227360004,3.52031127159337,-0.897914703644205
"WB","Kuznets_Asymptoting",102,0.304910700964788,4.15347042018252,4.48494014904148
"WB","Kuznets",103,0.518465428943478,3.14853726731889,-0.846755587894331
"WB","Kuznets_Asymptoting",103,0.393234452810873,5.03264564222467,3.07358291710885
"WB","Kuznets",104,0.45177441255545,3.18517292737809,-0.836116079922585
"WB","Kuznets_Asymptoting",104,0.384872766740671,3.45886186839323,4.07056273539409
"WB","Kuznets",105,0.786686920502065,3.12476500761066,-0.839723528570813
"WB","Kuznets_Asymptoting",105,0.695679546173825,3.80290060223567,4.28594748708838
"WB","Kuznets",106,0.0838935592785334,3.49416681464716,-0.898887529653949
"WB","Kuznets_Asymptoting",106,-0.173847187507415,6.40161359476616,2.44136319080743
"WB","Kuznets",107,0.201994939340483,3.55697769709281,-0.928939407488627
"WB","Kuznets_Asymptoting",107,0.114915284199534,4.74814034815156,3.50856530817536
"WB","Kuznets",108,0.235640093344478,3.60992590995351,-0.949046782863497
"WB","Kuznets_Asymptoting",108,0.116595247043209,4.82692725978805,3.55961474506401
"WB","Kuznets",109,0.611304812633727,3.51123538721918,-0.930082181883795
"WB","Kuznets_Asymptoting",109,0.451132476229234,5.29040798286284,3.71215701318389
