MODEL,SCENARIO,REGION,variable,criterion,errortolerance,error
AIM-Enduse[Backcast] 1.0,LIMITS-Base,World,fossilco2,2005 to ~2020 error,0.1,0.08957703978382803
BET 1.5,EMF27-550-LowEI,World,fossilco2,2005 to ~2020 error,0.1,0.08200316382227224
DNE21 V.12,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.1,0.0021949671779264435
DNE21 V.12,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.1,0.06861542909299523
EC-IAM 2012,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.1,0.07534293869991449
EC-IAM 2012,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.09263600287357399
EC-IAM 2012,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.1,0.08790506709401869
EC-IAM 2012,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.1,0.08036578187119225
EC-IAM 2012,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.1,0.06886096442425638
FARM_3.0,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.1,0.0013081514737902644
FARM_3.0,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.1,0.04773043199146643
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.1,0.02719011374323621
GCAM 3.0,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.1,0.01707600828618827
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.1,5.824111804355603e-4
GCAM 3.0,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.1,0.002997042730864319
GCAM 3.0,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.1,0.06637730652350915
GCAM 3.0,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.03457892906156146
GCAM 3.0,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.027796227272783636
GCAM 3.1,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.1,0.06931022583035995
GCAM 3.1,LIMITS-StrPol,World,fossilco2,2005 to ~2020 error,0.1,0.08196142261444872
GCAM 3.1,LIMITS-StrPol-450,World,fossilco2,2005 to ~2020 error,0.1,0.08196142261444872
GCAM 3.1,LIMITS-StrPol-500,World,fossilco2,2005 to ~2020 error,0.1,0.08196142261444872
GEM-E3-ICCS,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.1,0.0055350313139763685
GEM-E3-ICCS,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.1,0.09996086467342424
GEM-E3-ICCS,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.1,0.0811349335253877
GEM-E3-ICCS,AMPERE3-CF450,World,fossilco2,2005 to ~2020 error,0.1,0.028232191473872792
GRAPE ver2011,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.1,0.051689051772146666
GRAPE ver2011,EMF27-550-LimBio,World,fossilco2,2005 to ~2020 error,0.1,0.0478701545286746
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.1,0.08026888376014618
IMACLIM v1.1,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.1,0.026659978407167717
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.1,0.025467474093507025
IMAGE 2.4,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.03517925614792072
IMAGE 2.4,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.1,0.04624599010362518
IMAGE 2.4,EMF27-550-NucOff,World,fossilco2,2005 to ~2020 error,0.1,0.014681547504453718
IMAGE 2.4,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.013630900926810074
IMAGE 2.4,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.1,0.008804030235228577
IMAGE 2.4,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.1,0.008592917543230882
IMAGE 2.4,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.1,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.1,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.1,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.1,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.1,0.009641586222377763
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.1,0.013254448711714772
MERGE_EMF27,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.015597923367834499
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.1,0.05863271290338967
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,fossilco2,2005 to ~2020 error,0.1,0.028955819828816898
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.1,0.05863271290338967
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.08126406843682732
MERGE-ETL_2011,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.1,0.02884627098301773
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,fossilco2,2005 to ~2020 error,0.1,0.014926061481981279
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.1,0.07505592578273079
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,fossilco2,2005 to ~2020 error,0.1,0.069538884063709
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,fossilco2,2005 to ~2020 error,0.1,0.07704558251377658
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.1,0.07444273952758418
MESSAGE V.4,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.09028439144666534
MESSAGE V.4,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.1,0.09992408499006622
MESSAGE V.4,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.1,0.09033557471996478
MESSAGE V.4,LIMITS-Base,World,fossilco2,2005 to ~2020 error,0.1,0.0899247917743149
Phoenix 2012.4,AME Reference,World,fossilco2,2005 to ~2020 error,0.1,0.053421739183431516
Phoenix 2012.4,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.1,0.06493700123872204
Phoenix 2012.4,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.1,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.1,0.06493700123872204
POLES AMPERE,AMPERE2-450-EERE-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.007981506863658172
POLES AMPERE,AMPERE2-450-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.1,0.07879264278864806
POLES AMPERE,AMPERE2-450-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.08519977092086051
POLES AMPERE,AMPERE2-450-LimBio-HST,World,fossilco2,2005 to ~2020 error,0.1,0.09910342985536813
POLES AMPERE,AMPERE2-450-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.0961699109537495
POLES AMPERE,AMPERE2-450-LimSW-HST,World,fossilco2,2005 to ~2020 error,0.1,0.08911613113990713
POLES AMPERE,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.1,0.029950011911354713
POLES AMPERE,AMPERE2-450-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.047327889709487536
POLES AMPERE,AMPERE2-550-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.1,0.0842364769275239
POLES AMPERE,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.1,0.059446509240504763
POLES-AME,AME Reference,World,fossilco2,2005 to ~2020 error,0.1,0.008817633184804219
REMIND 1.2,450CO2os-DEF,World,fossilco2,2005 to ~2020 error,0.1,0.028131949700004766
REMIND 1.4,ROSE 550 DEF,World,fossilco2,2005 to ~2020 error,0.1,0.09459313220682541
REMIND 1.4,ROSE 550 FS Gr,World,fossilco2,2005 to ~2020 error,0.1,0.06723741721084586
REMIND 1.5,AMPERE2-550-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.06717915578863476
REMIND 1.5,AMPERE2-550-NucOff-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.07739253861524342
REMIND 1.5,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.1,0.0614581748824754
REMIND 1.5,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.026262581029093512
TIAM-ECN,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.1,0.02736608593861134
TIAM-ECN,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.1,0.09442928173328058
TIAM-ECN,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.1,0.009264837037070706
TIAM-ECN,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.1,0.009246552761785765
TIAM-ECN,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.1,0.009247114586659944
TIAM-ECN,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.1,0.0034125272296345877
TIAM-ECN,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.1,0.005834573075989891
TIAM-WORLD 2012.2,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.1,0.08067813855231099
TIAM-WORLD 2012.2,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.1,0.09623855235627898
TIAM-WORLD 2012.2,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.1,0.09623855226847966
TIAM-WORLD 2012.2,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.1,0.08067813394515189
TIAM-WORLD 2012.2,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.1,0.011791916447494222
TIAM-WORLD 2012.2,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.1,0.003018571054616226
WITCH_AMPERE,AMPERE2-550-NucOff-OPT,World,fossilco2,2005 to ~2020 error,0.1,0.025642530411375652
WITCH_AMPERE,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.1,0.06982353779916006
WITCH_AMPERE,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.1,0.08134117716006206
WITCH_AMPERE,AMPERE3-RefP-CE,World,fossilco2,2005 to ~2020 error,0.1,0.06982353779916006
WITCH_AMPERE,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.1,0.06982353779916006
WITCH_LIMITS,LIMITS-StrPol,World,fossilco2,2005 to ~2020 error,0.1,0.03983445836332167
WITCH_LIMITS,LIMITS-StrPol-450,World,fossilco2,2005 to ~2020 error,0.1,0.03983445836332167
WITCH_LIMITS,LIMITS-StrPol-500,World,fossilco2,2005 to ~2020 error,0.1,0.03983445836332167
WITCH_ROSE,ROSE WEAK-2020 DEF,World,fossilco2,2005 to ~2020 error,0.1,0.04307668669969589
WITCH_ROSE,ROSE WEAK-2020 FS Gr,World,fossilco2,2005 to ~2020 error,0.1,0.05406115697516567
WITCH_ROSE,ROSE WEAK-2020 SL Gr,World,fossilco2,2005 to ~2020 error,0.1,0.06477842944274359
WITCH_ROSE,ROSE WEAK-2030 DEF,World,fossilco2,2005 to ~2020 error,0.1,0.04290587886702402
WITCH_ROSE,ROSE WEAK-2030 FS Gr,World,fossilco2,2005 to ~2020 error,0.1,0.05406115697516567
WITCH_ROSE,ROSE WEAK-2030 SL Gr,World,fossilco2,2005 to ~2020 error,0.1,0.0739000191207464
WITCH_ROSE,ROSE WEAK-POL DEF,World,fossilco2,2005 to ~2020 error,0.1,0.006930280061879346
WITCH_ROSE,ROSE WEAK-POL FS Gr,World,fossilco2,2005 to ~2020 error,0.1,0.01694999205614467
WITCH_ROSE,ROSE WEAK-POL SL Gr,World,fossilco2,2005 to ~2020 error,0.1,0.012991635975406313
WorldScan2,AMPERE3-Base,World,fossilco2,2005 to ~2020 error,0.1,0.03588099937822453
AIM/CGE,SSP5-26,World,fossilco2,2005 to ~2020 error,0.1,0.06286801248090934
AIM/CGE,SSP5-34,World,fossilco2,2005 to ~2020 error,0.1,0.06286801248090934
AIM/CGE,SSP5-45,World,fossilco2,2005 to ~2020 error,0.1,0.06286801248090934
AIM/CGE,SSP5-60,World,fossilco2,2005 to ~2020 error,0.1,0.06286801248090934
IMAGE,SSP2-60,World,fossilco2,2005 to ~2020 error,0.1,0.06655044880708338
IMAGE,SSP2-Baseline,World,fossilco2,2005 to ~2020 error,0.1,0.00931074745677929
IMAGE,SSP3-45,World,fossilco2,2005 to ~2020 error,0.1,0.008087583102017515
REMIND-MAGPIE,SSP2-19,World,fossilco2,2005 to ~2020 error,0.1,0.06442450494926244
REMIND-MAGPIE,SSP2-26,World,fossilco2,2005 to ~2020 error,0.1,0.06442450494926244
REMIND-MAGPIE,SSP2-34,World,fossilco2,2005 to ~2020 error,0.1,0.06442450494926244
REMIND-MAGPIE,SSP2-45,World,fossilco2,2005 to ~2020 error,0.1,0.06442450494926244
REMIND-MAGPIE,SSP2-60,World,fossilco2,2005 to ~2020 error,0.1,0.06442450494926244
WITCH-GLOBIOM,SSP5-34,World,fossilco2,2005 to ~2020 error,0.1,0.08233638362456541
AIM-Enduse[Backcast] 1.0,LIMITS-Base,World,fossilco2,2005 to ~2020 error,0.2,0.08957703978382803
BET 1.5,EMF27-550-LowEI,World,fossilco2,2005 to ~2020 error,0.2,0.08200316382227224
DNE21 V.11,AME 2.6 W/m2 OS,World,fossilco2,2005 to ~2020 error,0.2,0.12723260122836733
DNE21 V.11,AME 3.7 W/m2 NTE,World,fossilco2,2005 to ~2020 error,0.2,0.1066056245340945
DNE21 V.12,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.2,0.1513655824282476
DNE21 V.12,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.0021949671779264435
DNE21 V.12,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.06861542909299523
EC-IAM 2012,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.07534293869991449
EC-IAM 2012,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.09263600287357399
EC-IAM 2012,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.2,0.08790506709401869
EC-IAM 2012,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.08036578187119225
EC-IAM 2012,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.2,0.06886096442425638
EC-IAM 2012,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.2,0.10105164835629266
FARM_3.0,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.0013081514737902644
FARM_3.0,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.2,0.04773043199146643
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.2,0.02719011374323621
GCAM 3.0,AMPERE2-450-Conv-LST,World,fossilco2,2005 to ~2020 error,0.2,0.17583915025288532
GCAM 3.0,AMPERE2-450-EERE-LST,World,fossilco2,2005 to ~2020 error,0.2,0.13567848998630594
GCAM 3.0,AMPERE2-450-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.2,0.15894053106194117
GCAM 3.0,AMPERE2-450-LimBio-LST,World,fossilco2,2005 to ~2020 error,0.2,0.15846683846293463
GCAM 3.0,AMPERE2-450-LimSW-LST,World,fossilco2,2005 to ~2020 error,0.2,0.17195796384770934
GCAM 3.0,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.2,0.01707600828618827
GCAM 3.0,AMPERE2-450-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.14237719071921906
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,fossilco2,2005 to ~2020 error,0.2,0.13301832953787063
GCAM 3.0,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.2,0.16138687450376366
GCAM 3.0,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.2,0.1426232904114706
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.17888738858750886
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.2,5.824111804355603e-4
GCAM 3.0,AMPERE2-550-NoCCS-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.10999492038995284
GCAM 3.0,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.188793908136627
GCAM 3.0,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.002997042730864319
GCAM 3.0,EMF27-Base-LowEI,World,fossilco2,2005 to ~2020 error,0.2,0.06637730652350915
GCAM 3.0,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.03457892906156146
GCAM 3.0,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.027796227272783636
GCAM 3.0,ROSE WEAK-2020 DEF,World,fossilco2,2005 to ~2020 error,0.2,0.15965362346479783
GCAM 3.0,ROSE WEAK-2030 DEF,World,fossilco2,2005 to ~2020 error,0.2,0.15965362346479783
GCAM 3.0,ROSE WEAK-POL DEF,World,fossilco2,2005 to ~2020 error,0.2,0.15965362346479783
GCAM 3.1,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.2,0.06931022583035995
GCAM 3.1,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.2,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.2,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.2,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.2,0.19614567231852376
GCAM 3.1,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.2,0.19614837858902634
GCAM 3.1,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.2,0.19614567231852376
GCAM 3.1,LIMITS-StrPol,World,fossilco2,2005 to ~2020 error,0.2,0.08196142261444872
GCAM 3.1,LIMITS-StrPol-450,World,fossilco2,2005 to ~2020 error,0.2,0.08196142261444872
GCAM 3.1,LIMITS-StrPol-500,World,fossilco2,2005 to ~2020 error,0.2,0.08196142261444872
GEM-E3-ICCS,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.2,0.0055350313139763685
GEM-E3-ICCS,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.2,0.09996086467342424
GEM-E3-ICCS,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.0811349335253877
GEM-E3-ICCS,AMPERE3-CF450,World,fossilco2,2005 to ~2020 error,0.2,0.028232191473872792
GEM-E3-ICCS,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.10636552925170117
GEM-E3-ICCS,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.2,0.10182364744369887
GRAPE ver2011,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.051689051772146666
GRAPE ver2011,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.11096153850588486
GRAPE ver2011,EMF27-550-LimBio,World,fossilco2,2005 to ~2020 error,0.2,0.0478701545286746
GRAPE ver2011,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.17611848593690915
GTEMREF32,AME CO2 price $30 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.2,0.1894146591332233
IMACLIM v1.1,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.2,0.08026888376014618
IMACLIM v1.1,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.2,0.1280943698545034
IMACLIM v1.1,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.2,0.19370277008738968
IMACLIM v1.1,AMPERE3-450,World,fossilco2,2005 to ~2020 error,0.2,0.026659978407167717
IMACLIM v1.1,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.16581570858101613
IMACLIM v1.1,AMPERE3-CF450,World,fossilco2,2005 to ~2020 error,0.2,0.12274246019262991
IMACLIM v1.1,EMF27-G8-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.1793613524701867
IMAGE 2.4,AME CO2 price $10 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.2,0.1689101210904227
IMAGE 2.4,AMPERE2-450-LowEI-HST,World,fossilco2,2005 to ~2020 error,0.2,0.025467474093507025
IMAGE 2.4,AMPERE2-450-LowEI-LST,World,fossilco2,2005 to ~2020 error,0.2,0.12337148304247902
IMAGE 2.4,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.2,0.13455361549361866
IMAGE 2.4,AMPERE2-550-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.15819957966859177
IMAGE 2.4,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.2,0.1431611222284197
IMAGE 2.4,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.1350713183759953
IMAGE 2.4,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.15819957966859177
IMAGE 2.4,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.2,0.1431611222284197
IMAGE 2.4,EMF27-550-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.16230336893187625
IMAGE 2.4,EMF27-550-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.03517925614792072
IMAGE 2.4,EMF27-550-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.04624599010362518
IMAGE 2.4,EMF27-550-NucOff,World,fossilco2,2005 to ~2020 error,0.2,0.014681547504453718
IMAGE 2.4,EMF27-Base-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.1803217791127696
IMAGE 2.4,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.013630900926810074
IMAGE 2.4,LIMITS-500,World,fossilco2,2005 to ~2020 error,0.2,0.008804030235228577
IMAGE 2.4,LIMITS-RefPol,World,fossilco2,2005 to ~2020 error,0.2,0.008592917543230882
IMAGE 2.4,LIMITS-RefPol-450,World,fossilco2,2005 to ~2020 error,0.2,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-EE,World,fossilco2,2005 to ~2020 error,0.2,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-450-PC,World,fossilco2,2005 to ~2020 error,0.2,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol-500,World,fossilco2,2005 to ~2020 error,0.2,0.009641586222377763
IMAGE 2.4,LIMITS-RefPol2030-500,World,fossilco2,2005 to ~2020 error,0.2,0.009641586222377763
KEI-Linkages,AME CO2 price $30 (5% p.a.),World,fossilco2,2005 to ~2020 error,0.2,0.013254448711714772
MARIA23_org,AME Reference,World,fossilco2,2005 to ~2020 error,0.2,0.1829218141719331
MERGE_EMF27,EMF27-FP-EERE,World,fossilco2,2005 to ~2020 error,0.2,0.18703428593601568
MERGE_EMF27,EMF27-FP-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.015597923367834499
MERGE-ETL_2011,AMPERE2-450-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.2,0.05863271290338967
MERGE-ETL_2011,AMPERE2-450-LimSW-LST,World,fossilco2,2005 to ~2020 error,0.2,0.028955819828816898
MERGE-ETL_2011,AMPERE2-450-NucOff-LST,World,fossilco2,2005 to ~2020 error,0.2,0.19799249185724377
MERGE-ETL_2011,AMPERE2-550-FullTech-LST,World,fossilco2,2005 to ~2020 error,0.2,0.05863271290338967
MERGE-ETL_2011,AMPERE2-550-LimBio-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.08126406843682732
MERGE-ETL_2011,AMPERE2-550-LowEI-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.10184422716198394
MERGE-ETL_2011,AMPERE3-450P-CE,World,fossilco2,2005 to ~2020 error,0.2,0.18338527649848824
MERGE-ETL_2011,AMPERE3-550,World,fossilco2,2005 to ~2020 error,0.2,0.02884627098301773
MERGE-ETL_2011,AMPERE3-RefP-CE,World,fossilco2,2005 to ~2020 error,0.2,0.18338527649848824
MERGE-ETL_2011,AMPERE3-RefP-CEback,World,fossilco2,2005 to ~2020 error,0.2,0.18338527649848824
MESSAGE V.2,RCP 8.5_MIT_4.5W,World,fossilco2,2005 to ~2020 error,0.2,0.014926061481981279
MESSAGE V.3,AME Reference,World,fossilco2,2005 to ~2020 error,0.2,0.1331960322639807
MESSAGE V.4,AMPERE2-450-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.2,0.07505592578273079
MESSAGE V.4,AMPERE2-450-LimSW-HST,World,fossilco2,2005 to ~2020 error,0.2,0.069538884063709
MESSAGE V.4,AMPERE2-450-NucOff-HST,World,fossilco2,2005 to ~2020 error,0.2,0.07704558251377658
MESSAGE V.4,AMPERE2-550-FullTech-HST,World,fossilco2,2005 to ~2020 error,0.2,0.07444273952758418
MESSAGE V.4,AMPERE2-550-FullTech-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.11555711592807039
MESSAGE V.4,AMPERE2-550-LimSW-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.15737572219359275
MESSAGE V.4,AMPERE2-550-NucOff-OPT,World,fossilco2,2005 to ~2020 error,0.2,0.13439563265872145
MESSAGE V.4,AMPERE3-CF550,World,fossilco2,2005 to ~2020 error,0.2,0.11555711592807039
MESSAGE V.4,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.12816079939322056
MESSAGE V.4,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.09028439144666534
MESSAGE V.4,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.2,0.09992408499006622
MESSAGE V.4,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.11937924920838516
MESSAGE V.4,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.2,0.12809942754034087
MESSAGE V.4,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.2,0.09033557471996478
MESSAGE V.4,LIMITS-Base,World,fossilco2,2005 to ~2020 error,0.2,0.0899247917743149
Phoenix 2012.4,AME Reference,World,fossilco2,2005 to ~2020 error,0.2,0.053421739183431516
Phoenix 2012.4,EMF27-Base-Conv,World,fossilco2,2005 to ~2020 error,0.2,0.06493700123872204
Phoenix 2012.4,EMF27-Base-FullTech,World,fossilco2,2005 to ~2020 error,0.2,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimBio,World,fossilco2,2005 to ~2020 error,0.2,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimSW,World,fossilco2,2005 to ~2020 error,0.2,0.06493700123872204
Phoenix 2012.4,EMF27-Base-LimTech,World,fossilco2,2005 to ~2020 error,0.2,0.1549608980527466
Phoenix 2012.4,EMF27-Base-NucOff,World,fossilco2,2005 to ~2020 error,0.2,0.1549608980527466
POLES AMPERE,AMPERE2-450-Conv-HST,World,fossilco2,2005 to ~2020 error,0.2,0.10541236534447918
