MODEL,SCENARIO,REGION,variable,filter,growtherror,ieadivergencestps2020,2005-2040 divergence from IEA STPS
FARM_3.0,EMF27-550-EERE,World,pcgdpmer,Other Scenarios,0.4572623746249249,-0.08575717392195237,0.14696548974099505
FARM_3.0,EMF27-550-EERE,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-550-LowEI,World,co2intensity,Other Scenarios,-0.2628534863291867,0.6000848883137244,0.2302541563239054
FARM_3.0,EMF27-550-LowEI,World,energyintensity,Other Scenarios,-1.5336639229573708,-0.2807969624236425,-0.817739945509526
FARM_3.0,EMF27-550-LowEI,World,fossilco2,Other Scenarios,-1.4463247838786735,0.1576254799366888,-0.5297817759841807
FARM_3.0,EMF27-550-LowEI,World,pcgdpmer,Other Scenarios,0.4592087392454762,-0.061521865971106204,0.16164839340742912
FARM_3.0,EMF27-550-LowEI,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-550-NoCCS,World,co2intensity,Other Scenarios,-0.5559121003714919,0.044260372627390465,-0.21295640151498765
FARM_3.0,EMF27-550-NoCCS,World,energyintensity,Other Scenarios,-1.1243058073729424,-0.06754940592024716,-0.5204450065428308
FARM_3.0,EMF27-550-NoCCS,World,fossilco2,Other Scenarios,-1.4846547502812069,-0.47158754012414594,-0.9057592016200291
FARM_3.0,EMF27-550-NoCCS,World,pcgdpmer,Other Scenarios,0.3045792713008195,-0.3481579268490024,-0.06841341335622156
FARM_3.0,EMF27-550-NoCCS,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-Base-Conv,World,co2intensity,Other Scenarios,0.28339576436060243,1.0262107236309417,0.7078614553722248
FARM_3.0,EMF27-Base-Conv,World,energyintensity,Other Scenarios,0.2790723014660508,1.2129522032538356,0.8127179596304992
FARM_3.0,EMF27-Base-Conv,World,fossilco2,Other Scenarios,0.7871293979421494,1.9593982281298512,1.4569973009065502
FARM_3.0,EMF27-Base-Conv,World,pcgdpmer,Other Scenarios,0.33367744595308846,-0.17962411877263917,0.040362266109815526
FARM_3.0,EMF27-Base-Conv,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-Base-EERE,World,co2intensity,Other Scenarios,0.24169506722328915,1.0110631297160553,0.6813339600762983
FARM_3.0,EMF27-Base-EERE,World,energyintensity,Other Scenarios,-0.6014825178732894,0.4371974335856158,-0.00795111703962928
FARM_3.0,EMF27-Base-EERE,World,fossilco2,Other Scenarios,0.0013081514737902644,1.3371793600459652,0.7646631278007473
FARM_3.0,EMF27-Base-EERE,World,pcgdpmer,Other Scenarios,0.4701117159613828,-0.010940623273419159,0.19522466497006738
FARM_3.0,EMF27-Base-EERE,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-Base-FullTech,World,co2intensity,Other Scenarios,0.24998732317884942,1.0082056826285677,0.683254957150117
FARM_3.0,EMF27-Base-FullTech,World,energyintensity,Other Scenarios,0.29877315779606195,1.2221473860181393,0.8264155739229633
FARM_3.0,EMF27-Base-FullTech,World,fossilco2,Other Scenarios,0.7738957832616549,1.9511695663082944,1.446623659288306
FARM_3.0,EMF27-Base-FullTech,World,pcgdpmer,Other Scenarios,0.33415141612433574,-0.1790429223561255,0.04089750842121502
FARM_3.0,EMF27-Base-FullTech,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-Base-LimBio,World,co2intensity,Other Scenarios,0.2819326508481059,1.024054804522872,0.7060024529479721
FARM_3.0,EMF27-Base-LimBio,World,energyintensity,Other Scenarios,0.27786648414915116,1.211617672966034,0.8114385920445126
FARM_3.0,EMF27-Base-LimBio,World,fossilco2,Other Scenarios,0.7845176824389071,1.9560114698434385,1.453942703812925
FARM_3.0,EMF27-Base-LimBio,World,pcgdpmer,Other Scenarios,0.33373466127924223,-0.17952042766318044,0.04044603902642928
FARM_3.0,EMF27-Base-LimBio,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-Base-LowEI,World,co2intensity,Other Scenarios,0.2166615982350082,0.9769256251619162,0.6510981850503841
FARM_3.0,EMF27-Base-LowEI,World,energyintensity,Other Scenarios,-0.6260761475636571,0.39706754473297334,-0.04142260910843973
FARM_3.0,EMF27-Base-LowEI,World,fossilco2,Other Scenarios,-0.04773043199146643,1.264230488753874,0.70196152272015655
FARM_3.0,EMF27-Base-LowEI,World,pcgdpmer,Other Scenarios,0.4707002311747748,-0.009622101158728635,0.1962303269842014
FARM_3.0,EMF27-Base-LowEI,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
FARM_3.0,EMF27-FP-FullTech,World,co2intensity,Other Scenarios,-0.17391888252389243,0.8736628517602653,0.4246992513527691
FARM_3.0,EMF27-FP-FullTech,World,energyintensity,Other Scenarios,-0.3966020216218613,1.060173147592364,0.43584093221483877
FARM_3.0,EMF27-FP-FullTech,World,fossilco2,Other Scenarios,-0.3571938821410383,1.6309482069072363,0.7788873116008329
FARM_3.0,EMF27-FP-FullTech,World,pcgdpmer,Other Scenarios,0.32234313584230767,-0.20274721246310612,0.02229150823921408
FARM_3.0,EMF27-FP-FullTech,World,pop,Other Scenarios,-0.10901611383759224,-0.10014057998228687,-0.10394438020598917
GCAM 2.0,AME 2.6 W/m2 OS,World,co2intensity,Other Scenarios,-0.41684191241699586,-0.3849028623999662,-0.39859102669297886
GCAM 2.0,AME 2.6 W/m2 OS,World,energyintensity,Other Scenarios,-0.01430897186042257,0.5822108367993987,0.32655949023090386
GCAM 2.0,AME 2.6 W/m2 OS,World,fossilco2,Other Scenarios,-0.7087256107077907,-0.23983950428382364,-0.44079069275123806
GCAM 2.0,AME 2.6 W/m2 OS,World,pcgdpmer,Other Scenarios,-0.1797043656808719,-0.22366943397564654,-0.20482726184931455
GCAM 2.0,AME 2.6 W/m2 OS,World,pop,Other Scenarios,-0.0978703607495004,-0.21347804470760956,-0.16393189443984849
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,co2intensity,Other Scenarios,-0.07071575613662939,0.41665272728872316,0.2077805201064292
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,energyintensity,Other Scenarios,0.32110036882376547,0.8519174929446375,0.6244244397499781
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,fossilco2,Other Scenarios,-0.02719011374323621,0.8314227415501045,0.4634458035672442
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,pcgdpmer,Other Scenarios,-0.1797043656808719,-0.22367522135899243,-0.2048305689255122
GCAM 2.0,AME CO2 price $10 (5% p.a.),World,pop,Other Scenarios,-0.0978703607495004,-0.21347225732426367,-0.16392858736365082
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,co2intensity,Other Scenarios,-0.4631891937480713,-0.5019958696666571,-0.48536443713012034
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,energyintensity,Other Scenarios,-0.04894262253186765,0.5672233076758185,0.30315219472966726
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,fossilco2,Other Scenarios,-0.7897065427103113,-0.37192004067409473,-0.5509713986896161
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,pcgdpmer,Other Scenarios,-0.1797043656808719,-0.22367522135899243,-0.2048305689255122
GCAM 2.0,AME CO2 price $30 (5% p.a.),World,pop,Other Scenarios,-0.0978703607495004,-0.21347225732426367,-0.16392858736365082
GCAM 2.0,AME CO2 price $50 (5% p.a.),World,co2intensity,Other Scenarios,-0.9227787293317539,-0.6787211345848798,-0.7833172466192544
GCAM 2.0,AME CO2 price $50 (5% p.a.),World,energyintensity,Other Scenarios,-0.3756255523461064,0.6370320797612764,0.2030359517152552
GCAM 2.0,AME CO2 price $50 (5% p.a.),World,fossilco2,Other Scenarios,-1.5759790081082325,-0.4788365335068595,-0.9490404511931623
GCAM 2.0,AME CO2 price $50 (5% p.a.),World,pcgdpmer,Other Scenarios,-0.1797043656808719,-0.22367522135899243,-0.2048305689255122
GCAM 2.0,AME CO2 price $50 (5% p.a.),World,pop,Other Scenarios,-0.0978703607495004,-0.21347225732426367,-0.16392858736365082
GCAM 2.0,AME Reference,World,co2intensity,Other Scenarios,0.0717363231452206,0.6883493235633452,0.42408660909843465
GCAM 2.0,AME Reference,World,energyintensity,Other Scenarios,0.519533815066054,1.1846511745213686,0.8996008776119481
GCAM 2.0,AME Reference,World,fossilco2,Other Scenarios,0.3136954117809023,1.4358530194014578,0.9549283304212197
GCAM 2.0,AME Reference,World,pcgdpmer,Other Scenarios,-0.1797043656808719,-0.22367522135899243,-0.2048305689255122
GCAM 2.0,AME Reference,World,pop,Other Scenarios,-0.0978703607495004,-0.21347225732426367,-0.16392858736365082
GCAM 3.0,AMPERE2-450-EERE-HST,World,co2intensity,Other Scenarios,0.22460737370544148,-2.789340822246099,-1.4976487382668673
GCAM 3.0,AMPERE2-450-EERE-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-EERE-HST,World,fossilco2,Other Scenarios,0.6034644298556053,-3.1450785416363463,-1.5385601252826526
GCAM 3.0,AMPERE2-450-EERE-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-EERE-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-EERE-LST,World,co2intensity,Other Scenarios,0.01733416900782947,-2.2448238748189873,-1.2753275703217801
GCAM 3.0,AMPERE2-450-EERE-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-EERE-LST,World,fossilco2,Other Scenarios,0.13567848998630594,-2.3486443469563216,-1.2839345596951954
GCAM 3.0,AMPERE2-450-EERE-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-EERE-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-EERE-OPT,World,co2intensity,Other Scenarios,-0.35634335468330713,-1.1554128828513313,-0.8129545136364638
GCAM 3.0,AMPERE2-450-EERE-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-EERE-OPT,World,fossilco2,Other Scenarios,-1.1255267316895288,-1.3664470703839344,-1.2631954966577605
GCAM 3.0,AMPERE2-450-EERE-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-EERE-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-FullTech-HST,World,co2intensity,Other Scenarios,0.2221110840878251,0.17731752614244523,0.19651476526189374
GCAM 3.0,AMPERE2-450-FullTech-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-FullTech-HST,World,fossilco2,Other Scenarios,0.5980892321261984,0.7499624229612782,0.6848739126033868
GCAM 3.0,AMPERE2-450-FullTech-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-FullTech-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-FullTech-LST,World,co2intensity,Other Scenarios,0.022544260913622383,0.29278249028643943,0.17696610626951784
GCAM 3.0,AMPERE2-450-FullTech-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-FullTech-LST,World,fossilco2,Other Scenarios,0.15894053106194117,1.047821424915664,0.6668724704069257
GCAM 3.0,AMPERE2-450-FullTech-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-FullTech-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,co2intensity,Other Scenarios,0.08960170341047125,0.26992036613738934,0.19264093925442444
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,fossilco2,Other Scenarios,0.3026949106307075,0.9657265769186034,0.6815701485095051
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-FullTech-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-LimBio-HST,World,co2intensity,Other Scenarios,0.2230818006495765,-1.0526471783866467,-0.5059061873711225
GCAM 3.0,AMPERE2-450-LimBio-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimBio-HST,World,fossilco2,Other Scenarios,0.6030042740615202,-1.1720807306111054,-0.4113300143228372
GCAM 3.0,AMPERE2-450-LimBio-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimBio-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-LimBio-LST,World,co2intensity,Other Scenarios,0.022520298289162577,-0.8032997222821214,-0.4493768563229997
GCAM 3.0,AMPERE2-450-LimBio-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimBio-LST,World,fossilco2,Other Scenarios,0.15846683846293463,-0.6819098642390371,-0.3217484202239064
GCAM 3.0,AMPERE2-450-LimBio-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimBio-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-LimSW-HST,World,co2intensity,Other Scenarios,0.22991076503457997,0.2276674245355481,0.2286288561779903
GCAM 3.0,AMPERE2-450-LimSW-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimSW-HST,World,fossilco2,Other Scenarios,0.6215145359120051,0.8356558965565614,0.7438810277088943
GCAM 3.0,AMPERE2-450-LimSW-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimSW-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-LimSW-LST,World,co2intensity,Other Scenarios,0.026168775604562988,0.34661708556081094,0.20928209557956182
GCAM 3.0,AMPERE2-450-LimSW-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimSW-LST,World,fossilco2,Other Scenarios,0.17195796384770934,1.1394786728647437,0.7248269404288719
GCAM 3.0,AMPERE2-450-LimSW-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimSW-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,co2intensity,Other Scenarios,0.10749208327003346,0.31484120097460144,0.22597729338692943
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,fossilco2,Other Scenarios,0.34608858233578554,1.0349921741759898,0.7397477776730451
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LimSW-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-LowEI-HST,World,co2intensity,Other Scenarios,0.2849459036042892,0.3169350185261733,0.3032253978453658
GCAM 3.0,AMPERE2-450-LowEI-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LowEI-HST,World,fossilco2,Other Scenarios,0.237353647176078,0.3517573520628153,0.3027271928256421
GCAM 3.0,AMPERE2-450-LowEI-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-LowEI-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-NoCCS-HST,World,co2intensity,Other Scenarios,0.21961396842818282,-3.0280618354738884,-1.636200776658715
GCAM 3.0,AMPERE2-450-NoCCS-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-HST,World,fossilco2,Other Scenarios,0.5987191506877656,-3.43499692354629,-1.706261463160266
GCAM 3.0,AMPERE2-450-NoCCS-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,co2intensity,Other Scenarios,0.008601490777992993,-2.467597647619467,-1.406369445449127
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,fossilco2,Other Scenarios,0.13301832953787063,-2.63095728915342,-1.4463963097142951
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,co2intensity,Other Scenarios,-0.415238213281534,-1.7958837082008796,-1.2041784960925885
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,fossilco2,Other Scenarios,-0.6874712325274412,-1.5938968007620764,-1.2054287000900898
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NoCCS-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-NucOff-HST,World,co2intensity,Other Scenarios,0.2286012704309539,0.27961220977480983,0.257750378627443
GCAM 3.0,AMPERE2-450-NucOff-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NucOff-HST,World,fossilco2,Other Scenarios,0.6094638830005501,0.9074334626615348,0.7797322142353984
GCAM 3.0,AMPERE2-450-NucOff-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NucOff-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-NucOff-LST,World,co2intensity,Other Scenarios,0.030988741026550137,0.3958015339340891,0.2394531941165724
GCAM 3.0,AMPERE2-450-NucOff-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NucOff-LST,World,fossilco2,Other Scenarios,0.16138687450376366,1.2138155205064398,0.7627746722195786
GCAM 3.0,AMPERE2-450-NucOff-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NucOff-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-450-NucOff-OPT,World,co2intensity,Other Scenarios,0.09409344689241927,0.37574458386156706,0.25503695373193225
GCAM 3.0,AMPERE2-450-NucOff-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NucOff-OPT,World,fossilco2,Other Scenarios,0.30010287398339064,1.1317402898721534,0.7753242544912551
GCAM 3.0,AMPERE2-450-NucOff-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-450-NucOff-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-Conv-OPT,World,co2intensity,Other Scenarios,0.041376242132603824,0.12109921669459445,0.08693222759659847
GCAM 3.0,AMPERE2-550-Conv-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-Conv-OPT,World,fossilco2,Other Scenarios,0.20653835158005207,0.7823784271557892,0.5355898233376161
GCAM 3.0,AMPERE2-550-Conv-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-Conv-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-FullTech-HST,World,co2intensity,Other Scenarios,0.2229499769604626,0.38993164957462734,0.31836807559712815
GCAM 3.0,AMPERE2-550-FullTech-HST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-FullTech-HST,World,fossilco2,Other Scenarios,0.603195826325645,1.088195161886622,0.8803383037890603
GCAM 3.0,AMPERE2-550-FullTech-HST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-FullTech-HST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-FullTech-LST,World,co2intensity,Other Scenarios,0.020480360851810486,0.5002195233809502,0.29461702515417604
GCAM 3.0,AMPERE2-550-FullTech-LST,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-FullTech-LST,World,fossilco2,Other Scenarios,0.1426232904114706,1.3833770969644126,0.8516254655845803
GCAM 3.0,AMPERE2-550-FullTech-LST,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-FullTech-LST,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-FullTech-OPT,World,co2intensity,Other Scenarios,0.15659390381795957,0.44994644982131116,0.32422393010558903
GCAM 3.0,AMPERE2-550-FullTech-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-FullTech-OPT,World,fossilco2,Other Scenarios,0.4511810549557629,1.2164541190515725,0.8884799487247969
GCAM 3.0,AMPERE2-550-FullTech-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-FullTech-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,co2intensity,Other Scenarios,0.03218329299158684,0.08286153564155507,0.06114228879156869
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,fossilco2,Other Scenarios,0.17888738858750886,0.7225830969868168,0.4895706505299705
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-LimBio-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-LimSW-OPT,World,co2intensity,Other Scenarios,0.1745974213730177,0.48542132519681636,0.3522110807009026
GCAM 3.0,AMPERE2-550-LimSW-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-LimSW-OPT,World,fossilco2,Other Scenarios,0.4983172424959734,1.2686786381100672,0.9385237542754555
GCAM 3.0,AMPERE2-550-LimSW-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-LimSW-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,co2intensity,Other Scenarios,0.18660806727402157,0.5567152891733583,0.3980979083593569
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,fossilco2,Other Scenarios,5.824111804355603e-4,0.8108300009205942,0.4635810338890976
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-LowEI-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-550-NucOff-OPT,World,co2intensity,Other Scenarios,0.16014606467016979,0.5288077932039036,0.37080990954658904
GCAM 3.0,AMPERE2-550-NucOff-OPT,World,energyintensity,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-NucOff-OPT,World,fossilco2,Other Scenarios,0.4497623766252181,1.3381324298709367,0.9574024070513429
GCAM 3.0,AMPERE2-550-NucOff-OPT,World,pcgdpmer,Other Scenarios,NA,NA,NA
GCAM 3.0,AMPERE2-550-NucOff-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-Base-Conv-OPT,World,co2intensity,Other Scenarios,0.32757213821173936,0.8158205120260293,0.6065712089627622
GCAM 3.0,AMPERE2-Base-Conv-OPT,World,energyintensity,Other Scenarios,0.036432317606787334,0.9658973209790562,0.5675551766766552
GCAM 3.0,AMPERE2-Base-Conv-OPT,World,fossilco2,Other Scenarios,0.8573560930432429,1.8396602404303157,1.4186727486929986
GCAM 3.0,AMPERE2-Base-Conv-OPT,World,pcgdpmer,Other Scenarios,0.6004326255632726,0.15820038286435711,0.347728486878178
GCAM 3.0,AMPERE2-Base-Conv-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,co2intensity,Other Scenarios,0.29478895951288964,0.8504730869916953,0.6123227466436357
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,energyintensity,Other Scenarios,-0.527084071649252,0.41410701516410164,0.010739406529807233
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,fossilco2,Other Scenarios,0.26105652508835386,1.3225225095810271,0.8676085162270243
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,pcgdpmer,Other Scenarios,0.6004326255632726,0.15820038286435711,0.347728486878178
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,co2intensity,Other Scenarios,0.30298001140787445,0.783901481321639,0.5777922799300256
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,energyintensity,Other Scenarios,-3.7982653923163134e-4,0.943177083731292,0.5387955507582105
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,fossilco2,Other Scenarios,0.795951822093359,1.7850209724781612,1.3611341937418173
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,Other Scenarios,0.6004326255632726,0.15820038286435711,0.347728486878178
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,pop,Other Scenarios,-0.1070809883385564,-0.10025797543912696,-0.10318212382459671
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,co2intensity,Other Scenarios,0.30300346015977464,0.7839208139643572,0.577813376619536
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,energyintensity,Other Scenarios,-3.858914889176557e-4,0.9431684415323041,0.5387880130946375
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,fossilco2,Other Scenarios,0.7959692058955732,1.7850316629218914,1.3611477527677551
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,Other Scenarios,0.6004326255632726,0.15820038286435711,0.347728486878178
