MODEL,SCENARIO,REGION,variable,percent,resulttype
AIM/CGE,SSP5-Baseline,OECD90,co2intensity,0.6952684777548392,growtherror
AIM/CGE,SSP5-Baseline,REF,co2intensity,0.37077211220851236,growtherror
AIM/CGE,SSP5-Baseline,World,co2intensity,0.28854826830634095,growtherror
GCAM4,SSP1-Baseline,ASIA,co2intensity,NA,growtherror
GCAM4,SSP1-Baseline,LAM,co2intensity,NA,growtherror
GCAM4,SSP1-Baseline,MAF,co2intensity,NA,growtherror
GCAM4,SSP1-Baseline,OECD90,co2intensity,NA,growtherror
GCAM4,SSP1-Baseline,REF,co2intensity,NA,growtherror
GCAM4,SSP1-Baseline,World,co2intensity,NA,growtherror
GCAM4,SSP2-Baseline,ASIA,co2intensity,NA,growtherror
GCAM4,SSP2-Baseline,LAM,co2intensity,NA,growtherror
GCAM4,SSP2-Baseline,MAF,co2intensity,NA,growtherror
GCAM4,SSP2-Baseline,OECD90,co2intensity,NA,growtherror
GCAM4,SSP2-Baseline,REF,co2intensity,NA,growtherror
GCAM4,SSP2-Baseline,World,co2intensity,NA,growtherror
GCAM4,SSP3-Baseline,ASIA,co2intensity,NA,growtherror
GCAM4,SSP3-Baseline,LAM,co2intensity,NA,growtherror
GCAM4,SSP3-Baseline,MAF,co2intensity,NA,growtherror
GCAM4,SSP3-Baseline,OECD90,co2intensity,NA,growtherror
GCAM4,SSP3-Baseline,REF,co2intensity,NA,growtherror
GCAM4,SSP3-Baseline,World,co2intensity,NA,growtherror
GCAM4,SSP4-Baseline,ASIA,co2intensity,-0.09988516302664774,growtherror
GCAM4,SSP4-Baseline,LAM,co2intensity,0.1579493528725544,growtherror
GCAM4,SSP4-Baseline,MAF,co2intensity,-0.104476947082623,growtherror
GCAM4,SSP4-Baseline,OECD90,co2intensity,0.2825938191240358,growtherror
GCAM4,SSP4-Baseline,REF,co2intensity,0.17669179397260604,growtherror
GCAM4,SSP4-Baseline,World,co2intensity,-0.020483421161830773,growtherror
GCAM4,SSP5-Baseline,ASIA,co2intensity,NA,growtherror
GCAM4,SSP5-Baseline,LAM,co2intensity,NA,growtherror
GCAM4,SSP5-Baseline,MAF,co2intensity,NA,growtherror
GCAM4,SSP5-Baseline,OECD90,co2intensity,NA,growtherror
GCAM4,SSP5-Baseline,REF,co2intensity,NA,growtherror
GCAM4,SSP5-Baseline,World,co2intensity,NA,growtherror
IMAGE,SSP1-Baseline,ASIA,co2intensity,-0.019820810721121518,growtherror
IMAGE,SSP1-Baseline,LAM,co2intensity,0.32225943810187885,growtherror
IMAGE,SSP1-Baseline,MAF,co2intensity,0.757659237094167,growtherror
IMAGE,SSP1-Baseline,OECD90,co2intensity,0.1725976630913985,growtherror
IMAGE,SSP1-Baseline,REF,co2intensity,0.14519042915594582,growtherror
IMAGE,SSP1-Baseline,World,co2intensity,0.06651407612417914,growtherror
IMAGE,SSP2-Baseline,ASIA,co2intensity,-0.24106805409188192,growtherror
IMAGE,SSP2-Baseline,LAM,co2intensity,0.22064377886493536,growtherror
IMAGE,SSP2-Baseline,MAF,co2intensity,0.18181997811549122,growtherror
IMAGE,SSP2-Baseline,OECD90,co2intensity,0.190669872970742,growtherror
IMAGE,SSP2-Baseline,REF,co2intensity,0.16329902961405315,growtherror
IMAGE,SSP2-Baseline,World,co2intensity,-0.07501456894658887,growtherror
IMAGE,SSP3-Baseline,ASIA,co2intensity,-0.25578230802678004,growtherror
IMAGE,SSP3-Baseline,LAM,co2intensity,0.3398215963035407,growtherror
IMAGE,SSP3-Baseline,MAF,co2intensity,0.15843978236193967,growtherror
IMAGE,SSP3-Baseline,OECD90,co2intensity,0.21022825979469434,growtherror
IMAGE,SSP3-Baseline,REF,co2intensity,0.18082497017508947,growtherror
IMAGE,SSP3-Baseline,World,co2intensity,-0.07383499320902787,growtherror
IMAGE,SSP4-Baseline,ASIA,co2intensity,-0.33426284317078414,growtherror
IMAGE,SSP4-Baseline,LAM,co2intensity,0.18693449770071235,growtherror
IMAGE,SSP4-Baseline,MAF,co2intensity,0.17142024876270012,growtherror
IMAGE,SSP4-Baseline,OECD90,co2intensity,0.16642680850320468,growtherror
IMAGE,SSP4-Baseline,REF,co2intensity,0.1482014048784119,growtherror
IMAGE,SSP4-Baseline,World,co2intensity,-0.1409673111524723,growtherror
IMAGE,SSP5-Baseline,ASIA,co2intensity,-0.2217864565203369,growtherror
IMAGE,SSP5-Baseline,LAM,co2intensity,0.322202677558028,growtherror
IMAGE,SSP5-Baseline,MAF,co2intensity,0.2656349380258374,growtherror
IMAGE,SSP5-Baseline,OECD90,co2intensity,0.21192742267384557,growtherror
IMAGE,SSP5-Baseline,REF,co2intensity,0.16506253461670017,growtherror
IMAGE,SSP5-Baseline,World,co2intensity,-0.05085436009738187,growtherror
MESSAGE-GLOBIOM,SSP1-Baseline,ASIA,co2intensity,-0.116834102587839,growtherror
MESSAGE-GLOBIOM,SSP1-Baseline,LAM,co2intensity,-0.012784581656529292,growtherror
MESSAGE-GLOBIOM,SSP1-Baseline,MAF,co2intensity,0.5263365706407828,growtherror
MESSAGE-GLOBIOM,SSP1-Baseline,OECD90,co2intensity,-0.15673891881596924,growtherror
MESSAGE-GLOBIOM,SSP1-Baseline,REF,co2intensity,0.42589927173806597,growtherror
MESSAGE-GLOBIOM,SSP1-Baseline,World,co2intensity,-0.15833092361948387,growtherror
MESSAGE-GLOBIOM,SSP2-Baseline,ASIA,co2intensity,-0.3162067319503792,growtherror
MESSAGE-GLOBIOM,SSP2-Baseline,LAM,co2intensity,-0.29843043617417275,growtherror
MESSAGE-GLOBIOM,SSP2-Baseline,MAF,co2intensity,0.31435745013792893,growtherror
MESSAGE-GLOBIOM,SSP2-Baseline,OECD90,co2intensity,-0.07408639474141054,growtherror
MESSAGE-GLOBIOM,SSP2-Baseline,REF,co2intensity,0.44918303056319897,growtherror
MESSAGE-GLOBIOM,SSP2-Baseline,World,co2intensity,-0.24191050685865978,growtherror
MESSAGE-GLOBIOM,SSP3-Baseline,ASIA,co2intensity,0.255989905810325,growtherror
MESSAGE-GLOBIOM,SSP3-Baseline,LAM,co2intensity,0.2071494639948417,growtherror
MESSAGE-GLOBIOM,SSP3-Baseline,MAF,co2intensity,0.3311785700028924,growtherror
MESSAGE-GLOBIOM,SSP3-Baseline,OECD90,co2intensity,0.20055553726002984,growtherror
MESSAGE-GLOBIOM,SSP3-Baseline,REF,co2intensity,0.42627734343980395,growtherror
MESSAGE-GLOBIOM,SSP3-Baseline,World,co2intensity,0.1592962953157424,growtherror
REMIND-MAGPIE,SSP1-Baseline,ASIA,co2intensity,-0.189034472564785,growtherror
REMIND-MAGPIE,SSP1-Baseline,LAM,co2intensity,-0.5428861587612532,growtherror
REMIND-MAGPIE,SSP1-Baseline,MAF,co2intensity,0.8798128345729683,growtherror
REMIND-MAGPIE,SSP1-Baseline,OECD90,co2intensity,-0.016320159313950144,growtherror
REMIND-MAGPIE,SSP1-Baseline,REF,co2intensity,-0.224173186366722,growtherror
REMIND-MAGPIE,SSP1-Baseline,World,co2intensity,-0.15632349605293283,growtherror
REMIND-MAGPIE,SSP2-Baseline,ASIA,co2intensity,0.12871846868069303,growtherror
REMIND-MAGPIE,SSP2-Baseline,LAM,co2intensity,-0.009854276716955601,growtherror
REMIND-MAGPIE,SSP2-Baseline,MAF,co2intensity,1.2026640184534103,growtherror
REMIND-MAGPIE,SSP2-Baseline,OECD90,co2intensity,0.09104844879544782,growtherror
REMIND-MAGPIE,SSP2-Baseline,REF,co2intensity,-0.11620939806756597,growtherror
REMIND-MAGPIE,SSP2-Baseline,World,co2intensity,0.09569332529928265,growtherror
REMIND-MAGPIE,SSP5-Baseline,ASIA,co2intensity,-0.13721613360607288,growtherror
REMIND-MAGPIE,SSP5-Baseline,LAM,co2intensity,-0.061315791094673555,growtherror
REMIND-MAGPIE,SSP5-Baseline,MAF,co2intensity,1.1629642888733565,growtherror
REMIND-MAGPIE,SSP5-Baseline,OECD90,co2intensity,0.1499259258068264,growtherror
REMIND-MAGPIE,SSP5-Baseline,REF,co2intensity,-0.23215952505233042,growtherror
REMIND-MAGPIE,SSP5-Baseline,World,co2intensity,-0.03223038712248716,growtherror
WITCH-GLOBIOM,SSP1-Baseline,ASIA,co2intensity,0.14311579183409595,growtherror
WITCH-GLOBIOM,SSP1-Baseline,LAM,co2intensity,0.2343057639701025,growtherror
WITCH-GLOBIOM,SSP1-Baseline,MAF,co2intensity,-0.10091558739036177,growtherror
WITCH-GLOBIOM,SSP1-Baseline,OECD90,co2intensity,0.20771712244176999,growtherror
WITCH-GLOBIOM,SSP1-Baseline,REF,co2intensity,0.008364833548745398,growtherror
WITCH-GLOBIOM,SSP1-Baseline,World,co2intensity,0.03359519424200785,growtherror
WITCH-GLOBIOM,SSP2-Baseline,ASIA,co2intensity,0.1427253346433739,growtherror
WITCH-GLOBIOM,SSP2-Baseline,LAM,co2intensity,0.2647075471619431,growtherror
WITCH-GLOBIOM,SSP2-Baseline,MAF,co2intensity,-0.15668422136474636,growtherror
WITCH-GLOBIOM,SSP2-Baseline,OECD90,co2intensity,0.2403119681807968,growtherror
WITCH-GLOBIOM,SSP2-Baseline,REF,co2intensity,0.2193552998858732,growtherror
WITCH-GLOBIOM,SSP2-Baseline,World,co2intensity,0.05808330437903697,growtherror
WITCH-GLOBIOM,SSP3-Baseline,ASIA,co2intensity,0.20654895481338986,growtherror
WITCH-GLOBIOM,SSP3-Baseline,LAM,co2intensity,0.40878168551694416,growtherror
WITCH-GLOBIOM,SSP3-Baseline,MAF,co2intensity,-0.1367146863694093,growtherror
WITCH-GLOBIOM,SSP3-Baseline,OECD90,co2intensity,0.3360927169062695,growtherror
WITCH-GLOBIOM,SSP3-Baseline,REF,co2intensity,0.23775207405377552,growtherror
WITCH-GLOBIOM,SSP3-Baseline,World,co2intensity,0.13580162779686145,growtherror
WITCH-GLOBIOM,SSP4-Baseline,ASIA,co2intensity,0.136353445206141,growtherror
WITCH-GLOBIOM,SSP4-Baseline,LAM,co2intensity,0.219555208237048,growtherror
WITCH-GLOBIOM,SSP4-Baseline,MAF,co2intensity,-0.2788831265275573,growtherror
WITCH-GLOBIOM,SSP4-Baseline,OECD90,co2intensity,0.2673025286852255,growtherror
WITCH-GLOBIOM,SSP4-Baseline,REF,co2intensity,0.259136924181919,growtherror
WITCH-GLOBIOM,SSP4-Baseline,World,co2intensity,0.05229029168648136,growtherror
WITCH-GLOBIOM,SSP5-Baseline,ASIA,co2intensity,0.17358071779073558,growtherror
WITCH-GLOBIOM,SSP5-Baseline,LAM,co2intensity,0.31296153763447077,growtherror
WITCH-GLOBIOM,SSP5-Baseline,MAF,co2intensity,-0.014231120782477014,growtherror
WITCH-GLOBIOM,SSP5-Baseline,OECD90,co2intensity,0.33548298461080117,growtherror
WITCH-GLOBIOM,SSP5-Baseline,REF,co2intensity,0.23827832515269298,growtherror
WITCH-GLOBIOM,SSP5-Baseline,World,co2intensity,0.12118870621413258,growtherror
AIM/CGE,SSP1-Baseline,ASIA,fossilco2,-0.6883349276108632,catchuprate
AIM/CGE,SSP1-Baseline,LAM,fossilco2,-0.564050641861896,catchuprate
AIM/CGE,SSP1-Baseline,MAF,fossilco2,0.8014777704802545,catchuprate
AIM/CGE,SSP1-Baseline,OECD90,fossilco2,1.0277977752124978,catchuprate
AIM/CGE,SSP1-Baseline,REF,fossilco2,1.8869691918694187,catchuprate
AIM/CGE,SSP1-Baseline,World,fossilco2,0.3066111282160987,catchuprate
AIM/CGE,SSP2-Baseline,ASIA,fossilco2,0.9490561361548578,catchuprate
AIM/CGE,SSP2-Baseline,LAM,fossilco2,1.2392161045301753,catchuprate
AIM/CGE,SSP2-Baseline,MAF,fossilco2,2.126909423174192,catchuprate
AIM/CGE,SSP2-Baseline,OECD90,fossilco2,2.5761873050820383,catchuprate
AIM/CGE,SSP2-Baseline,REF,fossilco2,3.0418316074017326,catchuprate
AIM/CGE,SSP2-Baseline,World,fossilco2,1.7876954360477424,catchuprate
AIM/CGE,SSP3-Baseline,ASIA,fossilco2,1.4689109792075117,catchuprate
AIM/CGE,SSP3-Baseline,LAM,fossilco2,2.4889419809728155,catchuprate
AIM/CGE,SSP3-Baseline,MAF,fossilco2,2.9819972979237996,catchuprate
AIM/CGE,SSP3-Baseline,OECD90,fossilco2,2.1144117000010514,catchuprate
AIM/CGE,SSP3-Baseline,REF,fossilco2,2.2475781354400493,catchuprate
AIM/CGE,SSP3-Baseline,World,fossilco2,1.9277506308376566,catchuprate
AIM/CGE,SSP4-Baseline,ASIA,fossilco2,0.9349745986836622,catchuprate
AIM/CGE,SSP4-Baseline,LAM,fossilco2,-0.31595712049230606,catchuprate
AIM/CGE,SSP4-Baseline,MAF,fossilco2,1.5988298432768053,catchuprate
AIM/CGE,SSP4-Baseline,OECD90,fossilco2,1.411387209705841,catchuprate
AIM/CGE,SSP4-Baseline,REF,fossilco2,1.6267502145775126,catchuprate
AIM/CGE,SSP4-Baseline,World,fossilco2,1.1235796636621287,catchuprate
AIM/CGE,SSP5-Baseline,ASIA,fossilco2,1.666084957102787,catchuprate
AIM/CGE,SSP5-Baseline,LAM,fossilco2,1.84910929076901,catchuprate
AIM/CGE,SSP5-Baseline,MAF,fossilco2,2.96092438610063,catchuprate
AIM/CGE,SSP5-Baseline,OECD90,fossilco2,3.3839781003448506,catchuprate
AIM/CGE,SSP5-Baseline,REF,fossilco2,4.0125861404263485,catchuprate
AIM/CGE,SSP5-Baseline,World,fossilco2,2.5923511314643455,catchuprate
GCAM4,SSP1-Baseline,ASIA,fossilco2,NA,catchuprate
GCAM4,SSP1-Baseline,LAM,fossilco2,NA,catchuprate
GCAM4,SSP1-Baseline,MAF,fossilco2,NA,catchuprate
GCAM4,SSP1-Baseline,OECD90,fossilco2,NA,catchuprate
GCAM4,SSP1-Baseline,REF,fossilco2,NA,catchuprate
GCAM4,SSP1-Baseline,World,fossilco2,NA,catchuprate
GCAM4,SSP2-Baseline,ASIA,fossilco2,NA,catchuprate
GCAM4,SSP2-Baseline,LAM,fossilco2,NA,catchuprate
GCAM4,SSP2-Baseline,MAF,fossilco2,NA,catchuprate
GCAM4,SSP2-Baseline,OECD90,fossilco2,NA,catchuprate
GCAM4,SSP2-Baseline,REF,fossilco2,NA,catchuprate
GCAM4,SSP2-Baseline,World,fossilco2,NA,catchuprate
GCAM4,SSP3-Baseline,ASIA,fossilco2,NA,catchuprate
GCAM4,SSP3-Baseline,LAM,fossilco2,NA,catchuprate
GCAM4,SSP3-Baseline,MAF,fossilco2,NA,catchuprate
GCAM4,SSP3-Baseline,OECD90,fossilco2,NA,catchuprate
GCAM4,SSP3-Baseline,REF,fossilco2,NA,catchuprate
GCAM4,SSP3-Baseline,World,fossilco2,NA,catchuprate
GCAM4,SSP4-Baseline,ASIA,fossilco2,1.5135980651059588,catchuprate
GCAM4,SSP4-Baseline,LAM,fossilco2,2.867903024190798,catchuprate
GCAM4,SSP4-Baseline,MAF,fossilco2,2.178021746414689,catchuprate
GCAM4,SSP4-Baseline,OECD90,fossilco2,1.4229901087125163,catchuprate
GCAM4,SSP4-Baseline,REF,fossilco2,1.2078699730490605,catchuprate
GCAM4,SSP4-Baseline,World,fossilco2,1.646787989427716,catchuprate
GCAM4,SSP5-Baseline,ASIA,fossilco2,NA,catchuprate
GCAM4,SSP5-Baseline,LAM,fossilco2,NA,catchuprate
GCAM4,SSP5-Baseline,MAF,fossilco2,NA,catchuprate
GCAM4,SSP5-Baseline,OECD90,fossilco2,NA,catchuprate
GCAM4,SSP5-Baseline,REF,fossilco2,NA,catchuprate
GCAM4,SSP5-Baseline,World,fossilco2,NA,catchuprate
IMAGE,SSP1-Baseline,ASIA,fossilco2,0.7129031280689935,catchuprate
IMAGE,SSP1-Baseline,LAM,fossilco2,1.9326681358464084,catchuprate
IMAGE,SSP1-Baseline,MAF,fossilco2,1.5767113249119922,catchuprate
IMAGE,SSP1-Baseline,OECD90,fossilco2,-0.6109504296023549,catchuprate
IMAGE,SSP1-Baseline,REF,fossilco2,0.47923612775750085,catchuprate
IMAGE,SSP1-Baseline,World,fossilco2,0.47647126935306033,catchuprate
IMAGE,SSP2-Baseline,ASIA,fossilco2,1.4017365911148127,catchuprate
IMAGE,SSP2-Baseline,LAM,fossilco2,2.353630797561256,catchuprate
IMAGE,SSP2-Baseline,MAF,fossilco2,1.4430285031128973,catchuprate
IMAGE,SSP2-Baseline,OECD90,fossilco2,0.12503238526679683,catchuprate
IMAGE,SSP2-Baseline,REF,fossilco2,0.8483646301176506,catchuprate
IMAGE,SSP2-Baseline,World,fossilco2,1.040856702927344,catchuprate
IMAGE,SSP3-Baseline,ASIA,fossilco2,1.378741933079852,catchuprate
IMAGE,SSP3-Baseline,LAM,fossilco2,3.1477310618555867,catchuprate
IMAGE,SSP3-Baseline,MAF,fossilco2,1.9861139880924772,catchuprate
IMAGE,SSP3-Baseline,OECD90,fossilco2,0.22991344584898382,catchuprate
IMAGE,SSP3-Baseline,REF,fossilco2,1.667135451129913,catchuprate
IMAGE,SSP3-Baseline,World,fossilco2,1.2289092893308928,catchuprate
IMAGE,SSP4-Baseline,ASIA,fossilco2,0.8172250284850201,catchuprate
IMAGE,SSP4-Baseline,LAM,fossilco2,2.0395944141392333,catchuprate
IMAGE,SSP4-Baseline,MAF,fossilco2,1.9196474274695752,catchuprate
IMAGE,SSP4-Baseline,OECD90,fossilco2,-0.2606295674279234,catchuprate
IMAGE,SSP4-Baseline,REF,fossilco2,0.6914086134735477,catchuprate
IMAGE,SSP4-Baseline,World,fossilco2,0.6815916091538885,catchuprate
IMAGE,SSP5-Baseline,ASIA,fossilco2,3.0595247968355777,catchuprate
IMAGE,SSP5-Baseline,LAM,fossilco2,4.666102439946313,catchuprate
IMAGE,SSP5-Baseline,MAF,fossilco2,4.014036200420607,catchuprate
IMAGE,SSP5-Baseline,OECD90,fossilco2,1.7635245625972806,catchuprate
IMAGE,SSP5-Baseline,REF,fossilco2,1.9685774695551173,catchuprate
IMAGE,SSP5-Baseline,World,fossilco2,2.814690870826,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,ASIA,fossilco2,-0.06897639090614138,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,LAM,fossilco2,1.8817419035992866,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,MAF,fossilco2,2.5874319864768824,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,OECD90,fossilco2,-0.0961039721353995,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,REF,fossilco2,-0.4588565560126634,catchuprate
MESSAGE-GLOBIOM,SSP1-Baseline,World,fossilco2,0.3499776017361689,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,ASIA,fossilco2,0.5202128917746007,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,LAM,fossilco2,2.2954277050113783,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,MAF,fossilco2,2.727976206460749,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,OECD90,fossilco2,0.6870657191448327,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,REF,fossilco2,0.8606106825342197,catchuprate
MESSAGE-GLOBIOM,SSP2-Baseline,World,fossilco2,0.9494649589558856,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,ASIA,fossilco2,2.9322484235569357,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,LAM,fossilco2,2.6980503658932777,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,MAF,fossilco2,3.5515076667784378,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,OECD90,fossilco2,1.8947964501400771,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,REF,fossilco2,2.195076093256909,catchuprate
MESSAGE-GLOBIOM,SSP3-Baseline,World,fossilco2,2.587231770816911,catchuprate
REMIND-MAGPIE,SSP1-Baseline,ASIA,fossilco2,0.794374878192241,catchuprate
REMIND-MAGPIE,SSP1-Baseline,LAM,fossilco2,1.0856786479169223,catchuprate
REMIND-MAGPIE,SSP1-Baseline,MAF,fossilco2,2.7550221452347508,catchuprate
REMIND-MAGPIE,SSP1-Baseline,OECD90,fossilco2,0.14974517620890426,catchuprate
REMIND-MAGPIE,SSP1-Baseline,REF,fossilco2,-0.8238080535626046,catchuprate
REMIND-MAGPIE,SSP1-Baseline,World,fossilco2,0.7714917348217097,catchuprate
REMIND-MAGPIE,SSP2-Baseline,ASIA,fossilco2,1.3593546615650134,catchuprate
REMIND-MAGPIE,SSP2-Baseline,LAM,fossilco2,2.4139533029417928,catchuprate
REMIND-MAGPIE,SSP2-Baseline,MAF,fossilco2,3.7364820519037445,catchuprate
REMIND-MAGPIE,SSP2-Baseline,OECD90,fossilco2,1.2502897253360845,catchuprate
REMIND-MAGPIE,SSP2-Baseline,REF,fossilco2,0.8503813774079827,catchuprate
REMIND-MAGPIE,SSP2-Baseline,World,fossilco2,1.6413563414735122,catchuprate
REMIND-MAGPIE,SSP5-Baseline,ASIA,fossilco2,2.5386484991748626,catchuprate
REMIND-MAGPIE,SSP5-Baseline,LAM,fossilco2,3.962084474842848,catchuprate
REMIND-MAGPIE,SSP5-Baseline,MAF,fossilco2,4.679178742960899,catchuprate
REMIND-MAGPIE,SSP5-Baseline,OECD90,fossilco2,2.5559521805295815,catchuprate
REMIND-MAGPIE,SSP5-Baseline,REF,fossilco2,1.6345067675029545,catchuprate
REMIND-MAGPIE,SSP5-Baseline,World,fossilco2,2.8334120142335695,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,ASIA,fossilco2,1.7578823999308968,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,LAM,fossilco2,1.361836364483028,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,MAF,fossilco2,1.3534185231549523,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,OECD90,fossilco2,0.38534064874546714,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,REF,fossilco2,1.8103252219313637,catchuprate
WITCH-GLOBIOM,SSP1-Baseline,World,fossilco2,1.243653764409005,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,ASIA,fossilco2,2.5894645674807437,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,LAM,fossilco2,2.2406840826463705,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,MAF,fossilco2,2.209492857195176,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,OECD90,fossilco2,1.538043987443387,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,REF,fossilco2,3.001087067079742,catchuprate
WITCH-GLOBIOM,SSP2-Baseline,World,fossilco2,2.1990722507153277,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,ASIA,fossilco2,2.9970806129676353,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,LAM,fossilco2,2.520539941337362,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,MAF,fossilco2,2.7945828215593798,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,OECD90,fossilco2,1.9050910262706622,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,REF,fossilco2,3.9707925580026115,catchuprate
WITCH-GLOBIOM,SSP3-Baseline,World,fossilco2,2.6637933118390817,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,ASIA,fossilco2,1.786525391453462,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,LAM,fossilco2,1.270141024258499,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,MAF,fossilco2,1.5742865169310272,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,OECD90,fossilco2,1.123231398508746,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,REF,fossilco2,2.1671755615365074,catchuprate
WITCH-GLOBIOM,SSP4-Baseline,World,fossilco2,1.5086637655797628,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,ASIA,fossilco2,3.936591026786922,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,LAM,fossilco2,2.6012377183389104,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,MAF,fossilco2,3.0531331099985,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,OECD90,fossilco2,2.516095557365501,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,REF,fossilco2,3.980377373646653,catchuprate
WITCH-GLOBIOM,SSP5-Baseline,World,fossilco2,3.3094140417711038,catchuprate
AIM/CGE,SSP1-Baseline,ASIA,pop,0.135847532907356,catchuprate
AIM/CGE,SSP1-Baseline,LAM,pop,0.26483452862262274,catchuprate
AIM/CGE,SSP1-Baseline,MAF,pop,0.962571012123158,catchuprate
AIM/CGE,SSP1-Baseline,OECD90,pop,0.3329494852954441,catchuprate
AIM/CGE,SSP1-Baseline,REF,pop,-0.2801609817144779,catchuprate
AIM/CGE,SSP1-Baseline,World,pop,0.3524098982248724,catchuprate
AIM/CGE,SSP2-Baseline,ASIA,pop,0.4154046593776182,catchuprate
AIM/CGE,SSP2-Baseline,LAM,pop,0.6072877968027832,catchuprate
AIM/CGE,SSP2-Baseline,MAF,pop,1.4056999159254455,catchuprate
AIM/CGE,SSP2-Baseline,OECD90,pop,0.27617818372656533,catchuprate
AIM/CGE,SSP2-Baseline,REF,pop,-0.11342690911049558,catchuprate
AIM/CGE,SSP2-Baseline,World,pop,0.6228855125168774,catchuprate
AIM/CGE,SSP3-Baseline,ASIA,pop,0.7209150418815491,catchuprate
AIM/CGE,SSP3-Baseline,LAM,pop,1.0770842500705646,catchuprate
AIM/CGE,SSP3-Baseline,MAF,pop,1.8836797095555977,catchuprate
AIM/CGE,SSP3-Baseline,OECD90,pop,-0.1742987706513643,catchuprate
AIM/CGE,SSP3-Baseline,REF,pop,0.00211545913831325,catchuprate
AIM/CGE,SSP3-Baseline,World,pop,0.878691996979708,catchuprate
AIM/CGE,SSP4-Baseline,ASIA,pop,0.2678532469404103,catchuprate
AIM/CGE,SSP4-Baseline,LAM,pop,0.4735238610839076,catchuprate
AIM/CGE,SSP4-Baseline,MAF,pop,1.7654549380119624,catchuprate
AIM/CGE,SSP4-Baseline,OECD90,pop,0.09877465915309812,catchuprate
AIM/CGE,SSP4-Baseline,REF,pop,-0.3369005546932857,catchuprate
AIM/CGE,SSP4-Baseline,World,pop,0.5972266446622965,catchuprate
AIM/CGE,SSP5-Baseline,ASIA,pop,0.11673081060352469,catchuprate
AIM/CGE,SSP5-Baseline,LAM,pop,0.14384584388564037,catchuprate
AIM/CGE,SSP5-Baseline,MAF,pop,0.9358948115523836,catchuprate
AIM/CGE,SSP5-Baseline,OECD90,pop,0.7115832784081588,catchuprate
AIM/CGE,SSP5-Baseline,REF,pop,-0.23694179314793007,catchuprate
AIM/CGE,SSP5-Baseline,World,pop,0.387865622179071,catchuprate
GCAM4,SSP1-Baseline,ASIA,pop,NA,catchuprate
GCAM4,SSP1-Baseline,LAM,pop,NA,catchuprate
GCAM4,SSP1-Baseline,MAF,pop,NA,catchuprate
GCAM4,SSP1-Baseline,OECD90,pop,NA,catchuprate
GCAM4,SSP1-Baseline,REF,pop,NA,catchuprate
GCAM4,SSP1-Baseline,World,pop,NA,catchuprate
GCAM4,SSP2-Baseline,ASIA,pop,NA,catchuprate
GCAM4,SSP2-Baseline,LAM,pop,NA,catchuprate
GCAM4,SSP2-Baseline,MAF,pop,NA,catchuprate
GCAM4,SSP2-Baseline,OECD90,pop,NA,catchuprate
GCAM4,SSP2-Baseline,REF,pop,NA,catchuprate
GCAM4,SSP2-Baseline,World,pop,NA,catchuprate
GCAM4,SSP3-Baseline,ASIA,pop,NA,catchuprate
GCAM4,SSP3-Baseline,LAM,pop,NA,catchuprate
GCAM4,SSP3-Baseline,MAF,pop,NA,catchuprate
GCAM4,SSP3-Baseline,OECD90,pop,NA,catchuprate
