MODEL,SCENARIO,REGION,variable,DATABASE,sensitivity,percent
Phoenix 2012.4,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,grerrsens1,0.4140183800121675
Phoenix 2012.4,EMF27-Base-EERE,REF,pcgdpmer,AR5,grerrsens1,-0.12369336757508653
Phoenix 2012.4,EMF27-Base-EERE,World,pcgdpmer,AR5,grerrsens1,-0.06976155174753496
Phoenix 2012.4,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,grerrsens1,-1.7492377291094094
Phoenix 2012.4,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,grerrsens1,1.1655383008330138
Phoenix 2012.4,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,grerrsens1,0.6569267627095683
Phoenix 2012.4,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,grerrsens1,0.36143142008984475
Phoenix 2012.4,EMF27-Base-FullTech,REF,pcgdpmer,AR5,grerrsens1,-0.5698707754677915
Phoenix 2012.4,EMF27-Base-FullTech,World,pcgdpmer,AR5,grerrsens1,-0.18167723784889267
Phoenix 2012.4,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,grerrsens1,-1.7492377291094094
Phoenix 2012.4,EMF27-Base-LimBio,LAM,pcgdpmer,AR5,grerrsens1,1.1655383008330138
Phoenix 2012.4,EMF27-Base-LimBio,MAF,pcgdpmer,AR5,grerrsens1,0.6569267627095683
Phoenix 2012.4,EMF27-Base-LimBio,OECD90,pcgdpmer,AR5,grerrsens1,0.36143142008984475
Phoenix 2012.4,EMF27-Base-LimBio,REF,pcgdpmer,AR5,grerrsens1,-0.5698707754677915
Phoenix 2012.4,EMF27-Base-LimBio,World,pcgdpmer,AR5,grerrsens1,-0.18167723784889267
Phoenix 2012.4,EMF27-Base-LimSW,ASIA,pcgdpmer,AR5,grerrsens1,-1.7492377291094094
Phoenix 2012.4,EMF27-Base-LimSW,LAM,pcgdpmer,AR5,grerrsens1,1.1655383008330138
Phoenix 2012.4,EMF27-Base-LimSW,MAF,pcgdpmer,AR5,grerrsens1,0.6569267627095683
Phoenix 2012.4,EMF27-Base-LimSW,OECD90,pcgdpmer,AR5,grerrsens1,0.36143142008984475
Phoenix 2012.4,EMF27-Base-LimSW,REF,pcgdpmer,AR5,grerrsens1,-0.5698707754677915
Phoenix 2012.4,EMF27-Base-LimSW,World,pcgdpmer,AR5,grerrsens1,-0.18167723784889267
Phoenix 2012.4,EMF27-Base-LimTech,ASIA,pcgdpmer,AR5,grerrsens1,-1.749164145986301
Phoenix 2012.4,EMF27-Base-LimTech,LAM,pcgdpmer,AR5,grerrsens1,1.1662324863903528
Phoenix 2012.4,EMF27-Base-LimTech,MAF,pcgdpmer,AR5,grerrsens1,0.6597805378548007
Phoenix 2012.4,EMF27-Base-LimTech,OECD90,pcgdpmer,AR5,grerrsens1,0.357897632428692
Phoenix 2012.4,EMF27-Base-LimTech,REF,pcgdpmer,AR5,grerrsens1,-0.5740574796494496
Phoenix 2012.4,EMF27-Base-LimTech,World,pcgdpmer,AR5,grerrsens1,-0.18401116517587468
Phoenix 2012.4,EMF27-Base-LowEI,ASIA,pcgdpmer,AR5,grerrsens1,-1.536841651721476
Phoenix 2012.4,EMF27-Base-LowEI,LAM,pcgdpmer,AR5,grerrsens1,1.2882488960877931
Phoenix 2012.4,EMF27-Base-LowEI,MAF,pcgdpmer,AR5,grerrsens1,0.9037741568508442
Phoenix 2012.4,EMF27-Base-LowEI,OECD90,pcgdpmer,AR5,grerrsens1,0.41697402551211704
Phoenix 2012.4,EMF27-Base-LowEI,REF,pcgdpmer,AR5,grerrsens1,-0.12859136598670184
Phoenix 2012.4,EMF27-Base-LowEI,World,pcgdpmer,AR5,grerrsens1,-0.07038578111521598
Phoenix 2012.4,EMF27-Base-NucOff,ASIA,pcgdpmer,AR5,grerrsens1,-1.749164145986301
Phoenix 2012.4,EMF27-Base-NucOff,LAM,pcgdpmer,AR5,grerrsens1,1.1662324863903528
Phoenix 2012.4,EMF27-Base-NucOff,MAF,pcgdpmer,AR5,grerrsens1,0.6597805378548007
Phoenix 2012.4,EMF27-Base-NucOff,OECD90,pcgdpmer,AR5,grerrsens1,0.357897632428692
Phoenix 2012.4,EMF27-Base-NucOff,REF,pcgdpmer,AR5,grerrsens1,-0.5740574796494496
Phoenix 2012.4,EMF27-Base-NucOff,World,pcgdpmer,AR5,grerrsens1,-0.18401116517587468
POLES AMPERE,AMPERE2-Base-Conv-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-Conv-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-Conv-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-Conv-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-Conv-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-Conv-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE2-Base-EERE-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-EERE-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-EERE-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-EERE-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-EERE-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-EERE-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-FullTech-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-FullTech-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-LimBio-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.16977507583007934
POLES AMPERE,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,AR5,grerrsens1,1.4544229119919314
POLES AMPERE,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,grerrsens1,-0.13762407255295395
POLES AMPERE,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,AR5,grerrsens1,0.6679675800549607
POLES AMPERE,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES AMPERE,AMPERE3-Base,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES AMPERE,AMPERE3-Base,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES AMPERE,AMPERE3-Base,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES AMPERE,AMPERE3-Base,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES AMPERE,AMPERE3-Base,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES AMPERE,AMPERE3-Base,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-Conv,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-Conv,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-Conv,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-Conv,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-EERE,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-EERE,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-EERE,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-EERE,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-FullTech,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-FullTech,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-LimBio,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-LimBio,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-LimBio,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-LimBio,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-LimBio,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-LimSW,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-LimSW,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-LimSW,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-LimSW,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-LimSW,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-LimSW,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-LimTech,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-LimTech,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-LimTech,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-LimTech,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-LimTech,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-LimTech,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-LowEI,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-LowEI,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-LowEI,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-LowEI,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-LowEI,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-LowEI,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES EMF27,EMF27-Base-NucOff,ASIA,pcgdpmer,AR5,grerrsens1,0.5170689098682554
POLES EMF27,EMF27-Base-NucOff,LAM,pcgdpmer,AR5,grerrsens1,1.911115995259761
POLES EMF27,EMF27-Base-NucOff,MAF,pcgdpmer,AR5,grerrsens1,1.5773915133842942
POLES EMF27,EMF27-Base-NucOff,OECD90,pcgdpmer,AR5,grerrsens1,0.04996640855724255
POLES EMF27,EMF27-Base-NucOff,REF,pcgdpmer,AR5,grerrsens1,0.7418034936800784
POLES EMF27,EMF27-Base-NucOff,World,pcgdpmer,AR5,grerrsens1,0.27311616182293097
POLES-AME,AME Reference,ASIA,pcgdpmer,AR5,grerrsens1,0.6495758414126902
POLES-AME,AME Reference,OECD90,pcgdpmer,AR5,grerrsens1,0.09340267326485585
POLES-AME,AME Reference,World,pcgdpmer,AR5,grerrsens1,0.16402324510334432
REMIND 1.1,baseline,World,pcgdpmer,AR5,grerrsens1,NA
REMIND 1.1,baselinebiomax,World,pcgdpmer,AR5,grerrsens1,NA
REMIND 1.1,baselinebiomin,World,pcgdpmer,AR5,grerrsens1,NA
REMIND 1.2,Baseline,World,pcgdpmer,AR5,grerrsens1,0.48962701608528447
REMIND 1.3,AME Reference,ASIA,pcgdpmer,AR5,grerrsens1,-0.31376749104488044
REMIND 1.3,AME Reference,LAM,pcgdpmer,AR5,grerrsens1,2.522890944915541
REMIND 1.3,AME Reference,MAF,pcgdpmer,AR5,grerrsens1,2.137181815692962
REMIND 1.3,AME Reference,OECD90,pcgdpmer,AR5,grerrsens1,1.0003548977706167
REMIND 1.3,AME Reference,World,pcgdpmer,AR5,grerrsens1,0.5944261695174426
REMIND 1.4,ROSE BAU DEF,ASIA,pcgdpmer,AR5,grerrsens1,0.5458832460335412
REMIND 1.4,ROSE BAU DEF,LAM,pcgdpmer,AR5,grerrsens1,2.0726729779389372
REMIND 1.4,ROSE BAU DEF,MAF,pcgdpmer,AR5,grerrsens1,2.2071152276545454
REMIND 1.4,ROSE BAU DEF,OECD90,pcgdpmer,AR5,grerrsens1,0.3588616500338895
REMIND 1.4,ROSE BAU DEF,World,pcgdpmer,AR5,grerrsens1,0.39919768082462803
REMIND 1.4,ROSE BAU FS Gr,ASIA,pcgdpmer,AR5,grerrsens1,0.5561166041219734
REMIND 1.4,ROSE BAU FS Gr,LAM,pcgdpmer,AR5,grerrsens1,2.105532419434162
REMIND 1.4,ROSE BAU FS Gr,MAF,pcgdpmer,AR5,grerrsens1,2.26663106054936
REMIND 1.4,ROSE BAU FS Gr,OECD90,pcgdpmer,AR5,grerrsens1,0.5296412069565901
REMIND 1.4,ROSE BAU FS Gr,World,pcgdpmer,AR5,grerrsens1,0.5176078569575064
REMIND 1.4,ROSE BAU FS Gr SL Con,ASIA,pcgdpmer,AR5,grerrsens1,-0.4788495417561902
REMIND 1.4,ROSE BAU FS Gr SL Con,LAM,pcgdpmer,AR5,grerrsens1,1.7194575421376315
REMIND 1.4,ROSE BAU FS Gr SL Con,MAF,pcgdpmer,AR5,grerrsens1,1.831794072798767
REMIND 1.4,ROSE BAU FS Gr SL Con,OECD90,pcgdpmer,AR5,grerrsens1,0.4935618248376865
REMIND 1.4,ROSE BAU FS Gr SL Con,World,pcgdpmer,AR5,grerrsens1,0.22251895461027504
REMIND 1.4,ROSE BAU HI Coal,ASIA,pcgdpmer,AR5,grerrsens1,0.5123967068184678
REMIND 1.4,ROSE BAU HI Coal,LAM,pcgdpmer,AR5,grerrsens1,2.0517565071748165
REMIND 1.4,ROSE BAU HI Coal,MAF,pcgdpmer,AR5,grerrsens1,2.1670652576235034
REMIND 1.4,ROSE BAU HI Coal,OECD90,pcgdpmer,AR5,grerrsens1,0.34645108150279214
REMIND 1.4,ROSE BAU HI Coal,World,pcgdpmer,AR5,grerrsens1,0.37920859401399576
REMIND 1.4,ROSE BAU HI Fos,ASIA,pcgdpmer,AR5,grerrsens1,0.6475041719162828
REMIND 1.4,ROSE BAU HI Fos,LAM,pcgdpmer,AR5,grerrsens1,2.1347513969277014
REMIND 1.4,ROSE BAU HI Fos,MAF,pcgdpmer,AR5,grerrsens1,2.319616422731452
REMIND 1.4,ROSE BAU HI Fos,OECD90,pcgdpmer,AR5,grerrsens1,0.3950861046926235
REMIND 1.4,ROSE BAU HI Fos,World,pcgdpmer,AR5,grerrsens1,0.45827249789522795
REMIND 1.4,ROSE BAU HI Gas,ASIA,pcgdpmer,AR5,grerrsens1,0.5561910268372758
REMIND 1.4,ROSE BAU HI Gas,LAM,pcgdpmer,AR5,grerrsens1,2.085206859680747
REMIND 1.4,ROSE BAU HI Gas,MAF,pcgdpmer,AR5,grerrsens1,2.219350783234193
REMIND 1.4,ROSE BAU HI Gas,OECD90,pcgdpmer,AR5,grerrsens1,0.3623699084255352
REMIND 1.4,ROSE BAU HI Gas,World,pcgdpmer,AR5,grerrsens1,0.40567035362582726
REMIND 1.4,ROSE BAU HI Pop,ASIA,pcgdpmer,AR5,grerrsens1,-0.7089237195142859
REMIND 1.4,ROSE BAU HI Pop,LAM,pcgdpmer,AR5,grerrsens1,1.440298586701037
REMIND 1.4,ROSE BAU HI Pop,MAF,pcgdpmer,AR5,grerrsens1,1.462838309979531
REMIND 1.4,ROSE BAU HI Pop,OECD90,pcgdpmer,AR5,grerrsens1,-0.012174849048113168
REMIND 1.4,ROSE BAU HI Pop,World,pcgdpmer,AR5,grerrsens1,-0.21129838278388502
REMIND 1.4,ROSE BAU LO Fos,ASIA,pcgdpmer,AR5,grerrsens1,0.4421378062038823
REMIND 1.4,ROSE BAU LO Fos,LAM,pcgdpmer,AR5,grerrsens1,2.035550406562828
REMIND 1.4,ROSE BAU LO Fos,MAF,pcgdpmer,AR5,grerrsens1,2.1217107247458267
REMIND 1.4,ROSE BAU LO Fos,OECD90,pcgdpmer,AR5,grerrsens1,0.33933024807251866
REMIND 1.4,ROSE BAU LO Fos,World,pcgdpmer,AR5,grerrsens1,0.3543315085259502
REMIND 1.4,ROSE BAU LO Oil,ASIA,pcgdpmer,AR5,grerrsens1,0.5293344261157353
REMIND 1.4,ROSE BAU LO Oil,LAM,pcgdpmer,AR5,grerrsens1,2.070833094360219
REMIND 1.4,ROSE BAU LO Oil,MAF,pcgdpmer,AR5,grerrsens1,2.1901006321566308
REMIND 1.4,ROSE BAU LO Oil,OECD90,pcgdpmer,AR5,grerrsens1,0.3521175655158617
REMIND 1.4,ROSE BAU LO Oil,World,pcgdpmer,AR5,grerrsens1,0.38985339014746034
REMIND 1.4,ROSE BAU SL Gr,ASIA,pcgdpmer,AR5,grerrsens1,0.5345229389910655
REMIND 1.4,ROSE BAU SL Gr,LAM,pcgdpmer,AR5,grerrsens1,2.04263729784179
REMIND 1.4,ROSE BAU SL Gr,MAF,pcgdpmer,AR5,grerrsens1,2.1435874594441295
REMIND 1.4,ROSE BAU SL Gr,OECD90,pcgdpmer,AR5,grerrsens1,0.17528910217974913
REMIND 1.4,ROSE BAU SL Gr,World,pcgdpmer,AR5,grerrsens1,0.273156406616456
REMIND 1.5,AMPERE2-Base-Conv-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.6078877909482295
REMIND 1.5,AMPERE2-Base-Conv-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.056478114665705
REMIND 1.5,AMPERE2-Base-Conv-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.0062798054729
REMIND 1.5,AMPERE2-Base-Conv-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.305972497729492
REMIND 1.5,AMPERE2-Base-Conv-OPT,World,pcgdpmer,AR5,grerrsens1,0.3892977962410056
REMIND 1.5,AMPERE2-Base-EERE-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.8146867908054204
REMIND 1.5,AMPERE2-Base-EERE-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.187444687180324
REMIND 1.5,AMPERE2-Base-EERE-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.224315752966997
REMIND 1.5,AMPERE2-Base-EERE-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.39758462985822973
REMIND 1.5,AMPERE2-Base-EERE-OPT,World,pcgdpmer,AR5,grerrsens1,0.5202397254787767
REMIND 1.5,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.6138946738433227
REMIND 1.5,AMPERE2-Base-FullTech-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.0598623190477734
REMIND 1.5,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.0125479720438024
REMIND 1.5,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.3081395156921116
REMIND 1.5,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,AR5,grerrsens1,0.39275976926913847
REMIND 1.5,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.6131069681122804
REMIND 1.5,AMPERE2-Base-LimBio-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.059462689273358
REMIND 1.5,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.011728740304645
REMIND 1.5,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.3079632206920735
REMIND 1.5,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,AR5,grerrsens1,0.39237607383190243
REMIND 1.5,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.6092762646752848
REMIND 1.5,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.057332628757299
REMIND 1.5,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.008402232162352
REMIND 1.5,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.30638329380312945
REMIND 1.5,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,AR5,grerrsens1,0.3900868438028722
REMIND 1.5,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.8145376781233732
REMIND 1.5,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.187696441593919
REMIND 1.5,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.22589976346124
REMIND 1.5,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.39834893803585425
REMIND 1.5,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,AR5,grerrsens1,0.5208293845231662
REMIND 1.5,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,AR5,grerrsens1,0.6131333709624612
REMIND 1.5,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,AR5,grerrsens1,2.0591217720969133
REMIND 1.5,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,AR5,grerrsens1,2.009390341947717
REMIND 1.5,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,AR5,grerrsens1,0.30667713767468774
REMIND 1.5,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,AR5,grerrsens1,0.3913624935953788
REMIND 1.5,AMPERE3-Base,ASIA,pcgdpmer,AR5,grerrsens1,0.6136003294665634
REMIND 1.5,AMPERE3-Base,LAM,pcgdpmer,AR5,grerrsens1,2.058997913973831
REMIND 1.5,AMPERE3-Base,MAF,pcgdpmer,AR5,grerrsens1,2.012012448616588
REMIND 1.5,AMPERE3-Base,OECD90,pcgdpmer,AR5,grerrsens1,0.3080523803034534
REMIND 1.5,AMPERE3-Base,World,pcgdpmer,AR5,grerrsens1,0.39253851299243125
REMIND 1.5,EMF27-Base-Conv,ASIA,pcgdpmer,AR5,grerrsens1,0.7694640612054763
REMIND 1.5,EMF27-Base-Conv,LAM,pcgdpmer,AR5,grerrsens1,1.3853906757888268
REMIND 1.5,EMF27-Base-Conv,MAF,pcgdpmer,AR5,grerrsens1,1.0525144197727485
REMIND 1.5,EMF27-Base-Conv,OECD90,pcgdpmer,AR5,grerrsens1,0.09643913774991608
REMIND 1.5,EMF27-Base-Conv,World,pcgdpmer,AR5,grerrsens1,0.10713769142843899
REMIND 1.5,EMF27-Base-EERE,ASIA,pcgdpmer,AR5,grerrsens1,0.9565778855724537
REMIND 1.5,EMF27-Base-EERE,LAM,pcgdpmer,AR5,grerrsens1,1.5070806465515574
REMIND 1.5,EMF27-Base-EERE,MAF,pcgdpmer,AR5,grerrsens1,1.2590026197251474
REMIND 1.5,EMF27-Base-EERE,OECD90,pcgdpmer,AR5,grerrsens1,0.17753956174606356
REMIND 1.5,EMF27-Base-EERE,World,pcgdpmer,AR5,grerrsens1,0.22485648375936296
REMIND 1.5,EMF27-Base-FullTech,ASIA,pcgdpmer,AR5,grerrsens1,0.7740895756687091
REMIND 1.5,EMF27-Base-FullTech,LAM,pcgdpmer,AR5,grerrsens1,1.3873558303951583
REMIND 1.5,EMF27-Base-FullTech,MAF,pcgdpmer,AR5,grerrsens1,1.0567001062905508
REMIND 1.5,EMF27-Base-FullTech,OECD90,pcgdpmer,AR5,grerrsens1,0.09772736133225379
REMIND 1.5,EMF27-Base-FullTech,World,pcgdpmer,AR5,grerrsens1,0.10946751259002263
REMIND 1.5,EMF27-Base-LimBio,ASIA,pcgdpmer,AR5,grerrsens1,0.7735699089544504
