MODEL,SCENARIO,REGION,variable,percent,resulttype,sensadj1,sensadj2,DATABASE,grerrsens1,grerrsens2
GCAM 3.0,EMF27-Base-Conv,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-Conv,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-EERE,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-EERE,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-EERE,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-EERE,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-EERE,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-EERE,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-FullTech,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-FullTech,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-FullTech,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-FullTech,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-FullTech,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-FullTech,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-LimBio,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-LimBio,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-LimBio,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-LimBio,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-LimBio,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-LimBio,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-LimSW,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-LimSW,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-LimSW,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-LimSW,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-LimSW,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-LimSW,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-LimTech,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-LimTech,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-LimTech,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-LimTech,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-LimTech,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-LimTech,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-LowEI,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-LowEI,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-LowEI,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-LowEI,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-LowEI,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-LowEI,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,EMF27-Base-NucOff,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.0,EMF27-Base-NucOff,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.0,EMF27-Base-NucOff,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.0,EMF27-Base-NucOff,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.0,EMF27-Base-NucOff,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.0,EMF27-Base-NucOff,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GCAM 3.0,ROSE BAU DEF,ASIA,pcgdpmer,0.4951489605980206,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6104965785667633,0.6792823536251071
GCAM 3.0,ROSE BAU DEF,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU DEF,MAF,pcgdpmer,1.946633951679035,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.8464715499868136,2.290207774774106
GCAM 3.0,ROSE BAU DEF,OECD90,pcgdpmer,0.4653989944529229,growtherror,0.371857896203182,0.20335995390724138,AR5,0.09354109824974088,0.2620390405456815
GCAM 3.0,ROSE BAU DEF,REF,pcgdpmer,2.197472209354487,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.436808391757077,2.128088469476719
GCAM 3.0,ROSE BAU DEF,World,pcgdpmer,0.6883900286214488,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.4077263666100115,0.6021349997417027
GCAM 3.0,ROSE BAU FS Gr,ASIA,pcgdpmer,0.5053340259686823,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.620681643937425,0.6894674189957688
GCAM 3.0,ROSE BAU FS Gr,LAM,pcgdpmer,2.2247752257435485,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.128661864083442,2.5059358466872204
GCAM 3.0,ROSE BAU FS Gr,MAF,pcgdpmer,2.012315325839604,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.9121529241473825,2.3558891489346747
GCAM 3.0,ROSE BAU FS Gr,OECD90,pcgdpmer,0.6411480603117397,growtherror,0.371857896203182,0.20335995390724138,AR5,0.26929016410855766,0.4377881064044983
GCAM 3.0,ROSE BAU FS Gr,REF,pcgdpmer,2.3328566056989715,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.5721927881015616,2.2634728658212033
GCAM 3.0,ROSE BAU FS Gr,World,pcgdpmer,0.8092597609459302,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.5285960989344929,0.7230047320661841
GCAM 3.0,ROSE BAU HI Coal,ASIA,pcgdpmer,0.4951489605980206,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6104965785667633,0.6792823536251071
GCAM 3.0,ROSE BAU HI Coal,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU HI Coal,MAF,pcgdpmer,1.946633951679035,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.8464715499868136,2.290207774774106
GCAM 3.0,ROSE BAU HI Coal,OECD90,pcgdpmer,0.4653989944529229,growtherror,0.371857896203182,0.20335995390724138,AR5,0.09354109824974088,0.2620390405456815
GCAM 3.0,ROSE BAU HI Coal,REF,pcgdpmer,2.197472209354487,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.436808391757077,2.128088469476719
GCAM 3.0,ROSE BAU HI Coal,World,pcgdpmer,0.6883900286214488,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.4077263666100115,0.6021349997417027
GCAM 3.0,ROSE BAU HI Fos,ASIA,pcgdpmer,0.4951489605980206,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6104965785667633,0.6792823536251071
GCAM 3.0,ROSE BAU HI Fos,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU HI Fos,MAF,pcgdpmer,1.946633951679035,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.8464715499868136,2.290207774774106
GCAM 3.0,ROSE BAU HI Fos,OECD90,pcgdpmer,0.4653989944529229,growtherror,0.371857896203182,0.20335995390724138,AR5,0.09354109824974088,0.2620390405456815
GCAM 3.0,ROSE BAU HI Fos,REF,pcgdpmer,2.197472209354487,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.436808391757077,2.128088469476719
GCAM 3.0,ROSE BAU HI Fos,World,pcgdpmer,0.6883900286214488,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.4077263666100115,0.6021349997417027
GCAM 3.0,ROSE BAU HI Gas,ASIA,pcgdpmer,0.4951489605980206,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6104965785667633,0.6792823536251071
GCAM 3.0,ROSE BAU HI Gas,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU HI Gas,MAF,pcgdpmer,1.946633951679035,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.8464715499868136,2.290207774774106
GCAM 3.0,ROSE BAU HI Gas,OECD90,pcgdpmer,0.4653989944529229,growtherror,0.371857896203182,0.20335995390724138,AR5,0.09354109824974088,0.2620390405456815
GCAM 3.0,ROSE BAU HI Gas,REF,pcgdpmer,2.197472209354487,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.436808391757077,2.128088469476719
GCAM 3.0,ROSE BAU HI Gas,World,pcgdpmer,0.6883900286214488,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.4077263666100115,0.6021349997417027
GCAM 3.0,ROSE BAU HI Pop,ASIA,pcgdpmer,-0.7710019838582842,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.6556543658895415,-0.5868685908311977
GCAM 3.0,ROSE BAU HI Pop,LAM,pcgdpmer,1.5477891254046594,growtherror,0.09611336166010664,-0.2811606209436719,AR5,1.4516757637445528,1.8289497463483313
GCAM 3.0,ROSE BAU HI Pop,MAF,pcgdpmer,1.2482650872155268,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.1481026855233054,1.5918389103105977
GCAM 3.0,ROSE BAU HI Pop,OECD90,pcgdpmer,0.13470896149178746,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.23714893471139453,-0.06865099241545392
GCAM 3.0,ROSE BAU HI Pop,REF,pcgdpmer,1.5598660633195267,growtherror,0.7606638175974099,0.06938373987776814,AR5,0.7992022457221168,1.4904823234417586
GCAM 3.0,ROSE BAU HI Pop,World,pcgdpmer,0.08344365595320369,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.19722000605823364,-0.0028113729265424325
GCAM 3.0,ROSE BAU LO Fos,ASIA,pcgdpmer,0.4951489605980206,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6104965785667633,0.6792823536251071
GCAM 3.0,ROSE BAU LO Fos,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU LO Fos,MAF,pcgdpmer,1.946633951679035,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.8464715499868136,2.290207774774106
GCAM 3.0,ROSE BAU LO Fos,OECD90,pcgdpmer,0.4653989944529229,growtherror,0.371857896203182,0.20335995390724138,AR5,0.09354109824974088,0.2620390405456815
GCAM 3.0,ROSE BAU LO Fos,REF,pcgdpmer,2.197472209354487,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.436808391757077,2.128088469476719
GCAM 3.0,ROSE BAU LO Fos,World,pcgdpmer,0.6883900286214488,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.4077263666100115,0.6021349997417027
GCAM 3.0,ROSE BAU LO Oil,ASIA,pcgdpmer,0.4951489605980206,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6104965785667633,0.6792823536251071
GCAM 3.0,ROSE BAU LO Oil,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU LO Oil,MAF,pcgdpmer,1.946633951679035,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.8464715499868136,2.290207774774106
GCAM 3.0,ROSE BAU LO Oil,OECD90,pcgdpmer,0.4653989944529229,growtherror,0.371857896203182,0.20335995390724138,AR5,0.09354109824974088,0.2620390405456815
GCAM 3.0,ROSE BAU LO Oil,REF,pcgdpmer,2.197472209354487,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.436808391757077,2.128088469476719
GCAM 3.0,ROSE BAU LO Oil,World,pcgdpmer,0.6883900286214488,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.4077263666100115,0.6021349997417027
GCAM 3.0,ROSE BAU SL Gr,ASIA,pcgdpmer,0.4926145891703251,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,0.6079622071390678,0.6767479821974116
GCAM 3.0,ROSE BAU SL Gr,LAM,pcgdpmer,2.160617347877018,growtherror,0.09611336166010664,-0.2811606209436719,AR5,2.0645039862169114,2.44177796882069
GCAM 3.0,ROSE BAU SL Gr,MAF,pcgdpmer,1.8817165736618056,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.7815541719695842,2.2252903967568765
GCAM 3.0,ROSE BAU SL Gr,OECD90,pcgdpmer,0.2535993641382668,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.11825853206491521,0.050239410231025405
GCAM 3.0,ROSE BAU SL Gr,REF,pcgdpmer,2.0619299100813198,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.30126609248391,1.9925461702035516
GCAM 3.0,ROSE BAU SL Gr,World,pcgdpmer,0.5537658259768112,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.2731021639653739,0.4675107970970651
GCAM 3.1,LIMITS-Base,ASIA,pcgdpmer,-1.0304947835511766,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.9151471655824339,-0.8463613905240901
GCAM 3.1,LIMITS-Base,LAM,pcgdpmer,0.4852115252576825,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.3890981635975759,0.7663721462013544
GCAM 3.1,LIMITS-Base,MAF,pcgdpmer,0.7243723081475013,growtherror,0.10016240169222135,-0.3435738230950709,AR5,0.62420990645528,1.0679461312425722
GCAM 3.1,LIMITS-Base,OECD90,pcgdpmer,0.03482368469260744,growtherror,0.371857896203182,0.20335995390724138,AR5,-0.33703421151057456,-0.16853626921463394
GCAM 3.1,LIMITS-Base,REF,pcgdpmer,0.6075404246158184,growtherror,0.7606638175974099,0.06938373987776814,AR5,-0.1531233929815915,0.5381566847380502
GCAM 3.1,LIMITS-Base,World,pcgdpmer,-0.1797043656808719,growtherror,0.28066366201143733,0.08625502887974612,AR5,-0.4603680276923092,-0.265959394560618
GEM-E3-ICCS,AMPERE3-Base,OECD90,pcgdpmer,0.4760025275426621,growtherror,0.371857896203182,0.20335995390724138,AR5,0.1041446313394801,0.2726425736354207
GEM-E3-ICCS,AMPERE3-Base,REF,pcgdpmer,0.856572862026964,growtherror,0.7606638175974099,0.06938373987776814,AR5,0.09590904442955417,0.7871891221491959
GEM-E3-ICCS,AMPERE3-Base,World,pcgdpmer,0.5111716848030909,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.2305080227916536,0.4249166559233448
GRAPE ver2011,EMF27-Base-Conv,ASIA,pcgdpmer,-0.6507610478892072,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.5354134299204645,-0.46662765486212066
GRAPE ver2011,EMF27-Base-Conv,LAM,pcgdpmer,0.9198481670524794,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.8237348053923728,1.2010087879961513
GRAPE ver2011,EMF27-Base-Conv,MAF,pcgdpmer,1.7674307912354945,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.6672683895432732,2.1110046143305654
GRAPE ver2011,EMF27-Base-Conv,OECD90,pcgdpmer,0.8406508023506407,growtherror,0.371857896203182,0.20335995390724138,AR5,0.4687929061474587,0.6372908484433993
GRAPE ver2011,EMF27-Base-Conv,REF,pcgdpmer,2.784304753379249,growtherror,0.7606638175974099,0.06938373987776814,AR5,2.023640935781839,2.7149210135014807
GRAPE ver2011,EMF27-Base-Conv,World,pcgdpmer,0.6558930276696036,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.3752293656581662,0.5696379987898574
GRAPE ver2011,EMF27-Base-EERE,ASIA,pcgdpmer,-0.6488726036635482,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.5335249856948054,-0.4647392106364616
GRAPE ver2011,EMF27-Base-EERE,LAM,pcgdpmer,0.9058942292719556,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.809780867611849,1.1870548502156275
GRAPE ver2011,EMF27-Base-EERE,MAF,pcgdpmer,1.6962395677992492,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.5960771661070279,2.03981339089432
GRAPE ver2011,EMF27-Base-EERE,OECD90,pcgdpmer,0.8191144648134983,growtherror,0.371857896203182,0.20335995390724138,AR5,0.44725656861031626,0.6157545109062569
GRAPE ver2011,EMF27-Base-EERE,REF,pcgdpmer,2.7059229021225586,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.9452590845251487,2.6365391622447905
GRAPE ver2011,EMF27-Base-EERE,World,pcgdpmer,0.635441582837059,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.35477792082562165,0.5491865539573129
GRAPE ver2011,EMF27-Base-FullTech,ASIA,pcgdpmer,-0.6501399318568459,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.5347923138881032,-0.4660065388297594
GRAPE ver2011,EMF27-Base-FullTech,LAM,pcgdpmer,0.9185778492081131,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.8224644875480065,1.199738470151785
GRAPE ver2011,EMF27-Base-FullTech,MAF,pcgdpmer,1.7605673158930277,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.6604049142008064,2.1041411389880986
GRAPE ver2011,EMF27-Base-FullTech,OECD90,pcgdpmer,0.8408744392263787,growtherror,0.371857896203182,0.20335995390724138,AR5,0.46901654302319673,0.6375144853191373
GRAPE ver2011,EMF27-Base-FullTech,REF,pcgdpmer,2.7845301997745318,growtherror,0.7606638175974099,0.06938373987776814,AR5,2.023866382177122,2.7151464598967636
GRAPE ver2011,EMF27-Base-FullTech,World,pcgdpmer,0.6556584006815431,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.3749947386701058,0.569403371801797
GRAPE ver2011,EMF27-Base-LimBio,ASIA,pcgdpmer,-0.6512900860589592,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.5359424680902165,-0.4671566930318727
GRAPE ver2011,EMF27-Base-LimBio,LAM,pcgdpmer,0.9201226687403312,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.8240093070802246,1.201283289684003
GRAPE ver2011,EMF27-Base-LimBio,MAF,pcgdpmer,1.7667371373198546,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.6665747356276333,2.1103109604149255
GRAPE ver2011,EMF27-Base-LimBio,OECD90,pcgdpmer,0.8408409392921623,growtherror,0.371857896203182,0.20335995390724138,AR5,0.4689830430889803,0.6374809853849209
GRAPE ver2011,EMF27-Base-LimBio,REF,pcgdpmer,2.784565958097341,growtherror,0.7606638175974099,0.06938373987776814,AR5,2.0239021404999313,2.715182218219573
GRAPE ver2011,EMF27-Base-LimBio,World,pcgdpmer,0.6558864203561761,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.3752227583447387,0.5696313914764299
GRAPE ver2011,EMF27-Base-LowEI,ASIA,pcgdpmer,-0.6470505523851251,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.5317029344163824,-0.46291715935803857
GRAPE ver2011,EMF27-Base-LowEI,LAM,pcgdpmer,0.9151456676236145,growtherror,0.09611336166010664,-0.2811606209436719,AR5,0.8190323059635078,1.1963062885672864
GRAPE ver2011,EMF27-Base-LowEI,MAF,pcgdpmer,1.690671549356154,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.5905091476639326,2.034245372451225
GRAPE ver2011,EMF27-Base-LowEI,OECD90,pcgdpmer,0.8206480721946514,growtherror,0.371857896203182,0.20335995390724138,AR5,0.4487901759914694,0.61728811828741
GRAPE ver2011,EMF27-Base-LowEI,REF,pcgdpmer,2.702623511525458,growtherror,0.7606638175974099,0.06938373987776814,AR5,1.9419596939280481,2.63323977164769
GRAPE ver2011,EMF27-Base-LowEI,World,pcgdpmer,0.6375307132198433,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.356867051208406,0.5512756843400972
GRAPE_ver1998,AME Reference,ASIA,pcgdpmer,-0.9798936731148797,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,-0.864546055146137,-0.7957602800877932
GRAPE_ver1998,AME Reference,LAM,pcgdpmer,1.4014385946037136,growtherror,0.09611336166010664,-0.2811606209436719,AR5,1.305325232943607,1.6825992155473855
GRAPE_ver1998,AME Reference,MAF,pcgdpmer,1.7777066572569757,growtherror,0.10016240169222135,-0.3435738230950709,AR5,1.6775442555647544,2.1212804803520466
GRAPE_ver1998,AME Reference,OECD90,pcgdpmer,0.7567290303010341,growtherror,0.371857896203182,0.20335995390724138,AR5,0.3848711340978521,0.5533690763937927
GRAPE_ver1998,AME Reference,REF,pcgdpmer,3.0364519822439386,growtherror,0.7606638175974099,0.06938373987776814,AR5,2.2757881646465288,2.9670682423661705
GRAPE_ver1998,AME Reference,World,pcgdpmer,0.43024239312696744,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.1495787311155301,0.3439873642472213
GTEMREF32,AME Reference,World,pcgdpmer,0.42797333281348227,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.14730967080204493,0.34171830393373614
IEEJ ver.2011,Reference Scenario,ASIA,pcgdpmer,NA,growtherror,-0.11534761796874271,-0.18413339302708653,AR5,NA,NA
IEEJ ver.2011,Reference Scenario,LAM,pcgdpmer,NA,growtherror,0.09611336166010664,-0.2811606209436719,AR5,NA,NA
IEEJ ver.2011,Reference Scenario,MAF,pcgdpmer,NA,growtherror,0.10016240169222135,-0.3435738230950709,AR5,NA,NA
IEEJ ver.2011,Reference Scenario,OECD90,pcgdpmer,NA,growtherror,0.371857896203182,0.20335995390724138,AR5,NA,NA
IEEJ ver.2011,Reference Scenario,REF,pcgdpmer,NA,growtherror,0.7606638175974099,0.06938373987776814,AR5,NA,NA
IEEJ ver.2011,Reference Scenario,World,pcgdpmer,NA,growtherror,0.28066366201143733,0.08625502887974612,AR5,NA,NA
IGSM,REF,World,pcgdpmer,0.48474187108518896,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.20407820907375163,0.39848684220544284
IMACLIM v1.1,AMPERE2-Base-Conv-OPT,World,pcgdpmer,1.2612616325842414,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.9805979705728041,1.1750066037044953
IMACLIM v1.1,AMPERE2-Base-EERE-OPT,World,pcgdpmer,1.082226438892503,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.8015627768810656,0.9959714100127568
IMACLIM v1.1,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,1.2646108748886322,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.9839472128771949,1.178355846008886
IMACLIM v1.1,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,1.2629364640631267,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.9822728020516893,1.1766814351833805
IMACLIM v1.1,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,1.2629364640631267,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.9822728020516893,1.1766814351833805
IMACLIM v1.1,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,1.086545627036249,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.8058819650248117,1.000290598156503
IMACLIM v1.1,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,1.2662848652719798,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.9856212032605425,1.1800298363922337
IMACLIM v1.1,AMPERE3-Base,World,pcgdpmer,0.9970899439514491,growtherror,0.28066366201143733,0.08625502887974612,AR5,0.7164262819400118,0.910834915071703
