MODEL,SCENARIO,REGION,variable,percent,resulttype
AIM-Enduse 12.1,EMF27-Base-LimSW,LAM,pcgdpmer,4.5187768159110355,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimSW,MAF,pcgdpmer,4.421923802212763,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimSW,OECD90,pcgdpmer,1.592167771825197,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimSW,REF,pcgdpmer,5.213557063587738,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimSW,World,pcgdpmer,2.200518264335223,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimTech,ASIA,pcgdpmer,2.966168493177133,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimTech,LAM,pcgdpmer,4.5187768159110355,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimTech,MAF,pcgdpmer,4.421923802212763,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimTech,OECD90,pcgdpmer,1.592167771825197,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimTech,REF,pcgdpmer,5.213557063587738,catchuperror
AIM-Enduse 12.1,EMF27-Base-LimTech,World,pcgdpmer,2.200518264335223,catchuperror
AIM-Enduse 12.1,EMF27-Base-LowEI,ASIA,pcgdpmer,2.966168493177133,catchuperror
AIM-Enduse 12.1,EMF27-Base-LowEI,LAM,pcgdpmer,4.5187768159110355,catchuperror
AIM-Enduse 12.1,EMF27-Base-LowEI,MAF,pcgdpmer,4.421923802212763,catchuperror
AIM-Enduse 12.1,EMF27-Base-LowEI,OECD90,pcgdpmer,1.592167771825197,catchuperror
AIM-Enduse 12.1,EMF27-Base-LowEI,REF,pcgdpmer,5.213557063587738,catchuperror
AIM-Enduse 12.1,EMF27-Base-LowEI,World,pcgdpmer,2.200518264335223,catchuperror
AIM-Enduse 12.1,EMF27-Base-NucOff,ASIA,pcgdpmer,2.966168493177133,catchuperror
AIM-Enduse 12.1,EMF27-Base-NucOff,LAM,pcgdpmer,4.5187768159110355,catchuperror
AIM-Enduse 12.1,EMF27-Base-NucOff,MAF,pcgdpmer,4.421923802212763,catchuperror
AIM-Enduse 12.1,EMF27-Base-NucOff,OECD90,pcgdpmer,1.592167771825197,catchuperror
AIM-Enduse 12.1,EMF27-Base-NucOff,REF,pcgdpmer,5.213557063587738,catchuperror
AIM-Enduse 12.1,EMF27-Base-NucOff,World,pcgdpmer,2.200518264335223,catchuperror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,ASIA,pcgdpmer,4.572716111094276,catchuperror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,LAM,pcgdpmer,4.617157342973986,catchuperror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,MAF,pcgdpmer,4.038974400638323,catchuperror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,OECD90,pcgdpmer,1.8137397467073257,catchuperror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,REF,pcgdpmer,4.290100063928114,catchuperror
AIM-Enduse[Backcast] 1.0,LIMITS-Base,World,pcgdpmer,2.732228350487995,catchuperror
BET 1.5,EMF27-Base-Conv,ASIA,pcgdpmer,4.218837093536543,catchuperror
BET 1.5,EMF27-Base-Conv,LAM,pcgdpmer,4.706708427016903,catchuperror
BET 1.5,EMF27-Base-Conv,MAF,pcgdpmer,4.1637076641198165,catchuperror
BET 1.5,EMF27-Base-Conv,OECD90,pcgdpmer,1.7760537236655451,catchuperror
BET 1.5,EMF27-Base-Conv,REF,pcgdpmer,7.134673123707097,catchuperror
BET 1.5,EMF27-Base-Conv,World,pcgdpmer,2.8626792519519473,catchuperror
BET 1.5,EMF27-Base-EERE,ASIA,pcgdpmer,4.404952434014948,catchuperror
BET 1.5,EMF27-Base-EERE,LAM,pcgdpmer,4.77879070012745,catchuperror
BET 1.5,EMF27-Base-EERE,MAF,pcgdpmer,4.909490328550681,catchuperror
BET 1.5,EMF27-Base-EERE,OECD90,pcgdpmer,1.8393706745996876,catchuperror
BET 1.5,EMF27-Base-EERE,REF,pcgdpmer,6.972837495131249,catchuperror
BET 1.5,EMF27-Base-EERE,World,pcgdpmer,3.0109179726914093,catchuperror
BET 1.5,EMF27-Base-FullTech,ASIA,pcgdpmer,4.2172416339653385,catchuperror
BET 1.5,EMF27-Base-FullTech,LAM,pcgdpmer,4.7078924612581465,catchuperror
BET 1.5,EMF27-Base-FullTech,MAF,pcgdpmer,4.152142086905598,catchuperror
BET 1.5,EMF27-Base-FullTech,OECD90,pcgdpmer,1.7747570969527195,catchuperror
BET 1.5,EMF27-Base-FullTech,REF,pcgdpmer,7.185208351815343,catchuperror
BET 1.5,EMF27-Base-FullTech,World,pcgdpmer,2.8631667657713677,catchuperror
BET 1.5,EMF27-Base-LimBio,ASIA,pcgdpmer,4.218812034301624,catchuperror
BET 1.5,EMF27-Base-LimBio,LAM,pcgdpmer,4.70676331782561,catchuperror
BET 1.5,EMF27-Base-LimBio,MAF,pcgdpmer,4.1625317033802665,catchuperror
BET 1.5,EMF27-Base-LimBio,OECD90,pcgdpmer,1.775840443178869,catchuperror
BET 1.5,EMF27-Base-LimBio,REF,pcgdpmer,7.138412453168338,catchuperror
BET 1.5,EMF27-Base-LimBio,World,pcgdpmer,2.862659667783385,catchuperror
BET 1.5,EMF27-Base-LimSW,ASIA,pcgdpmer,4.216445278942302,catchuperror
BET 1.5,EMF27-Base-LimSW,LAM,pcgdpmer,4.707252857965924,catchuperror
BET 1.5,EMF27-Base-LimSW,MAF,pcgdpmer,4.151342939045622,catchuperror
BET 1.5,EMF27-Base-LimSW,OECD90,pcgdpmer,1.7758016508010255,catchuperror
BET 1.5,EMF27-Base-LimSW,REF,pcgdpmer,7.182276477101842,catchuperror
BET 1.5,EMF27-Base-LimSW,World,pcgdpmer,2.863096739525633,catchuperror
BET 1.5,EMF27-Base-LimTech,ASIA,pcgdpmer,4.40470402180086,catchuperror
BET 1.5,EMF27-Base-LimTech,LAM,pcgdpmer,4.830126600009569,catchuperror
BET 1.5,EMF27-Base-LimTech,MAF,pcgdpmer,4.720726794373476,catchuperror
BET 1.5,EMF27-Base-LimTech,OECD90,pcgdpmer,1.8401298793357879,catchuperror
BET 1.5,EMF27-Base-LimTech,REF,pcgdpmer,7.1492502721125275,catchuperror
BET 1.5,EMF27-Base-LimTech,World,pcgdpmer,3.010571507803484,catchuperror
BET 1.5,EMF27-Base-LowEI,ASIA,pcgdpmer,4.404810434571181,catchuperror
BET 1.5,EMF27-Base-LowEI,LAM,pcgdpmer,4.833649672914885,catchuperror
BET 1.5,EMF27-Base-LowEI,MAF,pcgdpmer,4.677134123503982,catchuperror
BET 1.5,EMF27-Base-LowEI,OECD90,pcgdpmer,1.8404251720932077,catchuperror
BET 1.5,EMF27-Base-LowEI,REF,pcgdpmer,7.210217189324481,catchuperror
BET 1.5,EMF27-Base-LowEI,World,pcgdpmer,3.011025289247416,catchuperror
BET 1.5,EMF27-Base-NucOff,ASIA,pcgdpmer,4.217254512912866,catchuperror
BET 1.5,EMF27-Base-NucOff,LAM,pcgdpmer,4.706104202895317,catchuperror
BET 1.5,EMF27-Base-NucOff,MAF,pcgdpmer,4.158953787564982,catchuperror
BET 1.5,EMF27-Base-NucOff,OECD90,pcgdpmer,1.775795027025844,catchuperror
BET 1.5,EMF27-Base-NucOff,REF,pcgdpmer,7.162600051566427,catchuperror
BET 1.5,EMF27-Base-NucOff,World,pcgdpmer,2.862971087852229,catchuperror
DNE21 V.11,AME Reference,ASIA,pcgdpmer,3.731032384089952,catchuperror
DNE21 V.11,AME Reference,LAM,pcgdpmer,3.0541575830600105,catchuperror
DNE21 V.11,AME Reference,MAF,pcgdpmer,3.3790621579988454,catchuperror
DNE21 V.11,AME Reference,OECD90,pcgdpmer,1.1609769918525783,catchuperror
DNE21 V.11,AME Reference,REF,pcgdpmer,5.959299792103744,catchuperror
DNE21 V.11,AME Reference,World,pcgdpmer,2.097273885376048,catchuperror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,4.536524990707669,catchuperror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,LAM,pcgdpmer,4.923465835978642,catchuperror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,4.120450994405257,catchuperror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,1.8123013538722677,catchuperror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,REF,pcgdpmer,4.291805088706381,catchuperror
DNE21 V.12,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,2.740027275247803,catchuperror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,4.536524990707669,catchuperror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,4.923465835978642,catchuperror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,4.120450994405257,catchuperror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,1.8123013538722677,catchuperror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,4.291805088706381,catchuperror
DNE21 V.12,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,2.740027275247803,catchuperror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,4.536524990707669,catchuperror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,4.923465835978642,catchuperror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,4.120450994405257,catchuperror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,1.8123013538722677,catchuperror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,4.291805088706381,catchuperror
DNE21 V.12,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,2.740027275247803,catchuperror
DNE21 V.12,AMPERE3-Base,ASIA,pcgdpmer,4.536524990707669,catchuperror
DNE21 V.12,AMPERE3-Base,LAM,pcgdpmer,4.923465835978642,catchuperror
DNE21 V.12,AMPERE3-Base,MAF,pcgdpmer,4.120450994405257,catchuperror
DNE21 V.12,AMPERE3-Base,OECD90,pcgdpmer,1.8123013538722677,catchuperror
DNE21 V.12,AMPERE3-Base,REF,pcgdpmer,4.291805088706381,catchuperror
DNE21 V.12,AMPERE3-Base,World,pcgdpmer,2.740027275247803,catchuperror
DNE21 V.12,Carbon tax 0,ASIA,pcgdpmer,NA,catchuperror
DNE21 V.12,Carbon tax 0,LAM,pcgdpmer,NA,catchuperror
DNE21 V.12,Carbon tax 0,MAF,pcgdpmer,NA,catchuperror
DNE21 V.12,Carbon tax 0,OECD90,pcgdpmer,NA,catchuperror
DNE21 V.12,Carbon tax 0,REF,pcgdpmer,NA,catchuperror
DNE21 V.12,Carbon tax 0,World,pcgdpmer,NA,catchuperror
EC-IAM 2012,EMF27-Base-Conv,ASIA,pcgdpmer,3.1173112796945723,catchuperror
EC-IAM 2012,EMF27-Base-Conv,LAM,pcgdpmer,3.458430076212701,catchuperror
EC-IAM 2012,EMF27-Base-Conv,OECD90,pcgdpmer,2.168057321022079,catchuperror
EC-IAM 2012,EMF27-Base-Conv,REF,pcgdpmer,3.572225406824167,catchuperror
EC-IAM 2012,EMF27-Base-Conv,World,pcgdpmer,1.7047746586360728,catchuperror
EC-IAM 2012,EMF27-Base-EERE,ASIA,pcgdpmer,3.2800740784108045,catchuperror
EC-IAM 2012,EMF27-Base-EERE,LAM,pcgdpmer,3.516877745840209,catchuperror
EC-IAM 2012,EMF27-Base-EERE,OECD90,pcgdpmer,2.1914026635011097,catchuperror
EC-IAM 2012,EMF27-Base-EERE,REF,pcgdpmer,3.6160205628109168,catchuperror
EC-IAM 2012,EMF27-Base-EERE,World,pcgdpmer,1.7585075914528319,catchuperror
EC-IAM 2012,EMF27-Base-FullTech,ASIA,pcgdpmer,3.11787448609417,catchuperror
EC-IAM 2012,EMF27-Base-FullTech,LAM,pcgdpmer,3.458685376184895,catchuperror
EC-IAM 2012,EMF27-Base-FullTech,OECD90,pcgdpmer,2.168426390935163,catchuperror
EC-IAM 2012,EMF27-Base-FullTech,REF,pcgdpmer,3.5686531798905676,catchuperror
EC-IAM 2012,EMF27-Base-FullTech,World,pcgdpmer,1.704877901004656,catchuperror
EC-IAM 2012,EMF27-Base-LimBio,ASIA,pcgdpmer,3.11757173362527,catchuperror
EC-IAM 2012,EMF27-Base-LimBio,LAM,pcgdpmer,3.458581934622077,catchuperror
EC-IAM 2012,EMF27-Base-LimBio,OECD90,pcgdpmer,2.1679295333364994,catchuperror
EC-IAM 2012,EMF27-Base-LimBio,REF,pcgdpmer,3.5681943212757252,catchuperror
EC-IAM 2012,EMF27-Base-LimBio,World,pcgdpmer,1.7046494119750215,catchuperror
EC-IAM 2012,EMF27-Base-LimSW,ASIA,pcgdpmer,3.117656153633677,catchuperror
EC-IAM 2012,EMF27-Base-LimSW,LAM,pcgdpmer,3.458529300704898,catchuperror
EC-IAM 2012,EMF27-Base-LimSW,OECD90,pcgdpmer,2.168409981924853,catchuperror
EC-IAM 2012,EMF27-Base-LimSW,REF,pcgdpmer,3.5725901047112654,catchuperror
EC-IAM 2012,EMF27-Base-LimSW,World,pcgdpmer,1.7048798894978479,catchuperror
EC-IAM 2012,EMF27-Base-LimTech,ASIA,pcgdpmer,3.1173394315367813,catchuperror
EC-IAM 2012,EMF27-Base-LimTech,LAM,pcgdpmer,3.458205552487742,catchuperror
EC-IAM 2012,EMF27-Base-LimTech,OECD90,pcgdpmer,2.1655215114549424,catchuperror
EC-IAM 2012,EMF27-Base-LimTech,REF,pcgdpmer,3.6088448636996198,catchuperror
EC-IAM 2012,EMF27-Base-LimTech,World,pcgdpmer,1.7035878308427148,catchuperror
EC-IAM 2012,EMF27-Base-LowEI,ASIA,pcgdpmer,3.2800429900231087,catchuperror
EC-IAM 2012,EMF27-Base-LowEI,LAM,pcgdpmer,3.5168362175374392,catchuperror
EC-IAM 2012,EMF27-Base-LowEI,OECD90,pcgdpmer,2.1918571766237416,catchuperror
EC-IAM 2012,EMF27-Base-LowEI,REF,pcgdpmer,3.6146533105491976,catchuperror
EC-IAM 2012,EMF27-Base-LowEI,World,pcgdpmer,1.758727993598637,catchuperror
EC-IAM 2012,EMF27-Base-NucOff,ASIA,pcgdpmer,3.1177007858836436,catchuperror
EC-IAM 2012,EMF27-Base-NucOff,LAM,pcgdpmer,3.4586693111048694,catchuperror
EC-IAM 2012,EMF27-Base-NucOff,OECD90,pcgdpmer,2.1663632200921668,catchuperror
EC-IAM 2012,EMF27-Base-NucOff,REF,pcgdpmer,3.5824830394553633,catchuperror
EC-IAM 2012,EMF27-Base-NucOff,World,pcgdpmer,1.7039429057422417,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-Conv,ASIA,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-Conv,LAM,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-Conv,MAF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-Conv,OECD90,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-Conv,REF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-Conv,World,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-FullTech,ASIA,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-FullTech,LAM,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-FullTech,MAF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-FullTech,OECD90,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-FullTech,REF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-FullTech,World,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimBio,ASIA,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimBio,LAM,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimBio,MAF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimBio,OECD90,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimBio,REF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimBio,World,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimSW,ASIA,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimSW,LAM,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimSW,MAF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimSW,OECD90,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimSW,REF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-LimSW,World,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-NucOff,ASIA,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-NucOff,LAM,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-NucOff,MAF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-NucOff,OECD90,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-NucOff,REF,pcgdpmer,NA,catchuperror
ENV-Linkages (WEO2012 calibration),EMF27-Base-NucOff,World,pcgdpmer,NA,catchuperror
FARM_3.0,EMF27-Base-Conv,ASIA,pcgdpmer,4.078337103813183,catchuperror
FARM_3.0,EMF27-Base-Conv,LAM,pcgdpmer,3.9923519046596514,catchuperror
FARM_3.0,EMF27-Base-Conv,MAF,pcgdpmer,3.2270559646389096,catchuperror
FARM_3.0,EMF27-Base-Conv,OECD90,pcgdpmer,1.6418649561605594,catchuperror
FARM_3.0,EMF27-Base-Conv,REF,pcgdpmer,3.3760195400373174,catchuperror
FARM_3.0,EMF27-Base-Conv,World,pcgdpmer,2.1884169656921775,catchuperror
FARM_3.0,EMF27-Base-EERE,ASIA,pcgdpmer,4.536753420826507,catchuperror
FARM_3.0,EMF27-Base-EERE,LAM,pcgdpmer,4.207219054716949,catchuperror
FARM_3.0,EMF27-Base-EERE,MAF,pcgdpmer,3.7309703694504672,catchuperror
FARM_3.0,EMF27-Base-EERE,OECD90,pcgdpmer,1.7399165912272112,catchuperror
FARM_3.0,EMF27-Base-EERE,REF,pcgdpmer,4.030509435474,catchuperror
FARM_3.0,EMF27-Base-EERE,World,pcgdpmer,2.4594261636976182,catchuperror
FARM_3.0,EMF27-Base-FullTech,ASIA,pcgdpmer,4.080018198256337,catchuperror
FARM_3.0,EMF27-Base-FullTech,LAM,pcgdpmer,3.9949733812457877,catchuperror
FARM_3.0,EMF27-Base-FullTech,MAF,pcgdpmer,3.226942980785076,catchuperror
FARM_3.0,EMF27-Base-FullTech,OECD90,pcgdpmer,1.6422750616879458,catchuperror
FARM_3.0,EMF27-Base-FullTech,REF,pcgdpmer,3.3768257199088083,catchuperror
FARM_3.0,EMF27-Base-FullTech,World,pcgdpmer,2.1893536397371265,catchuperror
FARM_3.0,EMF27-Base-LimBio,ASIA,pcgdpmer,4.078546497602957,catchuperror
FARM_3.0,EMF27-Base-LimBio,LAM,pcgdpmer,3.992511798297488,catchuperror
FARM_3.0,EMF27-Base-LimBio,MAF,pcgdpmer,3.22717673400332,catchuperror
FARM_3.0,EMF27-Base-LimBio,OECD90,pcgdpmer,1.641974196194813,catchuperror
FARM_3.0,EMF27-Base-LimBio,REF,pcgdpmer,3.3761953758197585,catchuperror
FARM_3.0,EMF27-Base-LimBio,World,pcgdpmer,2.188563568296251,catchuperror
FARM_3.0,EMF27-Base-LowEI,ASIA,pcgdpmer,4.538647553666131,catchuperror
FARM_3.0,EMF27-Base-LowEI,LAM,pcgdpmer,4.207673182817405,catchuperror
FARM_3.0,EMF27-Base-LowEI,MAF,pcgdpmer,3.731328798696888,catchuperror
FARM_3.0,EMF27-Base-LowEI,OECD90,pcgdpmer,1.7415678920597992,catchuperror
FARM_3.0,EMF27-Base-LowEI,REF,pcgdpmer,4.037336006738722,catchuperror
FARM_3.0,EMF27-Base-LowEI,World,pcgdpmer,2.4611860722223526,catchuperror
GCAM 2.0,AME Reference,ASIA,pcgdpmer,3.2463896717190455,catchuperror
GCAM 2.0,AME Reference,LAM,pcgdpmer,2.063906296460928,catchuperror
GCAM 2.0,AME Reference,MAF,pcgdpmer,2.2717829606723647,catchuperror
GCAM 2.0,AME Reference,OECD90,pcgdpmer,1.274492621274337,catchuperror
GCAM 2.0,AME Reference,REF,pcgdpmer,3.201669674577875,catchuperror
GCAM 2.0,AME Reference,World,pcgdpmer,1.759329504380354,catchuperror
GCAM 3.0,AMPERE2-Base-Conv-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-Conv-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-Conv-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-Conv-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-Conv-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-Conv-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE2-Base-EERE-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-EERE-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-EERE-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-EERE-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-EERE-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-EERE-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE2-Base-FullTech-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-FullTech-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-FullTech-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-FullTech-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-FullTech-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-FullTech-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE2-Base-LimBio-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-LimBio-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-LimBio-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-LimBio-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-LimBio-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-LimBio-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE2-Base-LimSW-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-LimSW-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-LimSW-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-LimSW-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-LimSW-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-LimSW-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE2-Base-LowEI-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-LowEI-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-LowEI-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-LowEI-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-LowEI-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-LowEI-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE2-Base-NucOff-OPT,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE2-Base-NucOff-OPT,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE2-Base-NucOff-OPT,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE2-Base-NucOff-OPT,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE2-Base-NucOff-OPT,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE2-Base-NucOff-OPT,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,AMPERE3-Base,ASIA,pcgdpmer,4.563242909874399,catchuperror
GCAM 3.0,AMPERE3-Base,LAM,pcgdpmer,4.934400391342212,catchuperror
GCAM 3.0,AMPERE3-Base,MAF,pcgdpmer,4.038877606707306,catchuperror
GCAM 3.0,AMPERE3-Base,OECD90,pcgdpmer,1.773038225560291,catchuperror
GCAM 3.0,AMPERE3-Base,REF,pcgdpmer,4.295459567990386,catchuperror
GCAM 3.0,AMPERE3-Base,World,pcgdpmer,2.7263078520368116,catchuperror
GCAM 3.0,EMF27-Base-Conv,ASIA,pcgdpmer,3.2464007867747657,catchuperror
GCAM 3.0,EMF27-Base-Conv,LAM,pcgdpmer,2.063906296460928,catchuperror
GCAM 3.0,EMF27-Base-Conv,MAF,pcgdpmer,2.2717829606723647,catchuperror
GCAM 3.0,EMF27-Base-Conv,OECD90,pcgdpmer,1.274492621274337,catchuperror
GCAM 3.0,EMF27-Base-Conv,REF,pcgdpmer,3.201669674577875,catchuperror
GCAM 3.0,EMF27-Base-Conv,World,pcgdpmer,1.7593352917637,catchuperror
GCAM 3.0,EMF27-Base-EERE,ASIA,pcgdpmer,3.2464007867747657,catchuperror
GCAM 3.0,EMF27-Base-EERE,LAM,pcgdpmer,2.063906296460928,catchuperror
GCAM 3.0,EMF27-Base-EERE,MAF,pcgdpmer,2.2717829606723647,catchuperror
GCAM 3.0,EMF27-Base-EERE,OECD90,pcgdpmer,1.274492621274337,catchuperror
GCAM 3.0,EMF27-Base-EERE,REF,pcgdpmer,3.201669674577875,catchuperror
GCAM 3.0,EMF27-Base-EERE,World,pcgdpmer,1.7593352917637,catchuperror
GCAM 3.0,EMF27-Base-FullTech,ASIA,pcgdpmer,3.2464007867747657,catchuperror
GCAM 3.0,EMF27-Base-FullTech,LAM,pcgdpmer,2.063906296460928,catchuperror
GCAM 3.0,EMF27-Base-FullTech,MAF,pcgdpmer,2.2717829606723647,catchuperror
GCAM 3.0,EMF27-Base-FullTech,OECD90,pcgdpmer,1.274492621274337,catchuperror
