year,MODEL,SCENARIO,REGION,pcgdpppp,lnpcgdpppp,inlnpcgdp,pcgdpgrowth,database,pcgdpmer,pcgdpgrowthppp,pcgdpgrowthmer
2083,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.3804461256542626,1.099532415657345,SSPs,NA,NA,NA
2084,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.3914414498108356,1.0995324156573005,SSPs,NA,NA,NA
2085,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.4024367739674086,1.0995324156573005,SSPs,NA,NA,NA
2086,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.4134320981239816,1.0995324156573005,SSPs,NA,NA,NA
2087,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.4244274222805546,1.0995324156573005,SSPs,NA,NA,NA
2088,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.435422746437128,1.099532415657345,SSPs,NA,NA,NA
2089,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.446418070593701,1.0995324156573005,SSPs,NA,NA,NA
2090,WITCH-GLOBIOM,SSP4-Baseline,MAF,11.674574934943381,2.457413394750274,2.457413394750274,1.0995324156573005,SSPs,NA,NA,NA
2091,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.468642515337429,1.1229120587155084,SSPs,NA,NA,NA
2092,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.4798716359245843,1.1229120587155084,SSPs,NA,NA,NA
2093,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.4911007565117393,1.1229120587155084,SSPs,NA,NA,NA
2094,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.5023298770988944,1.1229120587155084,SSPs,NA,NA,NA
2095,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.5135589976860495,1.1229120587155084,SSPs,NA,NA,NA
2096,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.5247881182732046,1.1229120587155084,SSPs,NA,NA,NA
2097,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.5360172388603597,1.1229120587155084,SSPs,NA,NA,NA
2098,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.5472463594475148,1.1229120587155084,SSPs,NA,NA,NA
2099,WITCH-GLOBIOM,SSP4-Baseline,MAF,NA,NA,2.55847548003467,1.1229120587155084,SSPs,NA,NA,NA
2100,WITCH-GLOBIOM,SSP4-Baseline,MAF,13.061965374530331,2.569704600621825,2.569704600621825,1.1229120587155084,SSPs,NA,NA,NA
2005,WITCH-GLOBIOM,SSP4-Baseline,OECD90,31.021230316765273,3.434671819011045,3.434671819011045,NA,SSPs,NA,NA,NA
2006,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.4373828696030118,0.2711050591966746,SSPs,NA,NA,NA
2007,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.4400939201949785,0.2711050591966746,SSPs,NA,NA,NA
2008,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.4428049707869457,0.271105059196719,SSPs,NA,NA,NA
2009,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.4455160213789124,0.2711050591966746,SSPs,NA,NA,NA
2010,WITCH-GLOBIOM,SSP4-Baseline,OECD90,31.444593858229723,3.448227071970879,3.448227071970879,0.2711050591966746,SSPs,NA,NA,NA
2011,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.465388196690531,1.71611247196517,SSPs,NA,NA,NA
2012,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.4825493214101826,1.71611247196517,SSPs,NA,NA,NA
2013,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.4997104461298343,1.71611247196517,SSPs,NA,NA,NA
2014,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.516871570849486,1.71611247196517,SSPs,NA,NA,NA
2015,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.5340326955691372,1.7161124719651255,SSPs,NA,NA,NA
2016,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.551193820288789,1.71611247196517,SSPs,NA,NA,NA
2017,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.5683549450084406,1.71611247196517,SSPs,NA,NA,NA
2018,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.5855160697280923,1.71611247196517,SSPs,NA,NA,NA
2019,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.602677194447744,1.71611247196517,SSPs,NA,NA,NA
2020,WITCH-GLOBIOM,SSP4-Baseline,OECD90,37.33153154098938,3.6198383191673957,3.6198383191673957,1.71611247196517,SSPs,NA,NA,NA
2021,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.6384997856971197,1.8661466529724002,SSPs,NA,NA,NA
2022,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.657161252226844,1.8661466529724446,SSPs,NA,NA,NA
2023,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.675822718756568,1.8661466529724002,SSPs,NA,NA,NA
2024,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.694484185286292,1.8661466529724002,SSPs,NA,NA,NA
2025,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.713145651816016,1.8661466529724002,SSPs,NA,NA,NA
2026,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.7318071183457406,1.8661466529724446,SSPs,NA,NA,NA
2027,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.7504685848754646,1.8661466529724002,SSPs,NA,NA,NA
2028,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.7691300514051886,1.8661466529724002,SSPs,NA,NA,NA
2029,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.787791517934913,1.8661466529724446,SSPs,NA,NA,NA
2030,WITCH-GLOBIOM,SSP4-Baseline,OECD90,44.990573248755965,3.806452984464637,3.806452984464637,1.8661466529724002,SSPs,NA,NA,NA
2031,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.8235069449175074,1.7053960452870331,SSPs,NA,NA,NA
2032,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.840560905370378,1.7053960452870776,SSPs,NA,NA,NA
2033,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.8576148658232485,1.7053960452870331,SSPs,NA,NA,NA
2034,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.874668826276119,1.7053960452870331,SSPs,NA,NA,NA
2035,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.891722786728989,1.7053960452870331,SSPs,NA,NA,NA
2036,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.90877674718186,1.7053960452870776,SSPs,NA,NA,NA
2037,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.9258307076347303,1.7053960452870331,SSPs,NA,NA,NA
2038,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.9428846680876006,1.7053960452870331,SSPs,NA,NA,NA
2039,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.9599386285404714,1.7053960452870776,SSPs,NA,NA,NA
2040,WITCH-GLOBIOM,SSP4-Baseline,OECD90,53.35632828524714,3.9769925889933417,3.9769925889933417,1.7053960452870331,SSPs,NA,NA,NA
2041,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,3.9910510368505583,1.405844785721655,SSPs,NA,NA,NA
2042,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.005109484707774,1.4058447857216105,SSPs,NA,NA,NA
2043,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.019167932564991,1.405844785721655,SSPs,NA,NA,NA
2044,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.0332263804222075,1.405844785721655,SSPs,NA,NA,NA
2045,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.047284828279424,1.405844785721655,SSPs,NA,NA,NA
2046,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.061343276136641,1.405844785721655,SSPs,NA,NA,NA
2047,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.075401723993856,1.4058447857215661,SSPs,NA,NA,NA
2048,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.089460171851073,1.405844785721655,SSPs,NA,NA,NA
2049,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.103518619708289,1.405844785721655,SSPs,NA,NA,NA
2050,WITCH-GLOBIOM,SSP4-Baseline,OECD90,61.41026892874686,4.117577067565506,4.117577067565506,1.405844785721655,SSPs,NA,NA,NA
2051,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.130471080734153,1.28940131686468,SSPs,NA,NA,NA
2052,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.1433650939027995,1.28940131686468,SSPs,NA,NA,NA
2053,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.156259107071447,1.2894013168647689,SSPs,NA,NA,NA
2054,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.169153120240094,1.28940131686468,SSPs,NA,NA,NA
2055,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.182047133408741,1.28940131686468,SSPs,NA,NA,NA
2056,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.194941146577388,1.28940131686468,SSPs,NA,NA,NA
2057,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.207835159746034,1.28940131686468,SSPs,NA,NA,NA
2058,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.220729172914682,1.2894013168647689,SSPs,NA,NA,NA
2059,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.233623186083329,1.28940131686468,SSPs,NA,NA,NA
2060,WITCH-GLOBIOM,SSP4-Baseline,OECD90,69.86167385680062,4.246517199251976,4.246517199251976,1.28940131686468,SSPs,NA,NA,NA
2061,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.259325802185499,1.280860293352326,SSPs,NA,NA,NA
2062,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.272134405119023,1.280860293352415,SSPs,NA,NA,NA
2063,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.284943008052546,1.280860293352326,SSPs,NA,NA,NA
2064,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.2977516109860705,1.280860293352415,SSPs,NA,NA,NA
2065,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.310560213919594,1.280860293352326,SSPs,NA,NA,NA
2066,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.323368816853117,1.280860293352326,SSPs,NA,NA,NA
2067,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.336177419786641,1.280860293352415,SSPs,NA,NA,NA
2068,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.348986022720164,1.280860293352326,SSPs,NA,NA,NA
2069,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.361794625653689,1.280860293352415,SSPs,NA,NA,NA
2070,WITCH-GLOBIOM,SSP4-Baseline,OECD90,79.40832634707341,4.374603228587212,4.374603228587212,1.280860293352326,SSPs,NA,NA,NA
2071,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.386374190766328,1.1770962179116218,SSPs,NA,NA,NA
2072,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.398145152945444,1.1770962179116218,SSPs,NA,NA,NA
2073,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.4099161151245605,1.1770962179116218,SSPs,NA,NA,NA
2074,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.421687077303677,1.1770962179116218,SSPs,NA,NA,NA
2075,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.433458039482794,1.1770962179117106,SSPs,NA,NA,NA
2076,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.44522900166191,1.1770962179116218,SSPs,NA,NA,NA
2077,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.456999963841026,1.1770962179116218,SSPs,NA,NA,NA
2078,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.4687709260201425,1.1770962179116218,SSPs,NA,NA,NA
2079,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.480541888199259,1.1770962179116218,SSPs,NA,NA,NA
2080,WITCH-GLOBIOM,SSP4-Baseline,OECD90,89.32780900000098,4.492312850378375,4.492312850378375,1.1770962179116218,SSPs,NA,NA,NA
2081,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.5039691106071125,1.1656260228737558,SSPs,NA,NA,NA
2082,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.515625370835849,1.165626022873667,SSPs,NA,NA,NA
2083,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.527281631064587,1.1656260228737558,SSPs,NA,NA,NA
2084,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.538937891293324,1.1656260228737558,SSPs,NA,NA,NA
2085,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.550594151522061,1.165626022873667,SSPs,NA,NA,NA
2086,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.5622504117507985,1.1656260228737558,SSPs,NA,NA,NA
2087,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.573906671979536,1.1656260228737558,SSPs,NA,NA,NA
2088,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.585562932208274,1.1656260228737558,SSPs,NA,NA,NA
2089,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.59721919243701,1.165626022873667,SSPs,NA,NA,NA
2090,WITCH-GLOBIOM,SSP4-Baseline,OECD90,100.37121396643604,4.608875452665748,4.608875452665748,1.1656260228737558,SSPs,NA,NA,NA
2091,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.620774125971343,1.1898673305594798,SSPs,NA,NA,NA
2092,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.632672799276937,1.1898673305594798,SSPs,NA,NA,NA
2093,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.644571472582532,1.1898673305594798,SSPs,NA,NA,NA
2094,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.656470145888127,1.1898673305594798,SSPs,NA,NA,NA
2095,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.668368819193722,1.1898673305594798,SSPs,NA,NA,NA
2096,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.680267492499316,1.189867330559391,SSPs,NA,NA,NA
2097,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.6921661658049105,1.1898673305594798,SSPs,NA,NA,NA
2098,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.704064839110505,1.1898673305594798,SSPs,NA,NA,NA
2099,WITCH-GLOBIOM,SSP4-Baseline,OECD90,NA,NA,4.7159635124161,1.1898673305594798,SSPs,NA,NA,NA
2100,WITCH-GLOBIOM,SSP4-Baseline,OECD90,113.053616187927,4.727862185721695,4.727862185721695,1.1898673305594798,SSPs,NA,NA,NA
2005,WITCH-GLOBIOM,SSP4-Baseline,REF,8.4330266658417,2.1321557426700024,2.1321557426700024,NA,SSPs,NA,NA,NA
2006,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.1681811198954883,3.6025377225485933,SSPs,NA,NA,NA
2007,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.2042064971209747,3.6025377225486377,SSPs,NA,NA,NA
2008,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.2402318743464606,3.6025377225485933,SSPs,NA,NA,NA
2009,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.276257251571947,3.6025377225486377,SSPs,NA,NA,NA
2010,WITCH-GLOBIOM,SSP4-Baseline,REF,10.097447092691974,2.312282628797433,2.312282628797433,3.6025377225485933,SSPs,NA,NA,NA
2011,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.3505191772064222,3.823654840898927,SSPs,NA,NA,NA
2012,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.3887557256154115,3.823654840898927,SSPs,NA,NA,NA
2013,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.4269922740244008,3.823654840898927,SSPs,NA,NA,NA
2014,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.46522882243339,3.823654840898927,SSPs,NA,NA,NA
2015,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.5034653708423793,3.823654840898927,SSPs,NA,NA,NA
2016,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.541701919251369,3.8236548408989712,SSPs,NA,NA,NA
2017,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.5799384676603583,3.823654840898927,SSPs,NA,NA,NA
2018,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.6181750160693475,3.823654840898927,SSPs,NA,NA,NA
2019,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.656411564478337,3.823654840898927,SSPs,NA,NA,NA
2020,WITCH-GLOBIOM,SSP4-Baseline,REF,14.800309798577759,2.694648112887326,2.694648112887326,3.823654840898927,SSPs,NA,NA,NA
2021,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.727803730929856,3.3155618042529866,SSPs,NA,NA,NA
2022,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.760959348972386,3.3155618042529866,SSPs,NA,NA,NA
2023,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.7941149670149157,3.3155618042529866,SSPs,NA,NA,NA
2024,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.8272705850574456,3.3155618042529866,SSPs,NA,NA,NA
2025,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.8604262030999754,3.3155618042529866,SSPs,NA,NA,NA
2026,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.8935818211425057,3.315561804253031,SSPs,NA,NA,NA
2027,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.9267374391850356,3.3155618042529866,SSPs,NA,NA,NA
2028,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.9598930572275655,3.3155618042529866,SSPs,NA,NA,NA
2029,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,2.9930486752700953,3.3155618042529866,SSPs,NA,NA,NA
2030,WITCH-GLOBIOM,SSP4-Baseline,REF,20.61882087331965,3.026204293312625,3.026204293312625,3.3155618042529866,SSPs,NA,NA,NA
2031,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.053004687534665,2.6800394222039614,SSPs,NA,NA,NA
2032,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.0798050817567044,2.6800394222039614,SSPs,NA,NA,NA
2033,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.106605475978744,2.6800394222039614,SSPs,NA,NA,NA
2034,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.1334058702007836,2.6800394222039614,SSPs,NA,NA,NA
2035,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.160206264422823,2.680039422203917,SSPs,NA,NA,NA
2036,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.1870066586448624,2.6800394222039614,SSPs,NA,NA,NA
2037,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.213807052866902,2.6800394222039614,SSPs,NA,NA,NA
2038,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.2406074470889417,2.6800394222039614,SSPs,NA,NA,NA
2039,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.2674078413109813,2.6800394222039614,SSPs,NA,NA,NA
2040,WITCH-GLOBIOM,SSP4-Baseline,REF,26.956062765745678,3.294208235533021,3.294208235533021,2.6800394222039614,SSPs,NA,NA,NA
2041,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.312345590462865,1.813735492984403,SSPs,NA,NA,NA
2042,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.3304829453927094,1.8137354929844474,SSPs,NA,NA,NA
2043,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.348620300322554,1.8137354929844474,SSPs,NA,NA,NA
2044,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.366757655252398,1.813735492984403,SSPs,NA,NA,NA
2045,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.384895010182242,1.813735492984403,SSPs,NA,NA,NA
2046,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.4030323651120864,1.8137354929844474,SSPs,NA,NA,NA
2047,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.421169720041931,1.8137354929844474,SSPs,NA,NA,NA
2048,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.439307074971775,1.813735492984403,SSPs,NA,NA,NA
2049,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.457444429901619,1.813735492984403,SSPs,NA,NA,NA
2050,WITCH-GLOBIOM,SSP4-Baseline,REF,32.31662439038364,3.4755817848314634,3.4755817848314634,1.8137354929844474,SSPs,NA,NA,NA
2051,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.491312546385753,1.573076155428943,SSPs,NA,NA,NA
2052,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.5070433079400427,1.5730761554289874,SSPs,NA,NA,NA
2053,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.522774069494332,1.573076155428943,SSPs,NA,NA,NA
2054,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.5385048310486216,1.573076155428943,SSPs,NA,NA,NA
2055,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.554235592602911,1.573076155428943,SSPs,NA,NA,NA
2056,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.569966354157201,1.5730761554289874,SSPs,NA,NA,NA
2057,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.5856971157114903,1.573076155428943,SSPs,NA,NA,NA
2058,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.6014278772657797,1.573076155428943,SSPs,NA,NA,NA
2059,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.6171586388200696,1.5730761554289874,SSPs,NA,NA,NA
2060,WITCH-GLOBIOM,SSP4-Baseline,REF,37.821941620626085,3.632889400374359,3.632889400374359,1.573076155428943,SSPs,NA,NA,NA
2061,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.648433406847774,1.5544006473414917,SSPs,NA,NA,NA
2062,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.663977413321189,1.5544006473414917,SSPs,NA,NA,NA
2063,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.6795214197946042,1.5544006473415362,SSPs,NA,NA,NA
2064,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.695065426268019,1.5544006473414917,SSPs,NA,NA,NA
2065,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.710609432741434,1.5544006473414917,SSPs,NA,NA,NA
2066,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.726153439214849,1.5544006473414917,SSPs,NA,NA,NA
2067,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.741697445688264,1.5544006473414917,SSPs,NA,NA,NA
2068,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.7572414521616793,1.5544006473415362,SSPs,NA,NA,NA
2069,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.772785458635094,1.5544006473414917,SSPs,NA,NA,NA
2070,WITCH-GLOBIOM,SSP4-Baseline,REF,44.18253013365468,3.788329465108509,3.788329465108509,1.5544006473414917,SSPs,NA,NA,NA
2071,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.8015729731504333,1.3243508041924201,SSPs,NA,NA,NA
2072,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.8148164811923575,1.3243508041924201,SSPs,NA,NA,NA
2073,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.828059989234282,1.3243508041924645,SSPs,NA,NA,NA
2074,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.8413034972762063,1.3243508041924201,SSPs,NA,NA,NA
2075,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.8545470053181305,1.3243508041924201,SSPs,NA,NA,NA
2076,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.8677905133600547,1.3243508041924201,SSPs,NA,NA,NA
2077,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.881034021401979,1.3243508041924201,SSPs,NA,NA,NA
2078,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.8942775294439036,1.3243508041924645,SSPs,NA,NA,NA
2079,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.907521037485828,1.3243508041924201,SSPs,NA,NA,NA
2080,WITCH-GLOBIOM,SSP4-Baseline,REF,50.438992946754546,3.920764545527752,3.920764545527752,1.3243508041924201,SSPs,NA,NA,NA
2081,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.933201219081067,1.2436673553315014,SSPs,NA,NA,NA
2082,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.945637892634382,1.2436673553315014,SSPs,NA,NA,NA
2083,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.9580745661876975,1.2436673553315458,SSPs,NA,NA,NA
2084,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.9705112397410125,1.2436673553315014,SSPs,NA,NA,NA
2085,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.9829479132943275,1.2436673553315014,SSPs,NA,NA,NA
2086,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,3.9953845868476425,1.2436673553315014,SSPs,NA,NA,NA
2087,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.0078212604009575,1.2436673553315014,SSPs,NA,NA,NA
2088,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.020257933954273,1.2436673553315458,SSPs,NA,NA,NA
2089,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.032694607507588,1.243667355331457,SSPs,NA,NA,NA
2090,WITCH-GLOBIOM,SSP4-Baseline,REF,57.118684143405986,4.045131281060903,4.045131281060903,1.2436673553315458,SSPs,NA,NA,NA
2091,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.057260261849587,1.212898078868374,SSPs,NA,NA,NA
2092,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.06938924263827,1.2128980788682853,SSPs,NA,NA,NA
2093,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.081518223426953,1.212898078868374,SSPs,NA,NA,NA
2094,WITCH-GLOBIOM,SSP4-Baseline,REF,NA,NA,4.093647204215636,1.2128980788682853,SSPs,NA,NA,NA
